Estado,Ubicacion,Precio_MXN,Recamaras,Banos,Superficie_m2,URL_Propiedad,Latitud,Longitud,Direccion_Buscada
Aguascalientes,"Venta casa en El Calvario, Col. El Calvario, Jesús María, Aguascalientes, México, C.P. 20922, ID: 28262210",567500.0,2.0,1.0,51.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-calvario-el-calvario-aguascalientes-28262210,,,
Aguascalientes,"Hornedo #119, Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 29194885",7000000.0,6.0,2.0,250.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hornedo-119-aguascalientes-centro-aguascalientes-29194885,,,
Aguascalientes,"Venta de casa en EBANO, Col. Loma Bonita, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 27966078",3600000.0,3.0,2.0,160.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ebano-loma-bonita-aguascalientes-27966078,,,
Aguascalientes,"Se vende casa en Av. Las Huertas #315, Col. La Herradura, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 27932196",14749000.0,3.0,2.0,410.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-las-huertas-315-la-herradura-aguascalientes-27932196,,,
Aguascalientes,"Casa en venta, xarama, Col. Xaramá Entorno Residencial, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30038194",4099000.0,3.0,2.0,130.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xarama-xarama-entorno-residencial-aguascalientes-30038194,,,
Aguascalientes,"Venta casa en , Col. Gremial, Aguascalientes, Aguascalientes, México, C.P. 20030, ID: 30613903",1500000.0,5.0,2.0,137.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-gremial-aguascalientes-30613903,,,
Aguascalientes,"Casa en venta disponible en MOD. FORTUNA, Col. Bosque Real, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 27165522",2407000.0,3.0,3.0,102.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mod-fortuna-bosque-real-aguascalientes-27165522,,,
Aguascalientes,"Casa disponible en venta en Circuito Tamarindos, Col. Los Fresnos, Aguascalientes, Aguascalientes, México, C.P. 20328, ID: 27478682",9900000.0,4.0,4.0,330.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-tamarindos-los-fresnos-aguascalientes-27478682,,,
Aguascalientes,"Casa en venta disponible en Guadalupe posada, Col. Guadalupe Posada, Aguascalientes, Aguascalientes, México, C.P. 20070, ID: 30095056",2000000.0,3.0,3.0,134.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-guadalupe-posada-guadalupe-posada-aguascalientes-30095056,,,
Aguascalientes,"Venta de casa en , Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 30630838",1850000.0,3.0,3.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-30630838,,,
Aguascalientes,"Casa en venta disponible en , Col. Condominio Q Campestre Residencial, Jesús María, Aguascalientes, México, C.P. 20997, ID: 28025256",5400000.0,4.0,4.0,217.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-condominio-q-campestre-residencial-aguascalientes-28025256,,,
Aguascalientes,", Col. Coplamar, Cosío, Aguascalientes, México, C.P. 20469, ID: 11233312",44000000.0,,,141.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-coplamar-aguascalientes-11233312,,,
Aguascalientes,"Se vende casa en Circuito la quinta #113, Col. Residencial Las Quintas, Aguascalientes, Aguascalientes, México, C.P. 20329, ID: 27932195",3850000.0,3.0,2.0,193.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-la-quinta-113-residencial-las-quintas-aguascalientes-27932195,,,
Aguascalientes,"General Mateo Almanza, Col. Insurgentes, Aguascalientes, Aguascalientes, México, C.P. 20287, ID: 28926845",412150.0,3.0,1.0,80.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-general-mateo-almanza-insurgentes-aguascalientes-28926845,,,
Aguascalientes,"Venta casa en San Francisco de los Romo, Ags., Col. Campestre San Carlos, San Francisco de los Romo, Aguascalientes, México, C.P. 20300, ID: 30890204",3900000.0,3.0,3.0,267.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-francisco-de-los-romo-ags-campestre-san-carlos-aguascalientes-30890204,,,
Aguascalientes,", Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29839128",5450000.0,3.0,2.0,200.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-loretta-aguascalientes-29839128,,,
Aguascalientes,"xarama, Col. Xaramá Entorno Residencial, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29966208",4690000.0,4.0,3.0,191.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xarama-xarama-entorno-residencial-aguascalientes-29966208,,,
Aguascalientes,"Casa en venta, AV PROVIDENCIA, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30487307",2230000.0,2.0,2.0,100.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-providencia-rancho-santa-monica-aguascalientes-30487307,,,
Aguascalientes,"Casa en venta, punta arena #1, Col. Residencial Punta del Cielo, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29359823",8900000.0,3.0,4.0,294.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-punta-arena-1-residencial-punta-del-cielo-aguascalientes-29359823,,,
Aguascalientes,"Se vende casa en , Col. Xaramá Entorno Residencial, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29828635",4200000.0,4.0,1.0,185.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xarama-entorno-residencial-aguascalientes-29828635,,,
Aguascalientes,"Casa en venta, blvd. guadalupano, Col. Anexo Benito Palomino Dena (Cumbres II), Aguascalientes, Aguascalientes, México, C.P. 20172, ID: 27410881",769000.0,2.0,1.0,90.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvd-guadalupano-anexo-benito-palomino-dena-cumbres-ii-aguascalientes-27410881,,,
Aguascalientes,"Se vende casa CURICAVERI, Col. Puesta del Sol, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30652158",3364000.0,3.0,,182.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-curicaveri-puesta-del-sol-aguascalientes-30652158,,,
Aguascalientes,"Venta casa en , Col. Residencial Punta del Cielo, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29828648",4615000.0,3.0,2.0,214.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-residencial-punta-del-cielo-aguascalientes-29828648,,,
Aguascalientes,"Venta de casa , Col. Trojes de Alonso, Aguascalientes, Aguascalientes, México, C.P. 20116, ID: 30192031",3160000.0,3.0,2.0,131.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-trojes-de-alonso-aguascalientes-30192031,,,
Aguascalientes,"Venta de casa Av. Fuentes del lago, Col. Fuentes del Lago, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 26938314",2690000.0,3.0,3.0,120.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-fuentes-del-lago-fuentes-del-lago-aguascalientes-26938314,,,
Aguascalientes,"Se vende casa en Cerrada de la media luna, Col. Rancho San Antonio, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 29371418",28900000.0,4.0,5.0,988.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrada-de-la-media-luna-rancho-san-antonio-aguascalientes-29371418,,,
Aguascalientes,"Venta de casa en San Gerardo #200, Col. San Gerardo, Aguascalientes, Aguascalientes, México, C.P. 20342, ID: 29361924",1650000.0,2.0,1.0,69.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-gerardo-200-san-gerardo-aguascalientes-29361924,,,
Aguascalientes,"Casa en venta disponible en paseo de la soledad, Col. Santa Fe, Aguascalientes, Aguascalientes, México, C.P. 20116, ID: 28535082",6890000.0,3.0,2.0,301.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-de-la-soledad-santa-fe-aguascalientes-28535082,,,
Aguascalientes,"Venta de casa 20326 Quinta Los Olivos, Ags.Int. 106, Col. Quinta los Olivos, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30973964",5400000.0,4.0,3.0,267.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-20326-quinta-los-olivos-ags-quinta-los-olivos-aguascalientes-30973964,,,
Aguascalientes,"Casa en venta disponible en Av Guadalupe Gonzalez, Col. Cuauhtémoc (Las Palomas), Aguascalientes, Aguascalientes, México, C.P. 20313, ID: 19638763",6250000.0,3.0,3.0,225.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-guadalupe-gonzalez-cuauhtemoc-las-palomas-aguascalientes-19638763,,,
Aguascalientes,"España #s/n, Col. España, Aguascalientes, Aguascalientes, México, C.P. 20210, ID: 30012538",2014000.0,3.0,1.0,231.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-espana-sn-espana-aguascalientes-30012538,,,
Aguascalientes,"Venta de casa en Av. Guadalupe Gonzalez, Col. Quinta los Olivos, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30799004",13200000.0,4.0,4.0,1520.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-guadalupe-gonzalez-quinta-los-olivos-aguascalientes-30799004,,,
Aguascalientes,"Venta casa en Santa Bárbara, Col. Santa Imelda, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 27025679",3560000.0,3.0,2.0,170.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-barbara-santa-imelda-aguascalientes-27025679,,,
Aguascalientes,", Col. Condominio Q Campestre Residencial, Jesús María, Aguascalientes, México, C.P. 20997, ID: 29817722",5250000.0,4.0,4.0,217.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-condominio-q-campestre-residencial-aguascalientes-29817722,,,
Aguascalientes,"sanevelio, Col. Santa Fe, San Francisco de los Romo, Aguascalientes, México, C.P. 20304, ID: 29983724",880000.0,2.0,2.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sanevelio-santa-fe-aguascalientes-29983724,,,
Aguascalientes,"Venta de casa en Calle Torino #1206, Col. Olinda, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30421622",2100000.0,2.0,1.0,90.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-torino-1206-olinda-aguascalientes-30421622,,,
Aguascalientes,"Venta de casa Los Fresnos, Aguascalientes, Aguascalientes, Col. Los Fresnos, Aguascalientes, Aguascalientes, México, C.P. 20328, ID: 25846830",6980000.0,4.0,3.0,260.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-fresnos-aguascalientes-aguascalientes-los-fresnos-aguascalientes-25846830,,,
Aguascalientes,"Venta de casa Av Paseos de Aguascalientes, Col. Stacia, Jesús María, Aguascalientes, México, C.P. 20907, ID: 27818017",1968500.0,3.0,2.0,119.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-paseos-de-aguascalientes-stacia-aguascalientes-27818017,,,
Aguascalientes,"Casa disponible en venta en El Edén, Aguascalientes, Aguascalientes, Col. El Edén, Aguascalientes, Aguascalientes, México, C.P. 20219, ID: 27084672",2990000.0,2.0,,138.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-eden-aguascalientes-aguascalientes-el-eden-aguascalientes-27084672,,,
Aguascalientes,"Col. Vivanta, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30593644",3250000.0,,,120.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-vivanta-aguascalientes-30593644,,,
Aguascalientes,"Casa en venta disponible en , Col. Paseos de Aguascalientes, Jesús María, Aguascalientes, México, C.P. 20924, ID: 29497669",1745000.0,3.0,1.0,76.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-de-aguascalientes-aguascalientes-29497669,,,
Aguascalientes,"Venta casa en Av de la Torre, Col. Lunaria, Aguascalientes, Aguascalientes, México, C.P. 20299, ID: 30418407",1790000.0,4.0,3.0,107.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-de-la-torre-lunaria-aguascalientes-30418407,,,
Aguascalientes,"santa barbara, Col. Santa Elena, Aguascalientes, Aguascalientes, México, C.P. 20230, ID: 28467119",3100000.0,2.0,2.0,160.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-barbara-santa-elena-aguascalientes-28467119,,,
Aguascalientes,"REPUBLICA DE URUGUAY, Col. Valle Dorado, Aguascalientes, Aguascalientes, México, C.P. 20235, ID: 30332151",3980000.0,4.0,,326.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-republica-de-uruguay-valle-dorado-aguascalientes-30332151,,,
Aguascalientes,"Venta casa en , Col. Ojocaliente 3a Sección, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 30201177",1650000.0,3.0,2.0,200.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ojocaliente-3a-seccion-aguascalientes-30201177,,,
Aguascalientes,"Venta casa en Guadalupe González #100, Col. Residencial Punta del Cielo, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29362502",8500000.0,4.0,3.0,231.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-guadalupe-gonzalez-100-residencial-punta-del-cielo-aguascalientes-29362502,,,
Aguascalientes,", Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 27001676",12000000.0,,2.0,399.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-centro-aguascalientes-27001676,,,
Aguascalientes,"Venta de casa Circuito la Estancia Av. Del Valle s/n salida a Ca, Col. La Loma de los Negritos, Aguascalientes, Aguascalientes, México, C.P. 20310, ID: 27705659",3950000.0,4.0,3.0,165.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-la-estancia-av-del-valle-sn-salida-a-ca-la-loma-de-los-negritos-aguascalientes-27705659,,,
Aguascalientes,"Venta de casa en , Col. Hacienda Nueva, Aguascalientes, Aguascalientes, México, C.P. 20313, ID: 29927422",3500000.0,2.0,2.0,295.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-nueva-aguascalientes-29927422,,,
Aguascalientes,"Se vende casa Jose Lopez Portillo #601, Col. El Llano, Jesús María, Aguascalientes, México, C.P. 20983, ID: 25936297",2890000.0,3.0,3.0,181.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jose-lopez-portillo-601-el-llano-aguascalientes-25936297,,,
Aguascalientes,"Venta de casa en Blvd. El Chichimeco #S/N, Col. El Chichimeco, Jesús María, Aguascalientes, México, C.P. 20916, ID: 30789538",1175000.0,2.0,2.0,68.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvd-el-chichimeco-sn-el-chichimeco-aguascalientes-30789538,,,
Aguascalientes,"Carretera No. 152 #S/NInt. S/N, Col. Puertecito de La Virgen, San Francisco de los Romo, Aguascalientes, México, C.P. 20358, ID: 30784119",710000.0,2.0,1.0,26.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-carretera-no-152-sn-puertecito-de-la-virgen-aguascalientes-30784119,,,
Aguascalientes,"Se vende casa en Col. Paseos de Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 29948998",3900000.0,3.0,2.0,,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-de-santa-monica-aguascalientes-29948998,,,
Aguascalientes,"Venta de casa en Av. Garza Sada #305, Col. Ruscello, Jesús María, Aguascalientes, México, C.P. 20997, ID: 27932193",4690000.0,3.0,2.0,251.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-garza-sada-305-ruscello-aguascalientes-27932193,,,
Aguascalientes,"Venta de casa en Viña antigua #1, Col. Viña Antigua, Jesús María, Aguascalientes, México, C.P. 20908, ID: 29360885",4550000.0,3.0,3.0,221.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-vina-antigua-1-vina-antigua-aguascalientes-29360885,,,
Aguascalientes,"Se vende casa Santa Mónica, Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 28007965",2190000.0,3.0,3.0,86.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-monica-rancho-santa-monica-aguascalientes-28007965,,,
Aguascalientes,"Guadalupe, Col. Guadalupe, Aguascalientes, Aguascalientes, México, C.P. 20059, ID: 27073393",8500000.0,16.0,,350.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-guadalupe-guadalupe-aguascalientes-27073393,,,
Aguascalientes,"Casa en venta disponible en De Los Flamingos #100, Col. Villas de La Cantera, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 29408500",3665000.0,3.0,3.0,269.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-de-los-flamingos-100-villas-de-la-cantera-aguascalientes-29408500,,,
Aguascalientes,"Casa en venta disponible en Sierra Azul, Col. Bosques del Prado Sur, Aguascalientes, Aguascalientes, México, C.P. 20130, ID: 30799007",7990000.0,3.0,3.0,250.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sierra-azul-bosques-del-prado-sur-aguascalientes-30799007,,,
Aguascalientes,"Venta de casa Club Campestre, Aguascalientes, Aguascalientes, 20100, Col. Club Campestre, Aguascalientes, Aguascalientes, México, C.P. 20100, ID: 26739884",13000000.0,3.0,2.0,503.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-club-campestre-aguascalientes-aguascalientes-20100-club-campestre-aguascalientes-26739884,,,
Aguascalientes,"Se vende casa en NIEBLA #s/n, Col. Villas de La Cantera, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 29915100",1380000.0,2.0,1.0,70.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-niebla-sn-villas-de-la-cantera-aguascalientes-29915100,,,
Aguascalientes,"Venta de casa en Col. Villas de Montecassino, Jesús María, Aguascalientes, México, C.P. 20903, ID: 30125263",1200000.0,2.0,1.0,80.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villas-de-montecassino-aguascalientes-30125263,,,
Aguascalientes,"Hacienda de Canutillo, Real de Haciendas, 20196 Aguascalientes, Ags. #221, Col. Real de Haciendas, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 30845815",1740000.0,3.0,2.0,120.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-de-canutillo-real-de-haciendas-20196-aguascalientes-ags-221-real-de-haciendas-aguascalientes-30845815,,,
Aguascalientes,"Se vende casa ., Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 30275530",4875000.0,4.0,4.0,230.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-30275530,,,
Aguascalientes,"Se vende casa , Col. Villa de Nuestra Señora de La Asunción Sector Encino, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 28999893",2200000.0,3.0,2.0,185.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villa-de-nuestra-senora-de-la-asuncion-sector-encino-aguascalientes-28999893,,,
Aguascalientes,"Venta de casa Av. Del Valle #20326Int. 1304, Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 27932194",7850000.0,4.0,4.0,339.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-del-valle-20326-loretta-aguascalientes-27932194,,,
Aguascalientes,"Calle Licenciado Ignacio limon maurer, Col. Lic Manuel Gómez Morin, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 27069480",1750000.0,4.0,2.0,135.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-licenciado-ignacio-limon-maurer-lic-manuel-gomez-morin-aguascalientes-27069480,,,
Aguascalientes,"Del Volcán #1Int. 1, Col. Villas de La Cantera, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 29354225",3100000.0,3.0,1.0,230.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-del-volcan-1-villas-de-la-cantera-aguascalientes-29354225,,,
Aguascalientes,"Venta de casa en , Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 29011769",4690000.0,4.0,3.0,237.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-loretta-aguascalientes-29011769,,,
Aguascalientes,"Venta de casa Arroyo el molino, Col. Los Calicantos, Aguascalientes, Aguascalientes, México, C.P. 20119, ID: 27694129",4950000.0,4.0,4.0,284.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-arroyo-el-molino-los-calicantos-aguascalientes-27694129,,,
Aguascalientes,"Venta casa en , Col. Santa Imelda, Aguascalientes, Aguascalientes, México, C.P. 20218, ID: 28025254",4600000.0,3.0,2.0,180.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santa-imelda-aguascalientes-28025254,,,
Aguascalientes,"Dirección: Av. Poliducto, Col. Mujeres Ilustres, Aguascalientes, Aguascalientes, México, C.P. 20299, ID: 24239543",1093400.0,2.0,1.0,75.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mujeres-ilustres-aguascalientes-24239543,,,
Aguascalientes,"Casa en venta disponible en LOMAS DE VISTA BELLA #N/A, Col. Vista de las Cumbres, Aguascalientes, Aguascalientes, México, C.P. 20174, ID: 30789201",986000.0,2.0,1.0,49.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-de-vista-bella-na-vista-de-las-cumbres-aguascalientes-30789201,,,
Aguascalientes,"Se vende casa en Siglo XXI #204, Col. Las Plazas, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 29362538",3200000.0,3.0,2.0,164.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-siglo-xxi-204-las-plazas-aguascalientes-29362538,,,
Aguascalientes,"Venta de casa en , Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 28788265",5000000.0,3.0,2.0,180.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-loretta-aguascalientes-28788265,,,
Aguascalientes,"Casa disponible en venta en Sin nombre de calle, Col. Villa Teresa, Aguascalientes, Aguascalientes, México, C.P. 20126, ID: 27997007",2200000.0,3.0,2.0,155.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-villa-teresa-aguascalientes-27997007,,,
Aguascalientes,"Col. Alcázar Residencial, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30609185",2700000.0,3.0,2.0,147.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-alcazar-residencial-aguascalientes-30609185,,,
Aguascalientes,"Casa disponible en venta en Col. Rancho San Miguel, Jesús María, Aguascalientes, México, C.P. 20908, ID: 30628328",2850000.0,3.0,2.0,161.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-san-miguel-aguascalientes-30628328,,,
Aguascalientes,"Se vende casa Circuto Hacienda el Rollo #s/n, Col. Real de Haciendas, Aguascalientes, Aguascalientes, México, C.P. 20196, ID: 29742661",570000.0,3.0,1.0,130.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuto-hacienda-el-rollo-sn-real-de-haciendas-aguascalientes-29742661,,,
Aguascalientes,"Casa disponible en venta en Mirador de Las Culturas, Aguascalientes, Aguascalientes, Col. Mirador de Las Culturas III, Aguascalientes, Aguascalientes, México, C.P. 20174, ID: 27673263",650000.0,2.0,1.0,42.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mirador-de-las-culturas-aguascalientes-aguascalientes-mirador-de-las-culturas-iii-aguascalientes-27673263,,,
Aguascalientes,"Venta casa en Calle General Guadalupe Victoria, Col. Aguascalientes Centro, Aguascalientes, Aguascalientes, México, C.P. 20000, ID: 28110817",21600000.0,6.0,2.0,649.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-general-guadalupe-victoria-aguascalientes-centro-aguascalientes-28110817,,,
Aguascalientes,"Venta casa en Paseos de Jaltiche, Col. Paseos de Aguascalientes, Jesús María, Aguascalientes, México, C.P. 20924, ID: 30146843",1705000.0,3.0,2.0,76.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseos-de-jaltiche-paseos-de-aguascalientes-aguascalientes-30146843,,,
Aguascalientes,"20358 Puertecito de la Virgen, Ags. #s/n, Col. Puertecito de La Virgen, San Francisco de los Romo, Aguascalientes, México, C.P. 20358, ID: 30857949",1368000.0,2.0,1.0,80.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-20358-puertecito-de-la-virgen-ags-sn-puertecito-de-la-virgen-aguascalientes-30857949,,,
Aguascalientes,"Casa disponible en venta en , Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 29536315",3200000.0,3.0,3.0,170.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-29536315,,,
Aguascalientes,"Aguascalientes #s/n, Col. Residencial Marcellana, Jesús María, Aguascalientes, México, C.P. 20908, ID: 29845829",2500000.0,3.0,3.0,88.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aguascalientes-sn-residencial-marcellana-aguascalientes-29845829,,,
Aguascalientes,"Se vende casa en , Col. Rancho Santa Mónica, Aguascalientes, Aguascalientes, México, C.P. 20286, ID: 27394330",2899000.0,3.0,3.0,126.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rancho-santa-monica-aguascalientes-27394330,,,
Aguascalientes,"Venta casa en Avenida del Valle 1302 #s/n, Col. Loretta, Aguascalientes, Aguascalientes, México, C.P. 20326, ID: 30172885",9400000.0,5.0,6.0,487.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-del-valle-1302-sn-loretta-aguascalientes-30172885,,,
Aguascalientes,"Se vende casa Granizo, Villas de la Cantera, 20200 Aguascalientes, Ags. #120, Col. Villas de La Cantera, Aguascalientes, Aguascalientes, México, C.P. 20200, ID: 30585420",3250000.0,3.0,2.0,170.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-granizo-villas-de-la-cantera-20200-aguascalientes-ags-120-villas-de-la-cantera-aguascalientes-30585420,,,
Aguascalientes,"Blvrd. Juan Pablo #1095, Col. El Edén, Aguascalientes, Aguascalientes, México, C.P. 20219, ID: 28262198",2580000.0,4.0,3.0,139.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvrd-juan-pablo-1095-el-eden-aguascalientes-28262198,,,
Aguascalientes,"Se vende casa , Col. Puerta Navarra, Aguascalientes, Aguascalientes, México, C.P. 20130, ID: 30519792",3600000.0,3.0,3.0,172.0,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-puerta-navarra-aguascalientes-30519792,,,
