clave_estado,estado,clave_municipio,municipio,Total_Creditos,Total_Monto_MXN,Ticket_Promedio_MXN,Creditos_Mujer,Creditos_Hombre,Pct_Creditos_Mujeres
10,Durango,019,Otáez,19,220000.0,11578.95,0.0,0.0,0.0
10,Durango,020,Pánuco de Coronado,491,21053250.899723202,42878.31,0.0,0.0,0.0
10,Durango,021,Peñón Blanco,285,10893622.2009,38223.24,0.0,0.0,0.0
10,Durango,022,Poanas,880,86611392.2905552,98422.04,0.0,0.0,0.0
10,Durango,023,Pueblo Nuevo,1923,113256630.51454079,58895.8,67.0,61.0,52.34
10,Durango,024,Rodeo,292,8913157.4586656,30524.51,0.0,0.0,0.0
10,Durango,025,San Bernardo,154,5331809.4399999995,34622.14,0.0,0.0,0.0
10,Durango,026,San Dimas,481,9580912.7813,19918.74,0.0,0.0,0.0
10,Durango,027,San Juan de Guadalupe,378,12400073.8301,32804.43,0.0,0.0,0.0
10,Durango,028,San Juan del Río,498,17716390.7877744,35575.08,0.0,0.0,0.0
10,Durango,029,San Luis del Cordero,10,837825.13,83782.51,0.0,0.0,0.0
10,Durango,031,Santa Clara,95,4055932.8904,42694.03,0.0,0.0,0.0
10,Durango,032,Santiago Papasquiaro,1296,309364451.12012,238707.14,0.0,0.0,0.0
10,Durango,033,Súchil,578,17201333.662299998,29760.09,0.0,0.0,0.0
10,Durango,034,Tamazula,4,2651010.375,662752.59,0.0,0.0,0.0
10,Durango,035,Tepehuanes,1661,1208339684.1638,727477.23,0.0,0.0,0.0
10,Durango,036,Tlahualilo,1138,45142806.9903072,39668.55,0.0,0.0,0.0
10,Durango,037,Topia,64,5498653.637,85916.46,0.0,0.0,0.0
10,Durango,038,Vicente Guerrero,1097,84740617.3041016,77247.6,0.0,0.0,0.0
10,Durango,039,Nuevo Ideal,319,90628822.6630864,284102.89,0.0,0.0,0.0
11,Guanajuato,001,Abasolo,1456,200262276.398872,137542.77,0.0,0.0,0.0
11,Guanajuato,002,Acámbaro,2017,676915547.7919096,335605.13,0.0,0.0,0.0
11,Guanajuato,003,San Miguel de Allende,6412,7385057125.596654,1151755.63,41.0,25.0,62.12
11,Guanajuato,004,Apaseo el Alto,1138,100340710.9608544,88172.86,0.0,0.0,0.0
11,Guanajuato,005,Apaseo el Grande,25647,10312730435.186546,402102.8,38.0,27.0,58.46
11,Guanajuato,006,Atarjea,340,10873590.758,31981.15,0.0,0.0,0.0
11,Guanajuato,007,Celaya,43241,19987125353.263428,462226.25,9.0,5.0,64.29
11,Guanajuato,008,Manuel Doblado,282,56891197.3004016,201741.83,0.0,0.0,0.0
11,Guanajuato,009,Comonfort,1702,224330276.4385232,131803.92,0.0,0.0,0.0
11,Guanajuato,010,Coroneo,102,6907427.136787999,67719.87,0.0,0.0,0.0
11,Guanajuato,011,Cortazar,5143,1596611926.3428073,310443.7,0.0,0.0,0.0
11,Guanajuato,012,Cuerámaro,362,33610113.455650404,92845.62,0.0,0.0,0.0
11,Guanajuato,013,Doctor Mora,246,20182795.4838912,82043.88,0.0,0.0,0.0
11,Guanajuato,014,Dolores Hidalgo Cuna de la Independencia Nacional,7148,1564867352.385724,218923.8,0.0,0.0,0.0
11,Guanajuato,015,Guanajuato,11381,4649207791.456038,408506.09,0.0,0.0,0.0
11,Guanajuato,016,Huanímaro,284,14645769.1436272,51569.61,0.0,0.0,0.0
11,Guanajuato,017,Irapuato,43495,20723362111.62086,476453.89,53.0,25.0,67.95
11,Guanajuato,018,Jaral del Progreso,1316,144081748.789144,109484.61,0.0,0.0,0.0
11,Guanajuato,019,Jerécuaro,487,29246574.3779912,60054.57,0.0,0.0,0.0
11,Guanajuato,020,León,182197,96573906625.12056,530052.12,0.0,0.0,0.0
11,Guanajuato,021,Moroleón,853,492255493.6130216,577087.33,0.0,0.0,0.0
11,Guanajuato,022,Ocampo,121,16919200.4588,139828.1,0.0,0.0,0.0
11,Guanajuato,023,Pénjamo,4316,345168523.0702024,79974.17,0.0,0.0,0.0
11,Guanajuato,024,Pueblo Nuevo,359,31715747.0537632,88344.7,0.0,0.0,0.0
11,Guanajuato,025,Purísima del Rincón,1372,396257065.7151384,288817.1,0.0,0.0,0.0
11,Guanajuato,026,Romita,2240,208463494.5315152,93064.06,0.0,0.0,0.0
11,Guanajuato,027,Salamanca,17629,8510098825.43288,482732.93,0.0,0.0,0.0
11,Guanajuato,028,Salvatierra,2739,805652540.9259984,294141.12,0.0,0.0,0.0
11,Guanajuato,029,San Diego de la Unión,289,47429393.9663936,164115.55,0.0,0.0,0.0
11,Guanajuato,030,San Felipe,3109,897972792.5258489,288830.1,9.0,0.0,100.0
11,Guanajuato,031,San Francisco del Rincón,2919,1212584823.3686616,415411.04,0.0,0.0,0.0
11,Guanajuato,032,San José Iturbide,4512,1959663194.2875376,434322.52,0.0,0.0,0.0
11,Guanajuato,033,San Luis de la Paz,4033,1392388009.3135648,345248.7,38.0,44.0,46.34
11,Guanajuato,034,Santa Catarina,304,8503419.9992,27971.78,0.0,0.0,0.0
11,Guanajuato,035,Santa Cruz de Juventino Rosas,2959,526037387.6822784,177775.39,14.0,18.0,43.75
11,Guanajuato,036,Santiago Maravatío,194,7367781.8160999995,37978.26,0.0,0.0,0.0
11,Guanajuato,037,Silao de la Victoria,19289,4913898330.739248,254751.33,0.0,0.0,0.0
11,Guanajuato,038,Tarandacuao,50,7277361.1480088,145547.22,0.0,0.0,0.0
11,Guanajuato,039,Tarimoro,542,43790485.202344,80794.25,0.0,0.0,0.0
11,Guanajuato,040,Tierra Blanca,1006,30390490.5787,30209.24,0.0,0.0,0.0
11,Guanajuato,041,Uriangato,977,479013691.57894397,490290.37,0.0,0.0,0.0
11,Guanajuato,042,Valle de Santiago,2653,320565107.7357704,120831.18,0.0,0.0,0.0
11,Guanajuato,043,Victoria,300,5061596.8809,16871.99,0.0,0.0,0.0
11,Guanajuato,044,Villagrán,7671,2077596323.6948895,270837.74,43.0,34.0,55.84
11,Guanajuato,045,Xichú,565,17060056.96,30194.79,0.0,0.0,0.0
11,Guanajuato,046,Yuriria,711,97074761.5035608,136532.72,0.0,0.0,0.0
12,Guerrero,001,Acapulco de Juárez,60326,31344775775.918488,519589.82,30.0,16.0,65.22
12,Guerrero,002,Ahuacuotzingo,207,4576243.64,22107.46,0.0,0.0,0.0
12,Guerrero,003,Ajuchitlán del Progreso,174,5258616.2216,30221.93,0.0,0.0,0.0
12,Guerrero,004,Alcozauca de Guerrero,154,3595654.1602,23348.4,0.0,0.0,0.0
12,Guerrero,005,Alpoyeca,284,12347930.6639,43478.63,0.0,0.0,0.0
12,Guerrero,006,Apaxtla,79,16056140.675124,203242.29,0.0,0.0,0.0
12,Guerrero,007,Arcelia,475,184166880.6325768,387719.75,11.0,13.0,45.83
12,Guerrero,008,Atenango del Río,712,103732671.66499999,145691.95,0.0,0.0,0.0
12,Guerrero,009,Atlamajalcingo del Monte,55,6907119.0,125583.98,0.0,0.0,0.0
12,Guerrero,010,Atlixtac,305,28527111.8992,93531.51,4.0,6.0,40.0
12,Guerrero,011,Atoyac de Álvarez,858,208101052.3586464,242542.02,0.0,0.0,0.0
12,Guerrero,012,Ayutla de los Libres,902,187645696.5851,208032.92,0.0,0.0,0.0
12,Guerrero,013,Azoyú,364,19838087.2386,54500.24,0.0,0.0,0.0
12,Guerrero,014,Benito Juárez,385,86364547.8007064,224323.5,96.0,72.0,57.14
12,Guerrero,015,Buenavista de Cuéllar,115,29846897.4278832,259538.24,0.0,0.0,0.0
12,Guerrero,016,Coahuayutla de José María Izazaga,65,4129334.08,63528.22,0.0,0.0,0.0
12,Guerrero,017,Cocula,128,13581186.2907,106103.02,0.0,0.0,0.0
12,Guerrero,018,Copala,330,10442212.9115,31643.07,0.0,0.0,0.0
12,Guerrero,019,Copalillo,95,3488920.0,36725.47,0.0,0.0,0.0
12,Guerrero,020,Copanatoyac,525,14821352.906399999,28231.15,0.0,0.0,0.0
12,Guerrero,021,Coyuca de Benítez,1836,374881729.38004243,204183.95,91.0,59.0,60.67
12,Guerrero,022,Coyuca de Catalán,282,45284608.8179352,160583.72,58.0,44.0,56.86
12,Guerrero,023,Cuajinicuilapa,207,17553195.6058,84798.05,0.0,0.0,0.0
12,Guerrero,024,Cualác,256,29864966.0,116660.02,0.0,0.0,0.0
12,Guerrero,025,Cuautepec,332,39811390.76,119913.83,0.0,0.0,0.0
12,Guerrero,026,Cuetzala del Progreso,21,14014381.059216,667351.48,0.0,0.0,0.0
12,Guerrero,027,Cutzamala de Pinzón,79,7189145.2,91001.84,11.0,6.0,64.71
12,Guerrero,028,Chilapa de Álvarez,1437,136362889.3472432,94894.15,0.0,0.0,0.0
12,Guerrero,029,Chilpancingo de los Bravo,15254,4519323763.379018,296271.39,0.0,0.0,0.0
12,Guerrero,030,Florencio Villarreal,784,38624910.6828,49266.47,0.0,0.0,0.0
12,Guerrero,031,General Canuto A. Neri,11,180000.0,16363.64,0.0,0.0,0.0
12,Guerrero,032,General Heliodoro Castillo,467,11138056.0,23850.23,0.0,0.0,0.0
12,Guerrero,033,Huamuxtitlán,561,24737852.6123,44095.99,0.0,0.0,0.0
12,Guerrero,034,Huitzuco de los Figueroa,629,73035946.3663,116114.38,36.0,27.0,57.14
12,Guerrero,035,Iguala de la Independencia,11525,2577619181.753453,223654.59,61.0,48.0,55.96
12,Guerrero,036,Igualapa,104,8389329.6,80666.63,0.0,0.0,0.0
12,Guerrero,037,Ixcateopan de Cuauhtémoc,28,1095200.0,39114.29,0.0,0.0,0.0
12,Guerrero,038,Zihuatanejo de Azueta,7736,2664963406.258716,344488.55,46.0,21.0,68.66
12,Guerrero,039,Juan R. Escudero,507,44809104.600099996,88380.88,29.0,45.0,39.19
12,Guerrero,040,Leonardo Bravo,290,19229001.1,66306.9,0.0,0.0,0.0
12,Guerrero,041,Malinaltepec,808,96210839.6046,119072.82,0.0,0.0,0.0
12,Guerrero,042,Mártir de Cuilapan,454,21659436.18,47708.01,0.0,0.0,0.0
12,Guerrero,043,Metlatónoc,255,33221048.0,130278.62,0.0,0.0,0.0
12,Guerrero,044,Mochitlán,312,26814761.5986,85944.75,0.0,0.0,0.0
12,Guerrero,045,Olinalá,595,60386639.2675,101490.15,0.0,0.0,0.0
12,Guerrero,046,Ometepec,1267,203006575.6188864,160226.18,0.0,0.0,0.0
12,Guerrero,047,Pedro Ascencio Alquisiras,197,4920800.0,24978.68,0.0,0.0,0.0
12,Guerrero,048,Petatlán,1369,104598114.9594,76404.76,0.0,0.0,0.0
12,Guerrero,049,Pilcaya,245,32598250.27,133054.08,0.0,0.0,0.0
12,Guerrero,050,Pungarabato,496,90286439.329876,182029.11,49.0,41.0,54.44
12,Guerrero,051,Quechultenango,375,41522986.6346488,110727.96,0.0,0.0,0.0
12,Guerrero,052,San Luis Acatlán,333,65555594.87,196863.65,0.0,0.0,0.0
12,Guerrero,053,San Marcos,1274,133775815.04,105004.56,0.0,0.0,0.0
12,Guerrero,054,San Miguel Totolapan,25,616439.0,24657.56,0.0,0.0,0.0
12,Guerrero,055,Taxco de Alarcón,1913,373278431.0233896,195127.25,0.0,0.0,0.0
12,Guerrero,056,Tecoanapa,477,65095603.6469,136468.77,0.0,0.0,0.0
12,Guerrero,057,Técpan de Galeana,1116,226898484.3694072,203314.05,0.0,0.0,0.0
12,Guerrero,058,Teloloapan,414,100248166.4965184,242145.33,0.0,0.0,0.0
12,Guerrero,059,Tepecoacuilco de Trujano,472,45337681.9588552,96054.41,0.0,0.0,0.0
12,Guerrero,060,Tetipac,340,76623329.25,225362.73,0.0,0.0,0.0
12,Guerrero,061,Tixtla de Guerrero,1287,239312695.1259944,185946.15,0.0,0.0,0.0
12,Guerrero,062,Tlacoachistlahuaca,908,32936278.02,36273.43,0.0,0.0,0.0
12,Guerrero,063,Tlacoapa,234,30457705.0,130161.13,0.0,0.0,0.0
12,Guerrero,064,Tlalchapa,369,43785363.8556,118659.52,0.0,0.0,0.0
12,Guerrero,065,Tlalixtaquilla de Maldonado,60,9422304.93,157038.42,0.0,0.0,0.0
12,Guerrero,066,Tlapa de Comonfort,2614,213882089.9853,81821.76,0.0,0.0,0.0
12,Guerrero,067,Tlapehuala,176,16422454.4759,93309.4,0.0,0.0,0.0
12,Guerrero,068,La Unión de Isidoro Montes de Oca,487,46816963.9626296,96133.4,0.0,0.0,0.0
12,Guerrero,069,Xalpatláhuac,70,763160.0,10902.29,0.0,0.0,0.0
12,Guerrero,070,Xochihuehuetlán,78,2592843.6445,33241.59,0.0,0.0,0.0
12,Guerrero,071,Xochistlahuaca,1145,42356320.0,36992.42,0.0,0.0,0.0
12,Guerrero,072,Zapotitlán Tablas,443,18799709.71,42437.27,0.0,0.0,0.0
12,Guerrero,073,Zirándaro,104,4111400.0,39532.69,0.0,0.0,0.0
12,Guerrero,074,Zitlala,483,10864297.0,22493.37,40.0,27.0,59.7
12,Guerrero,075,Eduardo Neri,1987,117975291.2327272,59373.57,141.0,80.0,63.8
12,Guerrero,076,Acatepec,841,140272358.0,166792.34,0.0,0.0,0.0
12,Guerrero,077,Marquelia,165,6299022.4399999995,38175.89,0.0,0.0,0.0
12,Guerrero,078,Cochoapa el Grande,161,25073607.0,155736.69,0.0,0.0,0.0
12,Guerrero,079,José Joaquín de Herrera,361,17868480.0,49497.17,0.0,0.0,0.0
12,Guerrero,080,Juchitán,88,7386194.8332,83934.03,0.0,0.0,0.0
12,Guerrero,081,Iliatenco,7,423511.0,60501.57,0.0,0.0,0.0
13,Hidalgo,001,Acatlán,416,28912460.0596904,69501.11,0.0,0.0,0.0
13,Hidalgo,002,Acaxochitlán,1422,53507427.3841696,37628.29,0.0,0.0,0.0
13,Hidalgo,003,Actopan,1944,561109700.5690744,288636.68,0.0,0.0,0.0
13,Hidalgo,004,Agua Blanca de Iturbide,148,11564567.5642408,78138.97,0.0,0.0,0.0
13,Hidalgo,005,Ajacuba,617,34445317.1027912,55827.09,0.0,0.0,0.0
13,Hidalgo,006,Alfajayucan,1031,62159656.2108848,60290.65,0.0,0.0,0.0
13,Hidalgo,007,Almoloya,472,34402083.231391996,72885.77,0.0,0.0,0.0
13,Hidalgo,008,Apan,1987,357916530.85248,180129.1,70.0,54.0,56.45
13,Hidalgo,009,El Arenal,675,78579946.330452,116414.74,0.0,0.0,0.0
13,Hidalgo,010,Atitalaquia,1286,504043932.4517136,391947.07,0.0,0.0,0.0
13,Hidalgo,011,Atlapexco,1146,83386596.5692504,72763.17,0.0,0.0,0.0
13,Hidalgo,012,Atotonilco el Grande,508,106842376.6389152,210319.64,0.0,0.0,0.0
13,Hidalgo,013,Atotonilco de Tula,29990,7954004912.404496,265221.9,0.0,0.0,0.0
13,Hidalgo,014,Calnali,773,52018718.8753,67294.59,0.0,0.0,0.0
13,Hidalgo,015,Cardonal,355,12247157.806400001,34499.04,0.0,0.0,0.0
13,Hidalgo,016,Cuautepec de Hinojosa,1343,330201489.4618176,245868.57,0.0,0.0,0.0
13,Hidalgo,017,Chapantongo,907,34792192.6934352,38359.64,0.0,0.0,0.0
13,Hidalgo,018,Chapulhuacán,331,19103714.9696,57715.15,0.0,0.0,0.0
13,Hidalgo,019,Chilcuautla,532,28253684.0707752,53108.43,0.0,0.0,0.0
13,Hidalgo,020,Eloxochitlán,80,2708434.3,33855.43,0.0,0.0,0.0
13,Hidalgo,021,Emiliano Zapata,986,138152712.9818768,140114.31,0.0,0.0,0.0
13,Hidalgo,022,Epazoyucan,1820,342290162.282856,188071.52,0.0,0.0,0.0
13,Hidalgo,023,Francisco I. Madero,2302,1053808261.0502192,457779.44,0.0,0.0,0.0
13,Hidalgo,024,Huasca de Ocampo,248,70648178.2028296,284871.69,0.0,0.0,0.0
13,Hidalgo,025,Huautla,655,102638564.7620552,156700.1,0.0,0.0,0.0
13,Hidalgo,026,Huazalingo,387,20757193.0539,53636.16,0.0,0.0,0.0
13,Hidalgo,027,Huehuetla,933,48071463.0275,51523.54,0.0,0.0,0.0
13,Hidalgo,028,Huejutla de Reyes,4325,824846620.2841583,190715.98,52.0,33.0,61.18
13,Hidalgo,029,Huichapan,841,202161174.1081168,240381.9,0.0,0.0,0.0
13,Hidalgo,030,Ixmiquilpan,2118,525555136.0717136,248137.46,0.0,0.0,0.0
13,Hidalgo,031,Jacala de Ledezma,344,14188833.3014,41246.61,0.0,0.0,0.0
13,Hidalgo,032,Jaltocán,641,37054461.9035352,57807.27,0.0,0.0,0.0
13,Hidalgo,033,Juárez Hidalgo,65,6062690.93,93272.17,0.0,0.0,0.0
13,Hidalgo,034,Lolotla,167,18066605.6325,108183.27,0.0,0.0,0.0
13,Hidalgo,035,Metepec,594,62914856.4599,105917.27,0.0,0.0,0.0
13,Hidalgo,036,San Agustín Metzquititlán,152,9531586.4084,62707.81,0.0,0.0,0.0
13,Hidalgo,037,Metztitlán,412,23941626.9651,58110.75,0.0,0.0,0.0
13,Hidalgo,038,Mineral del Chico,158,55115337.4409976,348831.25,0.0,0.0,0.0
13,Hidalgo,039,Mineral del Monte,236,40829857.0967904,173007.87,0.0,0.0,0.0
13,Hidalgo,040,La Misión,380,11953081.0,31455.48,0.0,0.0,0.0
13,Hidalgo,041,Mixquiahuala de Juárez,846,249512553.6310304,294932.1,0.0,0.0,0.0
13,Hidalgo,042,Molango de Escamilla,375,40604126.389,108277.67,0.0,0.0,0.0
13,Hidalgo,043,Nicolás Flores,39,2144000.0,54974.36,0.0,0.0,0.0
13,Hidalgo,044,Nopala de Villagrán,668,30643707.7503808,45873.81,0.0,0.0,0.0
13,Hidalgo,045,Omitlán de Juárez,157,18241285.6212288,116186.53,0.0,0.0,0.0
13,Hidalgo,046,San Felipe Orizatlán,1360,144592541.5575232,106318.05,0.0,0.0,0.0
13,Hidalgo,047,Pacula,54,2868599.0508,53122.2,0.0,0.0,0.0
13,Hidalgo,048,Pachuca de Soto,30964,19207882995.62623,620329.51,167.0,142.0,54.05
13,Hidalgo,049,Pisaflores,547,20550082.82,37568.71,0.0,0.0,0.0
13,Hidalgo,050,Progreso de Obregón,638,167563972.5009632,262639.46,0.0,0.0,0.0
13,Hidalgo,051,Mineral de la Reforma,37105,14849411806.516294,400199.75,0.0,0.0,0.0
13,Hidalgo,052,San Agustín Tlaxiaca,1994,979824163.736616,491386.24,0.0,0.0,0.0
13,Hidalgo,053,San Bartolo Tutotepec,514,60263547.0973,117244.26,0.0,0.0,0.0
13,Hidalgo,054,San Salvador,1108,101626811.2767016,91720.95,0.0,0.0,0.0
13,Hidalgo,055,Santiago de Anaya,447,20250086.334860798,45302.21,0.0,0.0,0.0
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,2086,940725054.3067791,450970.78,0.0,0.0,0.0
13,Hidalgo,057,Singuilucan,696,30163281.5004792,43338.05,0.0,0.0,0.0
13,Hidalgo,058,Tasquillo,445,36525705.9133232,82080.24,0.0,0.0,0.0
13,Hidalgo,059,Tecozautla,614,46873800.3991928,76341.69,0.0,0.0,0.0
13,Hidalgo,060,Tenango de Doria,717,48076389.7584,67052.15,0.0,0.0,0.0
13,Hidalgo,061,Tepeapulco,3594,1055210388.127156,293603.34,0.0,0.0,0.0
13,Hidalgo,062,Tepehuacán de Guerrero,324,8935376.0,27578.32,0.0,0.0,0.0
13,Hidalgo,063,Tepeji del Río de Ocampo,6627,1275809958.7868433,192516.97,0.0,0.0,0.0
13,Hidalgo,064,Tepetitlán,866,35353600.1908208,40824.02,0.0,0.0,0.0
13,Hidalgo,065,Tetepango,273,30078367.7470232,110177.17,0.0,0.0,0.0
13,Hidalgo,066,Villa de Tezontepec,351,154663940.006724,440638.01,0.0,0.0,0.0
13,Hidalgo,067,Tezontepec de Aldama,3490,199176327.9535192,57070.58,0.0,0.0,0.0
13,Hidalgo,068,Tianguistengo,515,41322639.3684,80238.13,0.0,0.0,0.0
13,Hidalgo,069,Tizayuca,56351,26698084490.417442,473781.91,0.0,0.0,0.0
13,Hidalgo,070,Tlahuelilpan,579,74648783.0258576,128927.09,0.0,0.0,0.0
13,Hidalgo,071,Tlahuiltepa,301,13938027.6875,46305.74,0.0,0.0,0.0
13,Hidalgo,072,Tlanalapa,710,105619441.4987664,148759.78,0.0,0.0,0.0
13,Hidalgo,073,Tlanchinol,869,32091118.7136,36928.79,0.0,0.0,0.0
13,Hidalgo,074,Tlaxcoapan,977,105393504.5048024,107874.62,0.0,0.0,0.0
13,Hidalgo,075,Tolcayuca,3662,2914775338.3562536,795951.76,0.0,0.0,0.0
13,Hidalgo,076,Tula de Allende,7016,1413078084.6986344,201407.94,0.0,0.0,0.0
13,Hidalgo,077,Tulancingo de Bravo,5165,2604397229.506306,504239.54,0.0,0.0,0.0
13,Hidalgo,078,Xochiatipan,675,28357611.3508,42011.28,0.0,0.0,0.0
13,Hidalgo,079,Xochicoatlán,68,6491326.6375,95460.69,0.0,0.0,0.0
13,Hidalgo,080,Yahualica,1249,52912454.7531,42363.85,0.0,0.0,0.0
13,Hidalgo,081,Zacualtipán de Ángeles,325,71900296.0167744,221231.68,0.0,0.0,0.0
13,Hidalgo,082,Zapotlán de Juárez,1706,611971246.5558944,358717.03,8.0,4.0,66.67
13,Hidalgo,083,Zempoala,17164,12395910700.661863,722204.07,0.0,0.0,0.0
13,Hidalgo,084,Zimapán,412,56333347.4503136,136731.43,0.0,0.0,0.0
14,Jalisco,001,Acatic,947,128918931.3024064,136134.04,0.0,0.0,0.0
14,Jalisco,002,Acatlán de Juárez,1906,288810533.6308744,151527.04,0.0,0.0,0.0
14,Jalisco,003,Ahualulco de Mercado,519,140732005.5056208,271159.93,0.0,0.0,0.0
14,Jalisco,004,Amacueca,41,6595707.8038416,160870.92,0.0,0.0,0.0
14,Jalisco,005,Amatitán,506,85597167.8272296,169164.36,0.0,0.0,0.0
14,Jalisco,006,Ameca,1093,293904731.1130712,268897.28,4.0,11.0,26.67
14,Jalisco,007,San Juanito de Escobedo,149,9772408.2673728,65586.63,0.0,0.0,0.0
14,Jalisco,008,Arandas,569,300320474.2921696,527804.0,0.0,0.0,0.0
14,Jalisco,009,El Arenal,2410,868890125.412332,360535.32,0.0,0.0,0.0
14,Jalisco,010,Atemajac de Brizuela,48,49089326.878844,1022694.31,0.0,0.0,0.0
14,Jalisco,011,Atengo,23,1630711.1954,70900.49,0.0,0.0,0.0
14,Jalisco,012,Atenguillo,3,1961865.71,653955.24,0.0,0.0,0.0
14,Jalisco,013,Atotonilco el Alto,3181,439767311.5203528,138248.13,0.0,0.0,0.0
14,Jalisco,014,Atoyac,83,12605825.4162888,151877.41,0.0,0.0,0.0
14,Jalisco,015,Autlán de Navarro,2448,854622972.2830136,349110.69,0.0,0.0,0.0
14,Jalisco,016,Ayotlán,1933,76307238.6837568,39476.07,0.0,0.0,0.0
14,Jalisco,017,Ayutla,30,1007759.3544928001,33591.98,0.0,0.0,0.0
14,Jalisco,018,La Barca,3163,731567253.9261904,231289.05,3.0,4.0,42.86
14,Jalisco,019,Bolaños,723,30441225.4740288,42104.05,0.0,0.0,0.0
14,Jalisco,020,Cabo Corrientes,166,8222563.390699999,49533.51,0.0,0.0,0.0
14,Jalisco,021,Casimiro Castillo,322,77056460.2061544,239305.78,0.0,0.0,0.0
14,Jalisco,022,Cihuatlán,253,121500044.5643816,480237.33,0.0,0.0,0.0
14,Jalisco,023,Zapotlán el Grande,7814,2706288923.91206,346338.49,4.0,6.0,40.0
14,Jalisco,024,Cocula,481,160407501.661308,333487.53,0.0,0.0,0.0
14,Jalisco,025,Colotlán,287,73339770.378088,255539.27,0.0,0.0,0.0
14,Jalisco,026,Concepción de Buenos Aires,6,632427.3397216001,105404.56,0.0,0.0,0.0
14,Jalisco,027,Cuautitlán de García Barragán,64,5737629.091624,89650.45,0.0,0.0,0.0
14,Jalisco,028,Cuautla,237,4286526.4535,18086.61,0.0,0.0,0.0
14,Jalisco,029,Cuquío,67,29125862.094888,434714.36,0.0,0.0,0.0
14,Jalisco,030,Chapala,1361,1401975114.5279367,1030106.62,0.0,0.0,0.0
14,Jalisco,031,Chimaltitán,233,8179585.0,35105.52,0.0,0.0,0.0
14,Jalisco,032,Chiquilistlán,215,10477884.2816,48734.35,0.0,0.0,0.0
14,Jalisco,033,Degollado,433,32253700.7398368,74488.92,0.0,0.0,0.0
14,Jalisco,034,Ejutla,5,1853756.0938,370751.22,0.0,0.0,0.0
14,Jalisco,035,Encarnación de Díaz,1289,416844892.6358272,323386.26,0.0,0.0,0.0
14,Jalisco,036,Etzatlán,615,94771930.8551616,154100.7,0.0,0.0,0.0
14,Jalisco,037,El Grullo,927,639326179.9771591,689672.25,0.0,0.0,0.0
14,Jalisco,038,Guachinango,28,3998976.1076504,142820.58,0.0,0.0,0.0
14,Jalisco,039,Guadalajara,79858,52091319397.740005,652299.32,0.0,0.0,0.0
14,Jalisco,040,Hostotipaquillo,68,4706511.8266728,69213.41,0.0,0.0,0.0
14,Jalisco,041,Huejúcar,646,8723451.304499999,13503.79,0.0,0.0,0.0
14,Jalisco,042,Huejuquilla el Alto,8,1051421.92,131427.74,0.0,0.0,0.0
14,Jalisco,043,La Huerta,162,64020697.6427488,395189.49,0.0,0.0,0.0
14,Jalisco,044,Ixtlahuacán de los Membrillos,11236,2869447491.311217,255379.81,0.0,0.0,0.0
14,Jalisco,045,Ixtlahuacán del Río,61,45259939.2046064,741966.22,0.0,0.0,0.0
14,Jalisco,046,Jalostotitlán,227,62770991.4577936,276524.19,0.0,0.0,0.0
14,Jalisco,047,Jamay,579,51361802.5470512,88707.78,17.0,19.0,47.22
14,Jalisco,048,Jesús María,26,4994344.0470832,192090.16,0.0,0.0,0.0
14,Jalisco,049,Jilotlán de los Dolores,2,0.0,0.0,0.0,0.0,0.0
14,Jalisco,050,Jocotepec,1310,1170652318.5172136,893627.72,0.0,0.0,0.0
14,Jalisco,051,Juanacatlán,7962,1706363817.7473848,214313.47,0.0,0.0,0.0
14,Jalisco,052,Juchitlán,245,7837217.3204,31988.64,0.0,0.0,0.0
14,Jalisco,053,Lagos de Moreno,12280,4089793832.560283,333045.1,0.0,0.0,0.0
14,Jalisco,054,El Limón,28,5614450.695904,200516.1,0.0,0.0,0.0
14,Jalisco,055,Magdalena,308,102071316.6016776,331400.38,4.0,7.0,36.36
14,Jalisco,056,Santa María del Oro,213,7344826.0,34482.75,0.0,0.0,0.0
14,Jalisco,057,La Manzanilla de la Paz,24,13659864.0665,569161.0,0.0,0.0,0.0
14,Jalisco,058,Mascota,85,70487772.230996,829267.91,0.0,0.0,0.0
14,Jalisco,059,Mazamitla,294,362791116.150776,1233983.39,0.0,0.0,0.0
14,Jalisco,060,Mexticacán,88,12038873.0,136805.38,0.0,0.0,0.0
14,Jalisco,061,Mezquitic,2406,86938073.4702416,36133.86,0.0,0.0,0.0
14,Jalisco,062,Mixtlán,3,865782.8906,288594.3,0.0,0.0,0.0
14,Jalisco,063,Ocotlán,7572,2012122179.69332,265731.93,0.0,0.0,0.0
14,Jalisco,064,Ojuelos de Jalisco,166,27609477.7793264,166322.16,0.0,0.0,0.0
14,Jalisco,065,Pihuamo,165,9214215.9278672,55843.73,0.0,0.0,0.0
14,Jalisco,066,Poncitlán,3115,554671142.27256,178064.57,0.0,0.0,0.0
14,Jalisco,067,Puerto Vallarta,33770,16282877309.857822,482169.89,9.0,6.0,60.0
14,Jalisco,068,Villa Purificación,17,10426312.04,613312.47,0.0,0.0,0.0
14,Jalisco,069,Quitupan,8,2596199.0,324524.88,0.0,0.0,0.0
14,Jalisco,070,El Salto,53735,16295741784.205297,303261.22,219.0,197.0,52.64
14,Jalisco,071,San Cristóbal de la Barranca,24,12053033.3913152,502209.72,0.0,0.0,0.0
14,Jalisco,072,San Diego de Alejandría,229,44822920.1595664,195733.28,0.0,0.0,0.0
