Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Sonora,21,2026-04-06 03:23,"$4,500,000 MXN","Casa en venta disponible en 1, Col. Paseo de las Misiones Residencial, Hermosillo, Sonora, México, C.P. 83224, ID: 30734927",3 Recámaras | 3 Baños | 206 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-1-paseo-de-las-misiones-residencial-sonora-30734927
Sonora,21,2026-04-06 03:23,"$11,990,000 MXN","Coahuila, Col. Zona Norte, Cajeme, Sonora, México, C.P. 85040, ID: 30495537",4 Recámaras | 5 Baños | 582 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-coahuila-zona-norte-sonora-30495537
Sonora,21,2026-04-06 03:23,"$785,000 MXN","Venta de casa en Avenida Gamboa, Col. Urbi Villa del Rey, Hermosillo, Sonora, México, C.P. 83293, ID: 28565129",3 Recámaras | 2 Baños | 150 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-gamboa-urbi-villa-del-rey-sonora-28565129
Sonora,21,2026-04-06 03:23,"$8,250,000 MXN","Casa en venta, 5 de Febrero 628, Col. Zona Norte, Cajeme, Sonora, México, C.P. 85040, ID: 29834608",3 Recámaras | 3 Baños | 355 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-5-de-febrero-628-zona-norte-sonora-29834608
Sonora,21,2026-04-06 03:23,"$3,499,000 MXN","Querobabi, Col. Pioneros, Cajeme, Sonora, México, C.P. 85040, ID: 27588994",4 Recámaras | 4 Baños | 303 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-querobabi-pioneros-sonora-27588994
Sonora,21,2026-04-06 03:23,"$14,000,000 MXN","Casa disponible en venta en Chihuahua, Col. Zona Norte, Cajeme, Sonora, México, C.P. 85040, ID: 29538981",3 Recámaras | 4 Baños | 621 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-chihuahua-zona-norte-sonora-29538981
Sonora,21,2026-04-06 03:23,"$4,200,000 MXN","Casa en venta, Calle Reyes norte #s/n, Col. Santa Bárbara, Hermosillo, Sonora, México, C.P. 83114, ID: 30694491",3 Recámaras | 3 Baños | 227 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-reyes-norte-sn-santa-barbara-sonora-30694491
Sonora,21,2026-04-06 03:23,"$3,860,000 MXN","Misión San Juan, Col. La Misión, Cajeme, Sonora, México, C.P. 85098, ID: 30454222",3 Recámaras | 4 Baños | 341 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mision-san-juan-la-mision-sonora-30454222
Sonora,21,2026-04-06 03:23,"$3,900,000 MXN","Se vende casa Celeste #42, Col. Los Arcos, Hermosillo, Sonora, México, C.P. 83250, ID: 30321412",5 Recámaras | 3 Baños | 270 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-celeste-42-los-arcos-sonora-30321412
Sonora,21,2026-04-06 03:23,"$100,000 USD","Casa disponible en venta en avenida dalias, Col. Reforma, San Luis Río Colorado, Sonora, México, C.P. 83497, ID: 30112323",2 Recámaras | 2 Baños | 121 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-dalias-reforma-sonora-30112323
Sonora,21,2026-04-06 03:23,"$500,000 MXN","Venta de casa VILLA DEL CASTILLO #131, Col. Villa Del Real, Hermosillo, Sonora, México, C.P. 83118, ID: 29906451",2 Recámaras | 1 Baño | 105 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villa-del-castillo-131-villa-del-real-sonora-29906451
Sonora,21,2026-04-06 03:23,"$2,100,000 MXN","Col. Norberto Ortega, Hermosillo, Sonora, México, C.P. 83116, ID: 30989297",3 Baños | 115 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-norberto-ortega-sonora-30989297
Sonora,21,2026-04-06 03:23,"$4,950,000 MXN","Aquiles Serdán, Col. Cd. Obregón (Ciudad Obregón), Cajeme, Sonora, México, C.P. 85059, ID: 30270606",4 Recámaras | 3 Baños | 449 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aquiles-serdan-cd-obregon-ciudad-obregon-sonora-30270606
Sonora,21,2026-04-06 03:23,"$13,200,000 MXN","Casa disponible en venta en Tetabiate, Col. Zona Norte, Cajeme, Sonora, México, C.P. 85040, ID: 30145844",6 Recámaras | 610 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tetabiate-zona-norte-sonora-30145844
Sonora,21,2026-04-06 03:23,"$6,200,000 MXN","Venta casa en Col. Ventura Residential Club, Hermosillo, Sonora, México, C.P. 83166, ID: 30928842",3 Recámaras | 3 Baños | 245 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ventura-residential-club-sonora-30928842
Sonora,21,2026-04-06 03:23,"$6,950,000 MXN","Venta de casa en De la Arboleda, Col. Valle Verde, Hermosillo, Sonora, México, C.P. 83303, ID: 30485241",3 Recámaras | 2 Baños | 370 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-de-la-arboleda-valle-verde-sonora-30485241
Sonora,21,2026-04-06 03:23,"$6,590,000 MXN","Casa disponible en venta en Puente de Luisitania, Col. Puente Real, Cajeme, Sonora, México, C.P. 85037, ID: 30345158",4 Baños | 295 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-puente-de-luisitania-puente-real-sonora-30345158
Sonora,21,2026-04-06 03:23,"$195,000 USD","Bugambilia #27, Col. Parque Tecalai, Guaymas, Sonora, México, C.P. 85506, ID: 30809944",2 Recámaras | 3 Baños | 278 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bugambilia-27-parque-tecalai-sonora-30809944
Sonora,21,2026-04-06 03:23,"$1,800,000 MXN","San Bernardino #s/n, Col. San Angel, Hermosillo, Sonora, México, C.P. 83287, ID: 29858684",3 Recámaras | 1 Baño | 128 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-bernardino-sn-san-angel-sonora-29858684
Sonora,21,2026-04-06 03:23,"$2,750,000 MXN","Venta de casa en California Residencial, Col. California, Hermosillo, Sonora, México, C.P. 83336, ID: 30582080",3 Recámaras | 2 Baños | 204 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-california-residencial-california-sonora-30582080
Sonora,21,2026-04-06 03:23,"$19,500,000 MXN","Seráficos 4, Campanario, 83249 Hermosillo, Son., Col. Seminario, Hermosillo, Sonora, México, C.P. 83249, ID: 30561233",3 Recámaras | 1100 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-seraficos-4-campanario-83249-hermosillo-son-seminario-sonora-30561233
Sonora,21,2026-04-06 03:23,"$4,300,000 MXN","Paraiso, Col. Bahía de Kino Centro, Hermosillo, Sonora, México, C.P. 83340, ID: 30429700",2 Recámaras | 2 Baños | 110 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paraiso-bahia-de-kino-centro-sonora-30429700
Sonora,21,2026-04-06 03:23,"$885,000 USD","Venta de casa en Cabrillas #330, Col. Caracol Península, Guaymas, Sonora, México, C.P. 85506, ID: 29456341",5 Recámaras | 4 Baños | 642 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cabrillas-330-caracol-peninsula-sonora-29456341
Sonora,21,2026-04-06 03:23,"$599,000 USD","Privada Guasaves #1275, Col. Loma Bonita, Guaymas, Sonora, México, C.P. 85506, ID: 30004058",4 Recámaras | 3 Baños | 400 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-privada-guasaves-1275-loma-bonita-sonora-30004058
Sonora,21,2026-04-06 03:23,"$29,800,000 MXN","Calle Norte, Col. Zona Norte, Cajeme, Sonora, México, C.P. 85040, ID: 30227456",5 Recámaras | 5 Baños | 843 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-calle-norte-zona-norte-sonora-30227456
Sonora,21,2026-04-06 03:23,"$3,000,000 MXN","Casa en venta disponible en Av mexico y calle hermosillo, Col. Paraiso del Bosque, San Luis Río Colorado, Sonora, México, C.P. 83479, ID: 30996404",3 Recámaras | 2 Baños | 242 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-mexico-y-calle-hermosillo-paraiso-del-bosque-sonora-30996404
Sonora,21,2026-04-06 03:23,"$10,500,000 MXN","Casa en venta, Herrerias #31, Col. Del Pedregal Privadas Residenciales, Hermosillo, Sonora, México, C.P. 83143, ID: 30975929",3 Recámaras | 4 Baños | 382 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-herrerias-31-del-pedregal-privadas-residenciales-sonora-30975929
Sonora,21,2026-04-06 03:23,"$60,000 USD","Venta de casa AV. DOMINICANA 26 Y 27, Col. Burócrata, San Luis Río Colorado, Sonora, México, C.P. 83450, ID: 30782130",3 Recámaras | 2 Baños | 100 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-dominicana-26-y-27-burocrata-sonora-30782130
Sonora,21,2026-04-06 03:23,"$2,850,000 MXN","Se vende casa Pensionados #2314, Col. Tepeyac, Cajeme, Sonora, México, C.P. 85203, ID: 30826143",4 Recámaras | 3 Baños | 167 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pensionados-2314-tepeyac-sonora-30826143
Sonora,21,2026-04-06 03:23,"$4,900,000 MXN","XVI #404, Col. Heroica Guaymas Centro, Guaymas, Sonora, México, C.P. 85400, ID: 27844968",4 Recámaras | 4 Baños | 295 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xvi-404-heroica-guaymas-centro-sonora-27844968
Sonora,21,2026-04-06 03:23,"$6,450,000 MXN","Col. Hermosillo, Hermosillo, Sonora, México, C.P. 83334, ID: 30899881",3 Recámaras | 2 Baños | 208 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hermosillo-sonora-30899881
Sonora,21,2026-04-06 03:23,"$2,763,000 MXN","Venta de casa Pueblitos, Col. Nogales Centro, Nogales, Sonora, México, C.P. 84000, ID: 30833776",3 Recámaras | 2 Baños | 111 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pueblitos-nogales-centro-sonora-30833776
Sonora,21,2026-04-06 03:23,"$3,690,000 MXN","Casa disponible en venta en San Luis IX, Col. Alta California, Cajeme, Sonora, México, C.P. 85039, ID: 31016981",3 Recámaras | 2 Baños | 173 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-luis-ix-alta-california-sonora-31016981
Sonora,21,2026-04-06 03:23,"$200,000 USD","Venta de casa Av. San Jose entre san Alberto y San Luis , Col. Paraiso del Bosque, San Luis Río Colorado, Sonora, México, C.P. 83479, ID: 30996524",3 Recámaras | 2 Baños | 440 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-san-jose-entre-san-alberto-y-san-luis-paraiso-del-bosque-sonora-30996524
Sonora,21,2026-04-06 03:23,"$9,550,000 MXN","Venta de casa en VENTURA RESIDENCIAL, Col. Jardines de Hermosillo, Hermosillo, Sonora, México, C.P. 83165, ID: 30133248",3 Recámaras | 4 Baños | 396 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ventura-residencial-jardines-de-hermosillo-sonora-30133248
Sonora,21,2026-04-06 03:23,"$275,000 USD","Casa en venta, XII #78, Col. Lomas de San Carlos, Guaymas, Sonora, México, C.P. 85506, ID: 30004057",2 Recámaras | 2 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-xii-78-lomas-de-san-carlos-sonora-30004057
Sonora,21,2026-04-06 03:23,"$2,800,000 MXN","ESPLENDOR, Col. El Esplendor, Hermosillo, Sonora, México, C.P. 83175, ID: 30842266",3 Recámaras | 2 Baños | 168 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-esplendor-el-esplendor-sonora-30842266
Sonora,21,2026-04-06 03:23,"$699,000 USD","Venta casa en CAMINO DE LOS YAQUIS #1, Col. De Anza, Guaymas, Sonora, México, C.P. 85506, ID: 28461867",3 Recámaras | 4 Baños | 560 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-camino-de-los-yaquis-1-de-anza-sonora-28461867
Sonora,21,2026-04-06 03:23,"$1,990,000 MXN","Se vende casa en Sonora y 37 #s/n, Col. Campestre, San Luis Río Colorado, Sonora, México, C.P. 83499, ID: 29532941",3 Recámaras | 1 Baño | 443 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sonora-y-37-sn-campestre-sonora-29532941
Sonora,22,2026-04-06 03:23,"$4,800,000 MXN","Se vende casa en Sin nombre de calle #2, Col. El Secreto, Hermosillo, Sonora, México, C.P. 83243, ID: 31000526",3 Recámaras | 3 Baños | 189 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-2-el-secreto-sonora-31000526
Sonora,22,2026-04-06 03:23,"$2,763,000 MXN","Casa en venta, Nogales Sonora , Col. Centro Norte, Hermosillo, Sonora, México, C.P. 83000, ID: 30830683",3 Recámaras | 3 Baños | 140 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nogales-sonora--centro-norte-sonora-30830683
Sonora,22,2026-04-06 03:23,"$280,000 USD","Venta casa en Maeva M2 L17, Col. Lagos y Ríos, Puerto Peñasco, Sonora, México, C.P. 83556, ID: 30957413",3 Recámaras | 194 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-maeva-m2-l17-lagos-y-rios-sonora-30957413
