Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Coahuila,1,"$4,800,000
MXN","Los Viñedos Sector 1, Los Viñedos, 66367 Cdad. Santa Catarina, N.L., Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30980665",4 Recámaras | 4 Baños | 336 m 2,https://propiedades.com/inmuebles/casa-en-venta-los-vinedos-sector-1-los-vinedos-66367-cdad-santa-catarina-nl-los-vinedos-coahuila-30980665#tipos=casas-venta&area=coahuila&pos=1
Coahuila,1,"$2,755,000
MXN","Venta de casa en Viñedos #1, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30948758",3 Recámaras | 2 Baños | 186 m 2,https://propiedades.com/inmuebles/casa-en-venta-vinedos-1-los-vinedos-coahuila-30948758#tipos=casas-venta&area=coahuila&pos=2
Coahuila,1,"$1,400,000
MXN","Venta de casa Afrodita #0000, Col. Ciudad las Torres, Saltillo, Coahuila de Zaragoza, México, C.P. 25110, ID: 30972502",3 Recámaras | 1 Baño | 80 m 2,https://propiedades.com/inmuebles/casa-en-venta-afrodita-0000-ciudad-las-torres-coahuila-30972502#tipos=casas-venta&area=coahuila&pos=3
Coahuila,1,"$6,200,000
MXN","E. López Sánchez S/N, Los Viñedos, 27023 Torreón, Coah. #S/N, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 31009091",4 Recámaras | 4 Baños | 335 m 2,https://propiedades.com/inmuebles/casa-en-venta-e-lopez-sanchez-sn-los-vinedos-27023-torreon-coah-sn-los-vinedos-coahuila-31009091#tipos=casas-venta&area=coahuila&pos=4
Coahuila,1,"$25,500,000
MXN","Se vende casa TERRENO CON CONSTRUCCIONES EN LOS GONZALES DE ABAJO, Col. Saltillo Centro, Saltillo, Coahuila de Zaragoza, México, C.P. 25000, ID: 28916591",4 Recámaras | 3 Baños | 2600 m 2,https://propiedades.com/inmuebles/casa-en-venta-terreno-con-construcciones-en-los-gonzales-de-abajo-saltillo-centro-coahuila-28916591#tipos=casas-venta&area=coahuila&pos=5
Coahuila,1,"$4,750,000
MXN","Venta casa en C. de la Gracia, Las Quintas, 27105 Torreón, Coah. #s/n, Col. Las Quintas, Torreón, Coahuila de Zaragoza, México, C.P. 27105, ID: 30973653",4 Recámaras | 4 Baños | 376 m 2,https://propiedades.com/inmuebles/casa-en-venta-c-de-la-gracia-las-quintas-27105-torreon-coah-sn-las-quintas-coahuila-30973653#tipos=casas-venta&area=coahuila&pos=6
Coahuila,1,"$1,480,000
MXN","Casa disponible en venta en Prolongación Paseo del Tecnológico S/N esquina con, Arezzo, Fraccionamiento Arezzo, Av. Toscana, La #1, Col. Arezzo, Torreón, Coahuila de Zaragoza, México, C.P. 27277, ID: 30974175",1 Recámara | 1 Baño | 114 m 2,https://propiedades.com/inmuebles/casa-en-venta-prolongacion-paseo-del-tecnologico-sn-esquina-con-arezzo-fraccionamiento-arezzo-av-toscana-la-1-arezzo-coahuila-30974175#tipos=casas-venta&area=coahuila&pos=7
Coahuila,1,"$12,950,000
MXN","Bolivia 755, Latinoamericana 1ra Amp, 25270 Saltillo, Coah. #755, Col. Latinoamericana Norte, Saltillo, Coahuila de Zaragoza, México, C.P. 25270, ID: 30937231",3 Recámaras | 3 Baños | 500 m 2,https://propiedades.com/inmuebles/casa-en-venta-bolivia-755-latinoamericana-1ra-amp-25270-saltillo-coah-755-latinoamericana-norte-coahuila-30937231#tipos=casas-venta&area=coahuila&pos=8
Coahuila,1,"$3,100,000
MXN","Casa en venta disponible en tórtola #261, Col. Portal las Palomas, Ramos Arizpe, Coahuila de Zaragoza, México, C.P. 25904, ID: 28262942",3 Recámaras | 2 Baños | 155 m 2,https://propiedades.com/inmuebles/casa-en-venta-tortola-261-portal-las-palomas-coahuila-28262942#tipos=casas-venta&area=coahuila&pos=9
Coahuila,1,"$2,300,000
MXN","Venta de casa Río culiacan, Col. Puerta del Rey, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30907631",3 Recámaras | 3 Baños | 109 m 2,https://propiedades.com/inmuebles/casa-en-venta-rio-culiacan-puerta-del-rey-coahuila-30907631#tipos=casas-venta&area=coahuila&pos=10
Coahuila,1,"$1,900,000
MXN","Nogal, Col. La Cruz, Frontera, Coahuila de Zaragoza, México, C.P. 25800, ID: 29854089",2 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-nogal-la-cruz-coahuila-29854089#tipos=casas-venta&area=coahuila&pos=11
Coahuila,1,"$6,185,000
MXN","La Joya, Col. La Joya, Arteaga, Coahuila de Zaragoza, México, C.P. 25354, ID: 28272702",4 Recámaras | 4 Baños | 350 m 2,https://propiedades.com/inmuebles/casa-en-venta-la-joya-la-joya-coahuila-28272702#tipos=casas-venta&area=coahuila&pos=12
Coahuila,1,"$16,500,000
MXN","Casa en venta disponible en Monte Martre, Col. Jardines de Versalles, Saltillo, Coahuila de Zaragoza, México, C.P. 25200, ID: 30875295",4 Recámaras | 4 Baños | 480 m 2,https://propiedades.com/inmuebles/casa-en-venta-monte-martre-jardines-de-versalles-coahuila-30875295#tipos=casas-venta&area=coahuila&pos=13
Coahuila,1,"$13,900,000
MXN","Casa en venta disponible en fresnos, Col. Los Cedros Residencial, Saltillo, Coahuila de Zaragoza, México, C.P. 25207, ID: 27385343",5 Recámaras | 4 Baños | 600 m 2,https://propiedades.com/inmuebles/casa-en-venta-fresnos-los-cedros-residencial-coahuila-27385343#tipos=casas-venta&area=coahuila&pos=14
Coahuila,1,"$7,250,000
MXN","Villa 5, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 28129345",4 Recámaras | 4 Baños | 325 m 2,https://propiedades.com/inmuebles/casa-en-venta-villa-5-torrecillas-y-ramones-coahuila-28129345#tipos=casas-venta&area=coahuila&pos=15
Coahuila,1,"$2,600,000
MXN","Se vende casa La Estrella, 27297 Torreón, Coah. #s/n, Col. Zaragoza Sur, Torreón, Coahuila de Zaragoza, México, C.P. 27297, ID: 31004939",3 Recámaras | 2 Baños | 170 m 2,https://propiedades.com/inmuebles/casa-en-venta-la-estrella-27297-torreon-coah-sn-zaragoza-sur-coahuila-31004939#tipos=casas-venta&area=coahuila&pos=16
Coahuila,1,"$1,302,000
MXN","Venta de casa en CERRADA LYON #0, Col. Casa Blanca, Torreón, Coahuila de Zaragoza, México, C.P. 27265, ID: 29122058",5 Recámaras | 3 Baños | 250 m 2,
Coahuila,1,"$760,937
MXN","Casa en venta, ENCINOS #0, Col. Balcones de La Aurora, Saltillo, Coahuila de Zaragoza, México, C.P. 25296, ID: 29122125",4 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-encinos-balcones-de-la-aurora-coahuila-29122125#tipos=casas-venta&area=coahuila&pos=18
Coahuila,1,"$299,000
MXN","Prolongación San Marcelino 789 #789, Col. Bellavista, Torreón, Coahuila de Zaragoza, México, C.P. 27299, ID: 29950852",3 Recámaras | 2 Baños | 115 m 2,https://propiedades.com/inmuebles/casa-en-venta-prolongacion-san-marcelino-789-789-bellavista-coahuila-29950852#tipos=casas-venta&area=coahuila&pos=19
Coahuila,1,"$850,000
MXN","Casa disponible en venta en P.º de La Espuela 207, Residencial la Hacienda, 27276 Torreón, Coah. #207, Col. Residencial La Hacienda, Torreón, Coahuila de Zaragoza, México, C.P. 27276, ID: 30467165",4 Recámaras | 2 Baños | 238 m 2,https://propiedades.com/inmuebles/casa-en-venta-p-de-la-espuela-207-residencial-la-hacienda-27276-torreon-coah-207-residencial-la-hacienda-coahuila-30467165#tipos=casas-venta&area=coahuila&pos=20
Coahuila,1,"$513,811
MXN","Casa disponible en venta en geranios #00, Col. Saltillo 2000, Saltillo, Coahuila de Zaragoza, México, C.P. 25115, ID: 29122044",3 Recámaras | 1 Baño | 96 m 2,
Coahuila,1,"$7,800,000
MXN",", Col. Rincón de Alcántara, Saltillo, Coahuila de Zaragoza, México, C.P. 25209, ID: 30649416",4 Recámaras | 4 Baños | 320 m 2,https://propiedades.com/inmuebles/casa-en-venta-rincon-de-alcantara-coahuila-30649416#tipos=casas-venta&area=coahuila&pos=22
Coahuila,1,"$500,000
MXN","Venta casa en Calle Arco del Nilo, Col. Acueducto, Saltillo, Coahuila de Zaragoza, México, C.P. 25060, ID: 28451175",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-calle-arco-del-nilo-acueducto-coahuila-28451175#tipos=casas-venta&area=coahuila&pos=23
Coahuila,1,"$3,300,000
MXN","Venta casa en Sin nombre de calle, Col. Brisas Poniente, Saltillo, Coahuila de Zaragoza, México, C.P. 25225, ID: 30642642",4 Recámaras | 4 Baños | 159 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-brisas-poniente-coahuila-30642642#tipos=casas-venta&area=coahuila&pos=24
Coahuila,1,"$2,670,000
MXN","Venta de casa Sin nombre de calle, Col. Alameda, Ramos Arizpe, Coahuila de Zaragoza, México, C.P. 25903, ID: 30639708",3 Recámaras | 3 Baños | 139 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-alameda-coahuila-30639708#tipos=casas-venta&area=coahuila&pos=25
Coahuila,1,"$1,350,000
MXN","Se vende casa candela #1Int. 1, Col. Privadas de Allende, Torreón, Coahuila de Zaragoza, México, C.P. 27086, ID: 30642356",3 Recámaras | 2 Baños | 79 m 2,https://propiedades.com/inmuebles/casa-en-venta-candela-1-privadas-de-allende-coahuila-30642356#tipos=casas-venta&area=coahuila&pos=26
Coahuila,1,"$2,500,000
MXN","Venta de casa en Santa Gertrudis #123, Col. Santa Cristina, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30635822",3 Recámaras | 3 Baños | 145 m 2,https://propiedades.com/inmuebles/casa-en-venta-santa-gertrudis--123-santa-cristina-coahuila-30635822#tipos=casas-venta&area=coahuila&pos=27
Coahuila,1,"$504,056
MXN","Venta casa en . MIKONOS #0, Col. Ampliación Valles del Nazas, Torreón, Coahuila de Zaragoza, México, C.P. 27083, ID: 29122149",3 Recámaras | 1 Baño | 135 m 2,https://propiedades.com/inmuebles/casa-en-venta-mikonos-ampliacion-valles-del-nazas-coahuila-29122149#tipos=casas-venta&area=coahuila&pos=28
Coahuila,1,"$8,000,000
MXN","Santa Mercedes #532, Col. Santa María, Saltillo, Coahuila de Zaragoza, México, C.P. 25019, ID: 30635883",3 Recámaras | 4 Baños | 280 m 2,https://propiedades.com/inmuebles/casa-en-venta-santa-mercedes-532-santa-maria-coahuila-30635883#tipos=casas-venta&area=coahuila&pos=29
Coahuila,1,"$9,500,000
MXN","Se vende casa Lago Grande #523, Col. Valle San Agustin, Saltillo, Coahuila de Zaragoza, México, C.P. 25215, ID: 30653214",3 Recámaras | 5 Baños | 450 m 2,https://propiedades.com/inmuebles/casa-en-venta-lago-grande--523-valle-san-agustin-coahuila-30653214#tipos=casas-venta&area=coahuila&pos=30
Coahuila,1,"$4,198,000
MXN","Venta casa en Sin nombre de calle, Col. Residencial Palma Real, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30642440",3 Recámaras | 4 Baños | 230 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-residencial-palma-real-coahuila-30642440#tipos=casas-venta&area=coahuila&pos=31
Coahuila,1,"$530,000
MXN","Venta de casa en CANAL DEL OESTE #0, Col. Quintas del Nazas, Torreón, Coahuila de Zaragoza, México, C.P. 27054, ID: 29122128",2 Recámaras | 1 Baño | 70 m 2,https://propiedades.com/inmuebles/casa-en-venta-canal-del-oeste-quintas-del-nazas-coahuila-29122128#tipos=casas-venta&area=coahuila&pos=32
Coahuila,1,"$660,000
MXN","COLINAS DEL SANTIAGO #00, Col. Colinas de Santiago, Monclova, Coahuila de Zaragoza, México, C.P. 25790, ID: 29122114",3 Recámaras | 1 Baño | 89 m 2,https://propiedades.com/inmuebles/casa-en-venta-colinas-del-santiago-00-colinas-de-santiago-coahuila-29122114#tipos=casas-venta&area=coahuila&pos=33
Coahuila,1,"$3,890,000
MXN","Venta de casa en Sin nombre de calle, Col. Residencial la Nogalera, Arteaga, Coahuila de Zaragoza, México, C.P. 25352, ID: 30649689",3 Recámaras | 3 Baños | 180 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-residencial-la-nogalera-coahuila-30649689#tipos=casas-venta&area=coahuila&pos=34
Coahuila,1,"$4,550,000
MXN","Venta de casa Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30650963",3 Recámaras | 4 Baños | 242 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30650963#tipos=casas-venta&area=coahuila&pos=35
Coahuila,1,"$750,000
MXN","Se vende casa C. Tezcatlipoca 305, Los Pinos 1er Sector, 25204 Saltillo, Coah. #305, Col. La Cantera Residencial, Saltillo, Coahuila de Zaragoza, México, C.P. 25204, ID: 30632186",5 Recámaras | 3 Baños | 464 m 2,https://propiedades.com/inmuebles/casa-en-venta-c-tezcatlipoca-305-los-pinos-1er-sector-25204-saltillo-coah-305-la-cantera-residencial-coahuila-30632186#tipos=casas-venta&area=coahuila&pos=36
Coahuila,1,"$22,000,000
MXN","Sin nombre de calle, Col. Residencial el Fresno, Torreón, Coahuila de Zaragoza, México, C.P. 27018, ID: 30653383",5 Recámaras | 7 Baños | 760 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-residencial-el-fresno-coahuila-30653383#tipos=casas-venta&area=coahuila&pos=37
Coahuila,1,"$22,500,000
MXN","Venta de casa Sin nombre de calle, Col. La Vinícola Residencial, Torreón, Coahuila de Zaragoza, México, C.P. 27105, ID: 30639619",3 Recámaras | 5 Baños | 669 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-la-vinicola-residencial-coahuila-30639619#tipos=casas-venta&area=coahuila&pos=38
Coahuila,1,"$5,950,000
MXN","Venta casa en Sin nombre de calle, Col. Torrecillas y Ramones, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30640087",3 Recámaras | 4 Baños | 323 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-torrecillas-y-ramones-coahuila-30640087#tipos=casas-venta&area=coahuila&pos=39
Coahuila,1,"$2,498,421
MXN","Se vende casa en Sin nombre de calle #9, Col. El Toreo, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30635826",3 Recámaras | 3 Baños | 145 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-9-el-toreo-coahuila-30635826#tipos=casas-venta&area=coahuila&pos=40
Coahuila,1,"$1,952,000
MXN","Venta de casa en Fracc boske #Lote 2, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 29205909",3 Recámaras | 2 Baños | 113 m 2,https://propiedades.com/inmuebles/casa-en-venta-fracc-boske-lote-2-los-vinedos-coahuila-29205909#tipos=casas-venta&area=coahuila&pos=41
Coahuila,1,"$2,685,000
MXN","Venta de casa en Universidad autónoma de México #1235, Col. Santa Cristina, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30635914",3 Recámaras | 3 Baños | 156 m 2,
Coahuila,1,"$4,200,000
MXN","Se vende casa en Sin nombre de calle, Col. San Isidro, Torreón, Coahuila de Zaragoza, México, C.P. 27100, ID: 30639466",3 Recámaras | 2 Baños | 215 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-san-isidro-coahuila-30639466#tipos=casas-venta&area=coahuila&pos=43
Coahuila,1,"$8,750,000
MXN","Venta de casa en Sin calle #123, Col. Albareda Residencial, Saltillo, Coahuila de Zaragoza, México, C.P. 25204, ID: 30638606",4 Recámaras | 4 Baños | 367 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-calle-123-albareda-residencial-coahuila-30638606#tipos=casas-venta&area=coahuila&pos=44
Coahuila,1,"$7,000,000
MXN",", Col. San Lorenzo, Saltillo, Coahuila de Zaragoza, México, C.P. 25040, ID: 30649587",3 Recámaras | 3 Baños | 282 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-lorenzo-coahuila-30649587#tipos=casas-venta&area=coahuila&pos=45
Coahuila,1,"$6,500,000
MXN","Susana Acuña #XXX, Col. El Morillo, Saltillo, Coahuila de Zaragoza, México, C.P. 25197, ID: 30651351",3 Recámaras | 4 Baños | 260 m 2,https://propiedades.com/inmuebles/casa-en-venta-susana-acuna-xxx-el-morillo-coahuila-30651351#tipos=casas-venta&area=coahuila&pos=46
Coahuila,1,"$2,745,000
MXN","Se vende casa en Universidad autónoma de México #123, Col. Santa Cristina, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30635808",3 Recámaras | 3 Baños | 155 m 2,https://propiedades.com/inmuebles/casa-en-venta-universidad-autonoma-de-mexico--123-santa-cristina-coahuila-30635808#tipos=casas-venta&area=coahuila&pos=47
Coahuila,2,"$1,450,000
MXN","prolongacion candela #1Int. 1, Col. Privadas de Allende, Torreón, Coahuila de Zaragoza, México, C.P. 27086, ID: 30642278",3 Recámaras | 2 Baños | 88 m 2,https://propiedades.com/inmuebles/casa-en-venta-prolongacion-candela-1-privadas-de-allende-coahuila-30642278#pagina=2&tipos=casas-venta&area=coahuila&pos=1
Coahuila,2,"$3,950,000
MXN","Sin nombre de calle, Col. Las Margaritas, Torreón, Coahuila de Zaragoza, México, C.P. 27130, ID: 30642299",4 Recámaras | 3 Baños | 364 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-las-margaritas-coahuila-30642299#pagina=2&tipos=casas-venta&area=coahuila&pos=2
Coahuila,2,"$4,789,000
MXN","Se vende casa Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30650920",4 Recámaras | 4 Baños | 307 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30650920#pagina=2&tipos=casas-venta&area=coahuila&pos=3
Coahuila,2,"$4,300,000
MXN","Se vende casa Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30650867",3 Recámaras | 3 Baños | 219 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30650867#pagina=2&tipos=casas-venta&area=coahuila&pos=4
Coahuila,2,"$3,790,000
MXN","Venta de casa en Rivolli #99, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30731199",3 Recámaras | 3 Baños | 177 m 2,https://propiedades.com/inmuebles/casa-en-venta-rivolli--99-los-vinedos-coahuila-30731199#pagina=2&tipos=casas-venta&area=coahuila&pos=5
Coahuila,2,"$32,500,000
MXN","Casa disponible en venta en , Col. Centenario, Saltillo, Coahuila de Zaragoza, México, C.P. 25050, ID: 22769779",7 Recámaras | 7 Baños | 6500 m 2,https://propiedades.com/inmuebles/casa-en-venta-centenario-coahuila-22769779#pagina=2&tipos=casas-venta&area=coahuila&pos=6
Coahuila,2,"$4,300,000
MXN","Paseo La Escondida #0000, Col. Tanque Escondido, Saltillo, Coahuila de Zaragoza, México, C.P. 25343, ID: 30593215",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-paseo-la-escondida-0000-tanque-escondido-coahuila-30593215#pagina=2&tipos=casas-venta&area=coahuila&pos=7
Coahuila,2,"$6,145,000
MXN","Casa disponible en venta en Bosques Suizos #200, Col. Real de Torrecillas Residencial, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30700717",3 Recámaras | 4 Baños | 211 m 2,https://propiedades.com/inmuebles/casa-en-venta-bosques-suizos-200-real-de-torrecillas-residencial-coahuila-30700717#pagina=2&tipos=casas-venta&area=coahuila&pos=8
Coahuila,2,"$6,000,000
MXN","Venta de casa en , Col. Los Maestros, Saltillo, Coahuila de Zaragoza, México, C.P. 25260, ID: 30593210",4 Recámaras | 3 Baños | 210 m 2,https://propiedades.com/inmuebles/casa-en-venta-los-maestros-coahuila-30593210#pagina=2&tipos=casas-venta&area=coahuila&pos=9
Coahuila,2,"$2,550,000
MXN","Venta de casa en Los Viñedos, Torreón, Coah. #1, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30661040",3 Recámaras | 2 Baños | 176 m 2,https://propiedades.com/inmuebles/casa-en-venta-los-vinedos-torreon-coah-1-los-vinedos-coahuila-30661040#pagina=2&tipos=casas-venta&area=coahuila&pos=10
Coahuila,2,"$4,250,000
MXN","Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30660938",4 Recámaras | 4 Baños | 270 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30660938#pagina=2&tipos=casas-venta&area=coahuila&pos=11
Coahuila,2,"$16,000,000
MXN","Venta casa en Sin nombre de calle, Col. Residencial Galerias, Torreón, Coahuila de Zaragoza, México, C.P. 27018, ID: 29124925",3 Recámaras | 5 Baños | 950 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-residencial-galerias-coahuila-29124925#pagina=2&tipos=casas-venta&area=coahuila&pos=12
Coahuila,2,"$4,600,000
MXN","Paseo #441, Col. Bugambilias, Saltillo, Coahuila de Zaragoza, México, C.P. 25296, ID: 30341650",3 Recámaras | 3 Baños | 350 m 2,https://propiedades.com/inmuebles/casa-en-venta-paseo-441-bugambilias-coahuila-30341650#pagina=2&tipos=casas-venta&area=coahuila&pos=13
Coahuila,2,"$4,550,000
MXN","Cda Rincón del Viñedo, Los Viñedos, 27023 Torreón, Coah. #1, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30660998",4 Recámaras | 4 Baños | 250 m 2,https://propiedades.com/inmuebles/casa-en-venta-cda-rincon-del-vinedo-los-vinedos-27023-torreon-coah-1-los-vinedos-coahuila-30660998#pagina=2&tipos=casas-venta&area=coahuila&pos=14
Coahuila,2,"$2,750,000
MXN","Venta casa en Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30757551",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30757551#pagina=2&tipos=casas-venta&area=coahuila&pos=15
Coahuila,2,"$3,180,000
MXN","Venta de casa en Sin nombre de calle, Col. Los Ángeles, Torreón, Coahuila de Zaragoza, México, C.P. 27148, ID: 30769741",3 Recámaras | 2 Baños | 283 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-angeles-coahuila-30769741#pagina=2&tipos=casas-venta&area=coahuila&pos=16
Coahuila,2,"$6,500,000
MXN","Sin nombre de calle, Col. La Ciudadela, Saltillo, Coahuila de Zaragoza, México, C.P. 25298, ID: 30774787",4 Recámaras | 4 Baños | 269 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-la-ciudadela-coahuila-30774787#pagina=2&tipos=casas-venta&area=coahuila&pos=17
Coahuila,2,"$6,700,000
MXN","Cedro, Col. Jardín, Saltillo, Coahuila de Zaragoza, México, C.P. 25240, ID: 30288283",3 Recámaras | 4 Baños | 415 m 2,https://propiedades.com/inmuebles/casa-en-venta-cedro-jardin-coahuila-30288283#pagina=2&tipos=casas-venta&area=coahuila&pos=18
Coahuila,2,"$33,000,000
MXN","Se vende casa en Villa Grillos #11, Col. Las Villas, Torreón, Coahuila de Zaragoza, México, C.P. 27105, ID: 30107242",3 Recámaras | 7 Baños | 800 m 2,https://propiedades.com/inmuebles/casa-en-venta-villa-grillos-11-las-villas-coahuila-30107242#pagina=2&tipos=casas-venta&area=coahuila&pos=19
Coahuila,2,"$4,800,000
MXN","Se vende casa en Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30654363",4 Recámaras | 5 Baños | 356 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30654363#pagina=2&tipos=casas-venta&area=coahuila&pos=20
Coahuila,2,"$2,735,000
MXN","Casa en venta, Sin nombre de calle, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30505184",4 Recámaras | 4 Baños | 203 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-los-vinedos-coahuila-30505184#pagina=2&tipos=casas-venta&area=coahuila&pos=21
Coahuila,2,"$2,350,000
MXN","Casa en venta disponible en Sin nombre de calle, Col. Las Haciendas, Saltillo, Coahuila de Zaragoza, México, C.P. 25069, ID: 30343403",3 Recámaras | 2 Baños | 170 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-las-haciendas-coahuila-30343403#pagina=2&tipos=casas-venta&area=coahuila&pos=22
Coahuila,2,"$4,900,000
MXN","Se vende casa Paseo de la Montaña #NA, Col. Las Huertas, Arteaga, Coahuila de Zaragoza, México, C.P. 25353, ID: 30756483",3 Recámaras | 4 Baños | 208 m 2,https://propiedades.com/inmuebles/casa-en-venta-paseo-de-la-montana-na-las-huertas-coahuila-30756483#pagina=2&tipos=casas-venta&area=coahuila&pos=23
Coahuila,2,"$2,300,000
MXN","Venta de casa en Cipres #1050, Col. Las Praderas, Saltillo, Coahuila de Zaragoza, México, C.P. 25295, ID: 30585956",3 Recámaras | 3 Baños | 168 m 2,https://propiedades.com/inmuebles/casa-en-venta-cipres-1050-las-praderas-coahuila-30585956#pagina=2&tipos=casas-venta&area=coahuila&pos=24
Coahuila,2,"$1,970,000
MXN","Casa en venta, UXMAL Lomas de Las Etnias, Col. Residencial las Etnias, Torreón, Coahuila de Zaragoza, México, C.P. 27058, ID: 29216005",3 Recámaras | 124 m 2,https://propiedades.com/inmuebles/casa-en-venta-uxmal-lomas-de-las-etnias-residencial-las-etnias-coahuila-29216005#pagina=2&tipos=casas-venta&area=coahuila&pos=25
Coahuila,2,"$4,839,744
MXN","Casa en venta, Toscana ""Modelo Venecia"", Col. Ampliación Senderos, Torreón, Coahuila de Zaragoza, México, C.P. 27018, ID: 17309421",3 Recámaras | 256 m 2,https://propiedades.com/inmuebles/casa-en-venta-toscana-modelo-venecia-ampliacion-senderos-coahuila-17309421#pagina=2&tipos=casas-venta&area=coahuila&pos=26
Coahuila,2,"$8,600,000
MXN","Venta de casa Sin Calle #123Int. 0, Col. San Alberto, Saltillo, Coahuila de Zaragoza, México, C.P. 25204, ID: 30073513",3 Recámaras | 4 Baños | 370 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-calle-123-san-alberto-coahuila-30073513#pagina=2&tipos=casas-venta&area=coahuila&pos=27
Coahuila,2,"$7,900,000
MXN","Casa en venta disponible en Pérez Treviño y Purcell #811, Col. Saltillo Centro, Saltillo, Coahuila de Zaragoza, México, C.P. 25000, ID: 29348903",4 Recámaras | 5 Baños | 292 m 2,https://propiedades.com/inmuebles/casa-en-venta-perez-trevino-y-purcell-811-saltillo-centro-coahuila-29348903#pagina=2&tipos=casas-venta&area=coahuila&pos=28
Coahuila,2,"$4,800,000
MXN","Casa disponible en venta en Los Viñedos, Torreón, Coah. #1, Col. Los Viñedos, Torreón, Coahuila de Zaragoza, México, C.P. 27023, ID: 30661023",4 Recámaras | 4 Baños | 288 m 2,https://propiedades.com/inmuebles/casa-en-venta-los-vinedos-torreon-coah-1-los-vinedos-coahuila-30661023#pagina=2&tipos=casas-venta&area=coahuila&pos=29
