Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Sinaloa,58,2026-04-06 03:17,"$1,980,000 MXN","Venta de casa en , Col. Lomas del Sol, Culiacán, Sinaloa, México, C.P. 80016, ID: 29742018",3 Recámaras | 1 Baño | 116 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-del-sol-sinaloa-29742018
Sinaloa,58,2026-04-06 03:17,"$2,800,000 MXN","Casa en venta disponible en FRACCIONAMIENTO SONTERRA, Col. Sonterra Residencial II, Mazatlán, Sinaloa, México, C.P. 82124, ID: 30306712",,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-sonterra-sonterra-residencial-ii-sinaloa-30306712
Sinaloa,58,2026-04-06 03:17,"$700,000 MXN","Se vende casa , Col. Villa Fontana, Culiacán, Sinaloa, México, C.P. 80028, ID: 29188906",3 Recámaras | 1 Baño | 140 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-villa-fontana-sinaloa-29188906
Sinaloa,58,2026-04-06 03:17,"$4,600,000 MXN","Venta casa en , Col. Valle Alto, Culiacán, Sinaloa, México, C.P. 80050, ID: 29707699",5 Recámaras | 3 Baños | 144 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-valle-alto-sinaloa-29707699
Sinaloa,58,2026-04-06 03:17,"$6,187,000 MXN","Casa en venta, Rafael Buelna #329, Col. Centro, Culiacán, Sinaloa, México, C.P. 80000, ID: 29733123",4 Recámaras | 4 Baños | 320 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rafael-buelna-329-centro-sinaloa-29733123
Sinaloa,58,2026-04-06 03:17,"$2,900,000 MXN","Venta de casa , Col. Nuevo Culiacán, Culiacán, Sinaloa, México, C.P. 80170, ID: 30064276",4 Recámaras | 2 Baños | 337 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nuevo-culiacan-sinaloa-30064276
Sinaloa,58,2026-04-06 03:17,"$2,476,437 MXN","Av. Juan Pablo II, Col. Jaripillo, Mazatlán, Sinaloa, México, C.P. 82136, ID: 30828700",3 Recámaras | 2 Baños | 86 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-juan-pablo-ii-jaripillo-sinaloa-30828700
Sinaloa,58,2026-04-06 03:17,"$5,890,000 MXN","Venta de casa RIO PIAXTLA #338, Col. Guadalupe, Culiacán, Sinaloa, México, C.P. 80220, ID: 23591142",3 Recámaras | 4 Baños | 443 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-rio-piaxtla-338-guadalupe-sinaloa-23591142
Sinaloa,58,2026-04-06 03:17,"$8,500,000 MXN","Venta casa en SAN ALBERTO, Col. Campo Patricia, Culiacán, Sinaloa, México, C.P. 80300, ID: 29754291",3 Recámaras | 3 Baños | 290 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-alberto-campo-patricia-sinaloa-29754291
Sinaloa,58,2026-04-06 03:17,"$3,500,000 MXN","Casa en venta disponible en Sin nombre de calle, Col. Real del Valle, Mazatlán, Sinaloa, México, C.P. 82124, ID: 27869087",2 Recámaras | 3 Baños | 89 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-real-del-valle-sinaloa-27869087
Sinaloa,59,2026-04-06 03:17,"$8,500,000 MXN","Casa en venta disponible en San Alberto 17, Col. La Primavera, Culiacán, Sinaloa, México, C.P. 80434, ID: 28892539",3 Recámaras | 3 Baños | 274 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-alberto-17-la-primavera-sinaloa-28892539
Sinaloa,59,2026-04-06 03:17,"$1,160,361 MXN","Venta casa en , Col. Los Mochis (Los Mochis), Ahome, Sinaloa, México, C.P. 81369, ID: 30457462",2 Recámaras | 1 Baño | 45 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-mochis-los-mochis-sinaloa-30457462
Sinaloa,59,2026-04-06 03:17,"$7,140,000 MXN","Venta de casa en Col. Cerritos Resort, Mazatlán, Sinaloa, México, C.P. 82112, ID: 30785111",3 Recámaras | 3 Baños | 355 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerritos-resort-sinaloa-30785111
Sinaloa,59,2026-04-06 03:17,"$4,500,000 MXN","Se vende casa Avenida Central #4135, Col. Coto Platino, Mazatlán, Sinaloa, México, C.P. 82124, ID: 29166583",3 Recámaras | 3 Baños | 180 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-central-4135-coto-platino-sinaloa-29166583
Sinaloa,59,2026-04-06 03:17,"$9,500,000 MXN","Casa en venta disponible en -, Col. Tres Ríos, Culiacán, Sinaloa, México, C.P. 80020, ID: 27221132",3 Recámaras | 3 Baños | 261 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tres-rios-sinaloa-27221132
Sinaloa,59,2026-04-06 03:17,"$4,748,145 MXN","Se vende casa en , Col. Andalucía, Ahome, Sinaloa, México, C.P. 81294, ID: 30457456",3 Recámaras | 2 Baños | 160 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-andalucia-sinaloa-30457456
Sinaloa,59,2026-04-06 03:17,"$3,250,000 MXN","Casa disponible en venta en Av. Gutierrez Najera, Col. Centro, Mazatlán, Sinaloa, México, C.P. 82000, ID: 28004779",163 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-gutierrez-najera-centro-sinaloa-28004779
Sinaloa,59,2026-04-06 03:17,"$3,150,000 MXN","Casa en venta, Fraccionamiento los Portales, Col. Los Portales, Mazatlán, Sinaloa, México, C.P. 82154, ID: 29548849",2 Recámaras | 1 Baño | 104 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-los-portales-los-portales-sinaloa-29548849
Sinaloa,59,2026-04-06 03:17,"$2,251,342 MXN",", Col. Los Mochis (Los Mochis), Ahome, Sinaloa, México, C.P. 81369, ID: 30247286",3 Recámaras | 2 Baños | 88 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-los-mochis-los-mochis-sinaloa-30247286
Sinaloa,59,2026-04-06 03:17,"$7,690,000 MXN","Casa en venta, Mar #1379, Col. Marina Mazatlán, Mazatlán, Sinaloa, México, C.P. 82103, ID: 29976907",3 Recámaras | 3 Baños | 308 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mar-1379-marina-mazatlan-sinaloa-29976907
Sinaloa,59,2026-04-06 03:17,"$5,366,000 MXN","Casa en venta, Sin nombre de calle, Col. Sonterra Residencial II, Mazatlán, Sinaloa, México, C.P. 82124, ID: 29123369",4 Recámaras | 3 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-sonterra-residencial-ii-sinaloa-29123369
Sinaloa,59,2026-04-06 03:17,"$2,700,000 MXN","CERRITOS, Col. Cerritos Resort, Mazatlán, Sinaloa, México, C.P. 82112, ID: 28138371",3 Recámaras | 3 Baños | 120 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerritos-cerritos-resort-sinaloa-28138371
