Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Chiapas,19,"$15,995,000
MXN","COMITAN, Col. El Cerrillo, San Cristóbal de las Casas, Chiapas, México, C.P. 29220, ID: 28881693",6 Recámaras | 5 Baños | 550 m 2,
Chiapas,20,"$8,290,000
MXN","., Col. Club de Golf Campestre, Tuxtla Gutiérrez, Chiapas, México, C.P. 29057, ID: 31006679",4 Recámaras | 5 Baños | 284 m 2,https://propiedades.com/inmuebles/casa-en-venta-club-de-golf-campestre-chiapas-31006679#pagina=20&tipos=casas-venta&area=chiapas&pos=1
Chiapas,20,"$8,500,000
MXN","Casa en venta disponible en 15a pte, Col. San Cristóbal, Tuxtla Gutiérrez, Chiapas, México, C.P. 29038, ID: 30235135",3 Recámaras | 3 Baños | 440 m 2,https://propiedades.com/inmuebles/casa-en-venta-15a-pte-san-cristobal-chiapas-30235135#pagina=20&tipos=casas-venta&area=chiapas&pos=2
Chiapas,20,"$5,990,000
MXN","Innominada, Col. Corral de Piedra, San Cristóbal de las Casas, Chiapas, México, C.P. 29299, ID: 31007221",3 Recámaras | 3 Baños | 269 m 2,https://propiedades.com/inmuebles/casa-en-venta-innominada-corral-de-piedra-chiapas-31007221#pagina=20&tipos=casas-venta&area=chiapas&pos=3
Chiapas,20,"$1,450,000
MXN","Se vende casa 34 Calle Oriente #18, Col. Teofilo Acebo, Tapachula, Chiapas, México, C.P. 30795, ID: 31001227",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-34-calle-oriente-18-teofilo-acebo-chiapas-31001227#pagina=20&tipos=casas-venta&area=chiapas&pos=4
Chiapas,20,"$3,909,000
MXN","Venta casa en BOSQUES DE LA TRINIDAD, Col. Bosques de la Trinidad, Tuxtla Gutiérrez, Chiapas, México, C.P. 29054, ID: 29624847",4 Recámaras | 3 Baños | 213 m 2,
Chiapas,20,"$3,600,000
MXN","Venta de casa en , Col. Miravalle, Tuxtla Gutiérrez, Chiapas, México, C.P. 29039, ID: 30510573",4 Recámaras | 3 Baños | 220 m 2,https://propiedades.com/inmuebles/casa-en-venta-miravalle-chiapas-30510573#pagina=20&tipos=casas-venta&area=chiapas&pos=6
Chiapas,20,"$4,000,000
MXN","Venta de casa en , Col. Lomas Verdes, Tuxtla Gutiérrez, Chiapas, México, C.P. 29096, ID: 28667993",3 Recámaras | 3 Baños | 306 m 2,https://propiedades.com/inmuebles/casa-en-venta-lomas-verdes-chiapas-28667993#pagina=20&tipos=casas-venta&area=chiapas&pos=7
Chiapas,20,"$3,850,000
MXN","Casa en venta, Laguitos, Col. Villa Tziscao, Tuxtla Gutiérrez, Chiapas, México, C.P. 29020, ID: 30991862",3 Recámaras | 2 Baños | 152 m 2,https://propiedades.com/inmuebles/casa-en-venta-laguitos-villa-tziscao-chiapas-30991862#pagina=20&tipos=casas-venta&area=chiapas&pos=8
Chiapas,20,"$1,800,000
MXN","Casa disponible en venta en 1 Poniente, Col. San José, Berriozábal, Chiapas, México, C.P. 29130, ID: 29709851",3 Recámaras | 2 Baños | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-1-poniente-san-jose-chiapas-29709851#pagina=20&tipos=casas-venta&area=chiapas&pos=9
Chiapas,20,"$3,700,000
MXN","Casa en venta, Orquidea, Col. Bugambilias, Tuxtla Gutiérrez, Chiapas, México, C.P. 29056, ID: 30968331",3 Recámaras | 3 Baños | 202 m 2,https://propiedades.com/inmuebles/casa-en-venta-orquidea-bugambilias-chiapas-30968331#pagina=20&tipos=casas-venta&area=chiapas&pos=10
Chiapas,20,"$4,500,000
MXN","Venta de casa 6a Pte. Surentre 7a y 8a, Col. Los Milagros, Tuxtla Gutiérrez, Chiapas, México, C.P. 29066, ID: 30315900",6 Recámaras | 3 Baños | 242 m 2,
Chiapas,20,"$8,000,000
MXN","Del CBTIS #183, Col. Fátima, San Cristóbal de las Casas, Chiapas, México, C.P. 29264, ID: 30731172",3 Recámaras | 2 Baños | 400 m 2,https://propiedades.com/inmuebles/casa-en-venta-del-cbtis-183-fatima-chiapas-30731172#pagina=20&tipos=casas-venta&area=chiapas&pos=12
Chiapas,20,"$1,050,000
MXN","Venta de casa en Chiapa de Corzo, Las Granjas, Tuxtla Gutiérrez, Chis. #S/n, Col. Las Granjas, Tuxtla Gutiérrez, Chiapas, México, C.P. 29019, ID: 30869680",2 Recámaras | 1 Baño,https://propiedades.com/inmuebles/casa-en-venta-chiapa-de-corzo-las-granjas-tuxtla-gutierrez-chis-sn-las-granjas-chiapas-30869680#pagina=20&tipos=casas-venta&area=chiapas&pos=13
Chiapas,20,"$15,000,000
MXN","Se vende casa en 5a Oriente, Col. Tapachula Centro, Tapachula, Chiapas, México, C.P. 30700, ID: 30909951",3 Recámaras | 2 Baños | 340 m 2,https://propiedades.com/inmuebles/casa-en-venta-5a-oriente-tapachula-centro-chiapas-30909951#pagina=20&tipos=casas-venta&area=chiapas&pos=14
Chiapas,20,"$3,800,000
MXN","Venta de casa en Villas Tziscao, Col. Monte Real, Tuxtla Gutiérrez, Chiapas, México, C.P. 29023, ID: 30977785",2 Recámaras | 2 Baños | 152 m 2,https://propiedades.com/inmuebles/casa-en-venta-villas-tziscao-monte-real-chiapas-30977785#pagina=20&tipos=casas-venta&area=chiapas&pos=15
Chiapas,20,"$4,050,000
MXN","Casa en venta disponible en diamante, Col. El Diamante, Tuxtla Gutiérrez, Chiapas, México, C.P. 29059, ID: 30988479",3 Recámaras | 4 Baños | 260 m 2,
Chiapas,20,"$6,500,000
MXN","Casa en venta, Privada Astromelias, Col. Los Laureles, Tuxtla Gutiérrez, Chiapas, México, C.P. 29020, ID: 30335351",3 Recámaras | 2 Baños | 260 m 2,https://propiedades.com/inmuebles/casa-en-venta-privada-astromelias-los-laureles-chiapas-30335351#pagina=20&tipos=casas-venta&area=chiapas&pos=17
Chiapas,20,"$4,750,000
MXN","Casa en venta, Libramiento Sur, Col. Terranova Tuxtla, Tuxtla Gutiérrez, Chiapas, México, C.P. 29089, ID: 30955739",4 Recámaras | 3 Baños | 245 m 2,https://propiedades.com/inmuebles/casa-en-venta-libramiento-sur-terranova-tuxtla-chiapas-30955739#pagina=20&tipos=casas-venta&area=chiapas&pos=18
Chiapas,20,"$1,820,000
MXN","Venta de casa en El Zoque, 29067 Tuxtla Gutiérrez, Chis. #s/n, Col. El Zoque, Tuxtla Gutiérrez, Chiapas, México, C.P. 29067, ID: 31016923",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-el-zoque-29067-tuxtla-gutierrez-chis-sn-el-zoque-chiapas-31016923#pagina=20&tipos=casas-venta&area=chiapas&pos=19
Chiapas,20,"$7,236,000
MXN","Se vende casa en Gran Reserva Kalan, Col. Los Laureles, Tuxtla Gutiérrez, Chiapas, México, C.P. 29020, ID: 31003474",3 Recámaras | 3 Baños | 285 m 2,https://propiedades.com/inmuebles/casa-en-venta-gran-reserva-kalan-los-laureles-chiapas-31003474#pagina=20&tipos=casas-venta&area=chiapas&pos=20
Chiapas,20,"$2,300,000
MXN","Se vende casa en Arroyo Grande, Col. Arroyo Grande, Tuxtla Gutiérrez, Chiapas, México, C.P. 29094, ID: 30920440",3 Recámaras | 3 Baños | 130 m 2,https://propiedades.com/inmuebles/casa-en-venta-arroyo-grande-arroyo-grande-chiapas-30920440#pagina=20&tipos=casas-venta&area=chiapas&pos=21
Chiapas,20,"$10,600,000
MXN","Casa en venta, Don ventura, Col. Don Ventura, San Fernando, Chiapas, México, C.P. 29129, ID: 30625038",3 Recámaras | 4 Baños | 380 m 2,https://propiedades.com/inmuebles/casa-en-venta-don-ventura-don-ventura-chiapas-30625038#pagina=20&tipos=casas-venta&area=chiapas&pos=22
Chiapas,20,"$2,450,000
MXN","Casa disponible en venta en Corregidora 13, La Raza, 29264 San Cristóbal de las Casas, Chis. #13, Col. La Raza, San Cristóbal de las Casas, Chiapas, México, C.P. 29264, ID: 31008936",2 Recámaras | 1 Baño | 90 m 2,https://propiedades.com/inmuebles/casa-en-venta-corregidora-13-la-raza-29264-san-cristobal-de-las-casas-chis-13-la-raza-chiapas-31008936#pagina=20&tipos=casas-venta&area=chiapas&pos=23
Chiapas,20,"$1,850,000
MXN","Venta de casa 5a oriente y 6a sur, Col. Berriozabal Centro, Berriozábal, Chiapas, México, C.P. 29130, ID: 28432934",3 Recámaras | 3 Baños | 125 m 2,https://propiedades.com/inmuebles/casa-en-venta-5a-oriente-y-6a-sur-berriozabal-centro-chiapas-28432934#pagina=20&tipos=casas-venta&area=chiapas&pos=24
Chiapas,20,"$14,000,000
MXN","La Quinta, Col. La Quinta San Francisco, San Cristóbal de las Casas, Chiapas, México, C.P. 29247, ID: 26952455",5 Recámaras | 3 Baños | 360 m 2,https://propiedades.com/inmuebles/casa-en-venta-la-quinta-la-quinta-san-francisco-chiapas-26952455#pagina=20&tipos=casas-venta&area=chiapas&pos=25
Chiapas,20,"$800,000
MXN","Antiguo km, Col. Terán, Tuxtla Gutiérrez, Chiapas, México, C.P. 29050, ID: 30170886",2 Recámaras | 1 Baño | 52 m 2,https://propiedades.com/inmuebles/casa-en-venta-antiguo-km-teran-chiapas-30170886#pagina=20&tipos=casas-venta&area=chiapas&pos=26
Chiapas,20,"$1,850,000
MXN","Venta casa en 1234, Col. Siglo XXI, Tuxtla Gutiérrez, Chiapas, México, C.P. 29059, ID: 31011968",3 Recámaras | 2 Baños | 169 m 2,https://propiedades.com/inmuebles/casa-en-venta-1234-siglo-xxi-chiapas-31011968#pagina=20&tipos=casas-venta&area=chiapas&pos=27
Chiapas,20,"$1,925,000
MXN","Venta de casa en pina, Col. Chiapas Solidario, Tuxtla Gutiérrez, Chiapas, México, C.P. 29018, ID: 30842538",2 Recámaras | 2 Baños | 110 m 2,https://propiedades.com/inmuebles/casa-en-venta-pina-chiapas-solidario-chiapas-30842538#pagina=20&tipos=casas-venta&area=chiapas&pos=28
Chiapas,20,"$15,500,000
MXN","Casa en venta disponible en Montes Himalaya, Col. La Reliquia, Tuxtla Gutiérrez, Chiapas, México, C.P. 29059, ID: 31014951",5 Recámaras | 5 Baños | 960 m 2,https://propiedades.com/inmuebles/casa-en-venta-montes-himalaya-la-reliquia-chiapas-31014951#pagina=20&tipos=casas-venta&area=chiapas&pos=29
Chiapas,20,"$3,300,000
MXN","Flor de Mayo, Col. Coquelequixtlan, Tuxtla Gutiérrez, Chiapas, México, C.P. 29090, ID: 30978792",3 Recámaras | 3 Baños | 127 m 2,https://propiedades.com/inmuebles/casa-en-venta-flor-de-mayo-coquelequixtlan-chiapas-30978792#pagina=20&tipos=casas-venta&area=chiapas&pos=30
Chiapas,20,"$5,490,000
MXN","Venta casa en ., Col. Club de Golf Campestre, Tuxtla Gutiérrez, Chiapas, México, C.P. 29057, ID: 30906729",4 Recámaras | 4 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-club-de-golf-campestre-chiapas-30906729#pagina=20&tipos=casas-venta&area=chiapas&pos=31
Chiapas,20,"$3,000,000
MXN","Casa en venta, 3ra. Sur Oriente, Col. San Roque, Tuxtla Gutiérrez, Chiapas, México, C.P. 29066, ID: 30889179",4 Recámaras | 2 Baños | 160 m 2,https://propiedades.com/inmuebles/casa-en-venta-3ra-sur-oriente-san-roque-chiapas-30889179#pagina=20&tipos=casas-venta&area=chiapas&pos=32
Chiapas,20,"$3,250,000
MXN","Casa en venta disponible en BOSQUES DE LA TRINIDAD, Col. Bosques de la Trinidad, Tuxtla Gutiérrez, Chiapas, México, C.P. 29054, ID: 30085465",3 Recámaras | 2 Baños | 171 m 2,https://propiedades.com/inmuebles/casa-en-venta-bosques-de-la-trinidad-bosques-de-la-trinidad-chiapas-30085465#pagina=20&tipos=casas-venta&area=chiapas&pos=33
Chiapas,20,"$2,800,000
MXN","Casa disponible en venta en C. De las Azucenas, Col. Comitán de Domínguez Centro, Comitán de Domínguez, Chiapas, México, C.P. 30000, ID: 30859815",3 Recámaras | 3 Baños | 195 m 2,https://propiedades.com/inmuebles/casa-en-venta-c-de-las-azucenas-comitan-de-dominguez-centro-chiapas-30859815#pagina=20&tipos=casas-venta&area=chiapas&pos=34
Chiapas,20,"$2,500,000
MXN","Casa en venta, Carretera Ocozocoautla- Entronque el Sabino, Col. El Sabino, Berriozábal, Chiapas, México, C.P. 29130, ID: 30621636",2 Recámaras | 1 Baño | 180 m 2,https://propiedades.com/inmuebles/casa-en-venta-carretera-ocozocoautla-entronque-el-sabino-el-sabino-chiapas-30621636#pagina=20&tipos=casas-venta&area=chiapas&pos=35
Chiapas,20,"$2,400,000
MXN","PRINCIPAL #1, Col. Los Aguacates, Cintalapa, Chiapas, México, C.P. 30423, ID: 30660621",4 Recámaras | 3 Baños | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-principal-1-los-aguacates-chiapas-30660621#pagina=20&tipos=casas-venta&area=chiapas&pos=36
Chiapas,20,"$3,590,000
MXN","Venta de casa Privada Las Brisas #182 , Col. Ampliación Terán, Tuxtla Gutiérrez, Chiapas, México, C.P. 29059, ID: 30925422",4 Recámaras | 3 Baños | 210 m 2,https://propiedades.com/inmuebles/casa-en-venta-privada-las-brisas-182--ampliacion-teran-chiapas-30925422#pagina=20&tipos=casas-venta&area=chiapas&pos=37
