Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Queretaro,83,2026-04-06 01:27,"$120,000,000 MXN","Se vende casa en , Col. El Campanario, Querétaro, Querétaro, México, C.P. 76146, ID: 30957655",5 Recámaras | 5 Baños | 1200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-campanario-queretaro-30957655
Queretaro,83,2026-04-06 01:27,"$6,500,000 MXN","Venta de casa Yuca, Col. Arboledas, Querétaro, Querétaro, México, C.P. 76140, ID: 30889061",4 Recámaras | 3 Baños | 269 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-yuca-arboledas-queretaro-30889061
Queretaro,83,2026-04-06 01:27,"$9,800,000 MXN","Casa en venta, BOULEVARD MISION SAN FRANCISCO, Col. Jurica Misiones, Querétaro, Querétaro, México, C.P. 76226, ID: 30108060",3 Recámaras | 3 Baños | 366 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-boulevard-mision-san-francisco-jurica-misiones-queretaro-30108060
Queretaro,83,2026-04-06 01:27,"$4,890,000 MXN","Se vende casa Sendero del retiro, Col. Milenio III Fase A, Querétaro, Querétaro, México, C.P. 76060, ID: 30988707",3 Recámaras | 3 Baños | 212 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sendero-del-retiro-milenio-iii-fase-a-queretaro-30988707
Queretaro,83,2026-04-06 01:27,"$3,200,000 MXN","pueblito, Col. Ampliación el Pueblito, Corregidora, Querétaro, México, C.P. 76900, ID: 25714400",3 Recámaras | 3 Baños | 245 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pueblito-ampliacion-el-pueblito-queretaro-25714400
Queretaro,83,2026-04-06 01:27,"$2,999,000 MXN","Venta de casa FRACCIONAMIENTO VILLAS FONTANA QUERETARO C.P.76148, Col. Libertad, Querétaro, Querétaro, México, C.P. 76148, ID: 31030170",2 Baños | 126 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-villas-fontana-queretaro-cp76148-libertad-queretaro-31030170
Queretaro,83,2026-04-06 01:27,"$10,600,000 MXN","La Vista, Col. Vista, Querétaro, Querétaro, México, C.P. 76070, ID: 30983921",4 Recámaras | 4 Baños | 370 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-vista-vista-queretaro-30983921
Queretaro,83,2026-04-06 01:27,"$13,100,000 MXN","Venta de casa en Av de los Santos, Col. Lomas del Campanario II, Querétaro, Querétaro, México, C.P. 76146, ID: 30977629",4 Recámaras | 4 Baños | 402 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-de-los-santos-lomas-del-campanario-ii-queretaro-30977629
Queretaro,83,2026-04-06 01:27,"$5,490,000 MXN","Caladas del lago, Col. Cañadas del Lago, Corregidora, Querétaro, México, C.P. 76922, ID: 30137120",4 Recámaras | 4 Baños | 226 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-caladas-del-lago-canadas-del-lago-queretaro-30137120
Queretaro,83,2026-04-06 01:27,"$5,700,000 MXN","Se vende casa en Mallorca residence, Col. Mallorca Residence, El Marqués, Querétaro, México, C.P. 76246, ID: 28815657",4 Recámaras | 4 Baños | 245 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mallorca-residence-mallorca-residence-queretaro-28815657
Queretaro,83,2026-04-06 01:27,"$1,352,000 MXN","Venta casa en Col. Nueva la Campana, El Marqués, Querétaro, México, C.P. 76267, ID: 30762824",3 Recámaras | 1 Baño | 74 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-nueva-la-campana-queretaro-30762824
Queretaro,83,2026-04-06 01:27,"$10,200,000 MXN","Venta casa en juriquilla, Col. Juriquilla, Querétaro, Querétaro, México, C.P. 76226, ID: 30876538",4 Recámaras | 5 Baños | 334 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-juriquilla-juriquilla-queretaro-30876538
Queretaro,83,2026-04-06 01:27,"$38,500,000 MXN","Venta casa en , Col. El Campanario, Querétaro, Querétaro, México, C.P. 76146, ID: 28835175",4 Recámaras | 5 Baños | 720 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-campanario-queretaro-28835175
Queretaro,83,2026-04-06 01:27,"$4,980,000 MXN","Se vende casa VALLE DE ORBA, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30919407",4 Recámaras | 4 Baños | 233 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-valle-de-orba-zibata-queretaro-30919407
Queretaro,83,2026-04-06 01:27,"$4,255,000 MXN","Casa en venta disponible en , Col. Lomas del Marqués, Querétaro, Querétaro, México, C.P. 76146, ID: 30986074",3 Recámaras | 3 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lomas-del-marques-queretaro-30986074
Queretaro,83,2026-04-06 01:27,"$2,950,000 MXN","Casa disponible en venta en Piamonte, Col. Terranova, Corregidora, Querétaro, México, C.P. 76910, ID: 30842521",3 Recámaras | 2 Baños | 148 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-piamonte-terranova-queretaro-30842521
Queretaro,83,2026-04-06 01:27,"$2,550,000 MXN","Casa disponible en venta en AV. EL JACAL 955 #955, Col. Jardines de la Corregidora, Corregidora, Querétaro, México, C.P. 76910, ID: 31031870",3 Recámaras | 2 Baños | 137 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-el-jacal-955-955-jardines-de-la-corregidora-queretaro-31031870
Queretaro,83,2026-04-06 01:27,"$10,900,000 MXN","Venta casa en Lago Zumpango #327, Col. Cumbres del Lago, Querétaro, Querétaro, México, C.P. 76230, ID: 30466146",3 Recámaras | 3 Baños | 310 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lago-zumpango-327-cumbres-del-lago-queretaro-30466146
Queretaro,83,2026-04-06 01:27,"$25,800,000 MXN","Venta de casa CAMPANARIO DE SAN JOAQUIN #S/N, Col. El Campanario, Querétaro, Querétaro, México, C.P. 76146, ID: 30819124",3 Recámaras | 6 Baños | 720 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-campanario-de-san-joaquin-sn-el-campanario-queretaro-30819124
Queretaro,83,2026-04-06 01:27,"$5,680,000 MXN","Bonampak, Col. Juriquilla, Querétaro, Querétaro, México, C.P. 76226, ID: 31031419",4 Recámaras | 3 Baños | 380 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bonampak-juriquilla-queretaro-31031419
Queretaro,83,2026-04-06 01:27,"$7,760,000 MXN","Se vende casa en Cactus, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30971618",3 Recámaras | 3 Baños | 319 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cactus-zibata-queretaro-30971618
Queretaro,83,2026-04-06 01:27,"$750,000 MXN","Se vende casa hacienda el refugio, Col. Los Héroes, El Marqués, Querétaro, México, C.P. 76267, ID: 30919011",2 Recámaras | 1 Baño | 45 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-el-refugio-los-heroes-queretaro-30919011
Queretaro,83,2026-04-06 01:27,"$1,790,000 MXN","Sin nombre de calle, Col. Sonterra, Querétaro, Querétaro, México, C.P. 76235, ID: 30917829",3 Recámaras | 3 Baños | 96 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-sonterra-queretaro-30917829
Queretaro,83,2026-04-06 01:27,"$3,499,000 MXN","Venta casa en Col. Zakia, El Marqués, Querétaro, México, C.P. 76269, ID: 30898018",3 Recámaras | 2 Baños | 151 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zakia-queretaro-30898018
Queretaro,83,2026-04-06 01:27,"$1,835,000 MXN","Casa disponible en venta en Hacienda de Cortés, Col. Hacienda San Juan, San Juan del Río, Querétaro, México, C.P. 76830, ID: 30906457",3 Recámaras | 2 Baños | 148 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hacienda-de-cortes-hacienda-san-juan-queretaro-30906457
Queretaro,83,2026-04-06 01:27,"$4,300,000 MXN","Venta de casa en Altozano, Col. Altozano el Nuevo Querétaro, Querétaro, Querétaro, México, C.P. 76237, ID: 29547143",3 Recámaras | 3 Baños | 238 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-altozano-altozano-el-nuevo-queretaro-queretaro-29547143
Queretaro,83,2026-04-06 01:27,"$3,999,000 MXN","Se vende casa en el refugio, Col. Residencial el Refugio, Querétaro, Querétaro, México, C.P. 76146, ID: 30822774",3 Recámaras | 3 Baños | 202 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-refugio-residencial-el-refugio-queretaro-30822774
Queretaro,83,2026-04-06 01:27,"$1,350,000 MXN","Casa disponible en venta en , Col. Cerrito Colorado, Querétaro, Querétaro, México, C.P. 76116, ID: 29329929",3 Recámaras | 1 Baño | 69 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cerrito-colorado-queretaro-29329929
Queretaro,83,2026-04-06 01:27,"$2,820,000 MXN","Casa disponible en venta en Col. Zakia, El Marqués, Querétaro, México, C.P. 76269, ID: 30899352",3 Recámaras | 2 Baños | 116 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zakia-queretaro-30899352
Queretaro,83,2026-04-06 01:27,"$7,490,000 MXN","Venta casa en anillo vial fray junipero serra, Col. Residencial el Refugio, Querétaro, Querétaro, México, C.P. 76146, ID: 30311877",3 Recámaras | 4 Baños | 346 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-anillo-vial-fray-junipero-serra-residencial-el-refugio-queretaro-30311877
Queretaro,84,2026-04-06 01:27,"$4,100,000 MXN","Casa en venta disponible en , Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 28879857",4 Recámaras | 3 Baños | 149 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zibata-queretaro-28879857
Queretaro,84,2026-04-06 01:27,"$2,999,000 MXN","Casa en venta disponible en , Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30392898",3 Recámaras | 2 Baños | 125 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zibata-queretaro-30392898
Queretaro,84,2026-04-06 01:27,"$3,300,000 MXN","Casa en venta, Paseo Ziré S/N macrolote 06póligono D7Ziré Citadela76085 QuerétaroQro., Col. VYNMSA Querétaro Industrial Park, El Marqués, Querétaro, México, C.P. 76245, ID: 30822755",3 Recámaras | 2 Baños | 125 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-zire-sn-macrolote-06poligono-d7zire-citadela76085-queretaroqro-vynmsa-queretaro-industrial-park-queretaro-30822755
Queretaro,84,2026-04-06 01:27,"$2,850,000 MXN","Se vende casa en CIUDAD MADERAS, Col. Ciudad Maderas, El Marqués, Querétaro, México, C.P. 76246, ID: 30833458",3 Recámaras | 2 Baños | 125 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ciudad-maderas-ciudad-maderas-queretaro-30833458
Queretaro,84,2026-04-06 01:27,"$2,800,000 MXN","Venta casa en Circuito Peñas No., Col. Juriquilla, Querétaro, Querétaro, México, C.P. 76226, ID: 30852039",3 Recámaras | 2 Baños | 153 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-penas-no-juriquilla-queretaro-30852039
Queretaro,84,2026-04-06 01:27,"$22,000,000 MXN","Casa disponible en venta en Hidalgo, Col. Centro, Querétaro, Querétaro, México, C.P. 76000, ID: 28555288",3 Recámaras | 3 Baños | 751 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-hidalgo-centro-queretaro-28555288
Queretaro,84,2026-04-06 01:27,"$5,200,000 MXN","Av. Campanario Norte, Col. El Pozo, El Marqués, Querétaro, México, C.P. 76269, ID: 30962974",3 Recámaras | 2 Baños | 277 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-campanario-norte-el-pozo-queretaro-30962974
Queretaro,84,2026-04-06 01:27,"$4,700,000 MXN","samare, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30977041",3 Recámaras | 3 Baños | 220 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-samare-zibata-queretaro-30977041
Queretaro,84,2026-04-06 01:27,"$5,400,000 MXN","Casa disponible en venta en , Col. Terra Bussines Park, El Marqués, Querétaro, México, C.P. 76269, ID: 30676628",1 Recámara | 3 Baños | 360 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-terra-bussines-park-queretaro-30676628
Queretaro,84,2026-04-06 01:27,"$1,550,000 MXN","Venta de casa Ciudad del sol, Col. Ciudad del Sol, Querétaro, Querétaro, México, C.P. 76116, ID: 31019004",2 Recámaras | 2 Baños | 70 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ciudad-del-sol-ciudad-del-sol-queretaro-31019004
Queretaro,84,2026-04-06 01:27,"$3,814,277 MXN","Venta de casa en , Col. Desarrollo Habitacional Zibata, El Marqués, Querétaro, México, C.P. 76269, ID: 30145110",3 Recámaras | 2 Baños | 127 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-desarrollo-habitacional-zibata-queretaro-30145110
Queretaro,84,2026-04-06 01:27,"$5,450,000 MXN","Se vende casa en , Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 28760720",3 Recámaras | 4 Baños | 248 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zibata-queretaro-28760720
Queretaro,84,2026-04-06 01:27,"$16,000,000 MXN","Venta de casa Tercera Cerrada de Los Arcos #7, Col. Loma Dorada, Querétaro, Querétaro, México, C.P. 76060, ID: 26491365",3 Recámaras | 3 Baños | 514 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tercera-cerrada-de-los-arcos-7-loma-dorada-queretaro-26491365
Queretaro,84,2026-04-06 01:27,"$4,450,000 MXN","Casa en venta, Col. Ciudad Marqués, El Marqués, Querétaro, México, C.P. 76246, ID: 31012569",3 Recámaras | 2 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ciudad-marques-queretaro-31012569
Queretaro,84,2026-04-06 01:27,"$7,600,000 MXN","Se vende casa en , Col. Ciudad Marqués, El Marqués, Querétaro, México, C.P. 76246, ID: 30635004",4 Recámaras | 4 Baños | 390 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ciudad-marques-queretaro-30635004
Queretaro,84,2026-04-06 01:27,"$7,090,000 MXN","Casa en venta, BRUMA, Col. Altozano el Nuevo Querétaro, Querétaro, Querétaro, México, C.P. 76237, ID: 30836323",4 Recámaras | 4 Baños | 235 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bruma-altozano-el-nuevo-queretaro-queretaro-30836323
Queretaro,84,2026-04-06 01:27,"$11,900,000 MXN","Venta de casa Aragón III, Col. La Espiga, Querétaro, Querétaro, México, C.P. 76146, ID: 30917933",4 Recámaras | 3 Baños | 1 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-aragon-iii-la-espiga-queretaro-30917933
Queretaro,84,2026-04-06 01:27,"$4,900,000 MXN","Se vende casa Zibatá, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30967989",3 Recámaras | 3 Baños | 182 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zibata-zibata-queretaro-30967989
Queretaro,84,2026-04-06 01:27,"$30,000,000 MXN","Se vende casa en , Col. El Campanario, Querétaro, Querétaro, México, C.P. 76146, ID: 29873214",4 Recámaras | 4 Baños | 500 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-campanario-queretaro-29873214
Queretaro,84,2026-04-06 01:27,"$2,990,000 MXN","Venta casa en Agave, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30776685",2 Recámaras | 1 Baño | 99 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-agave-zibata-queretaro-30776685
Queretaro,84,2026-04-06 01:27,"$1,244,000 MXN","Se vende casa Carretera Estatal 210-Km 1, 76246 Qro. #210, Col. Sendas Residencial, El Marqués, Querétaro, México, C.P. 76246, ID: 30359438",2 Recámaras | 1 Baño | 78 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-carretera-estatal-210km-1-76246-qro-210-sendas-residencial-queretaro-30359438
Queretaro,84,2026-04-06 01:27,"$4,995,000 MXN","valle de napa, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30865315",3 Recámaras | 2 Baños | 204 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-valle-de-napa-zibata-queretaro-30865315
Queretaro,84,2026-04-06 01:27,"$3,600,000 MXN","Venta casa en , Col. San Pablo, Querétaro, Querétaro, México, C.P. 76159, ID: 30973481",8 Recámaras | 3 Baños | 320 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-san-pablo-queretaro-30973481
Queretaro,84,2026-04-06 01:27,"$2,600,000 MXN","C. Vicente Villasana, El Porvenir, 76158 Santiago de Querétaro, Qro. #94, Col. El Porvenir, Querétaro, Querétaro, México, C.P. 76158, ID: 30948191",5 Recámaras | 2 Baños | 120 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-c-vicente-villasana-el-porvenir-76158-santiago-de-queretaro-qro-94-el-porvenir-queretaro-30948191
Queretaro,84,2026-04-06 01:27,"$2,859,000 MXN","Venta de casa en AMAJ, Col. Zakia, El Marqués, Querétaro, México, C.P. 76269, ID: 30833464",3 Recámaras | 2 Baños | 116 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-amaj-zakia-queretaro-30833464
Queretaro,84,2026-04-06 01:27,"$4,590,000 MXN","Venta casa en , Col. Pueblito Colonial, Corregidora, Querétaro, México, C.P. 76908, ID: 30959819",3 Recámaras | 3 Baños | 297 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pueblito-colonial-queretaro-30959819
Queretaro,84,2026-04-06 01:27,"$2,150,000 MXN","Casa en venta disponible en blvd lago de chapultepec, Col. Capital Sur, El Marqués, Querétaro, México, C.P. 76246, ID: 30668984",2 Recámaras | 2 Baños | 70 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-blvd-lago-de-chapultepec-capital-sur-queretaro-30668984
Queretaro,84,2026-04-06 01:27,"$10,100,000 MXN","LAGO, Col. Cumbres del Lago, Querétaro, Querétaro, México, C.P. 76230, ID: 28933464",3 Recámaras | 3 Baños | 321 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lago-cumbres-del-lago-queretaro-28933464
Queretaro,84,2026-04-06 01:27,"$5,450,000 MXN","Se vende casa Mirador del Campanario, Col. Lomas del Campanario II, Querétaro, Querétaro, México, C.P. 76146, ID: 30846365",4 Recámaras | 4 Baños | 275 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-mirador-del-campanario-lomas-del-campanario-ii-queretaro-30846365
Queretaro,84,2026-04-06 01:27,"$2,780,000 MXN","Venta de casa Euripides #1715Int. 8, Col. Residencial el Refugio, Querétaro, Querétaro, México, C.P. 76146, ID: 30844439",3 Recámaras | 3 Baños | 161 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-euripides-1715-residencial-el-refugio-queretaro-30844439
Queretaro,84,2026-04-06 01:27,"$11,800,000 MXN","P del cultivo, Col. La Espiga, Querétaro, Querétaro, México, C.P. 76146, ID: 30847667",4 Recámaras | 4 Baños | 362 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-p-del-cultivo-la-espiga-queretaro-30847667
Queretaro,84,2026-04-06 01:27,"$4,200,000 MXN","Casa disponible en venta en preserve, Col. Grand Preserve, Querétaro, Querétaro, México, C.P. 76226, ID: 30919596",3 Recámaras | 2 Baños | 200 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-preserve-grand-preserve-queretaro-30919596
Queretaro,84,2026-04-06 01:27,"$13,900,000 MXN","PEDERNAL, Col. El Pedregal de Querétaro, Querétaro, Querétaro, México, C.P. 76144, ID: 30872374",4 Recámaras | 4 Baños | 320 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pedernal-el-pedregal-de-queretaro-queretaro-30872374
Queretaro,84,2026-04-06 01:27,"$5,892,800 MXN","CIRCUITO ALTOS, Col. Altos Juriquilla, Querétaro, Querétaro, México, C.P. 76230, ID: 31031458",3 Recámaras | 3 Baños | 254 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-altos-altos-juriquilla-queretaro-31031458
Queretaro,84,2026-04-06 01:27,"$4,077,300 MXN","Se vende casa A VIAL FRAY JUNIPERO SERRA, Col. Nuevo Refugio, Querétaro, Querétaro, México, C.P. 76237, ID: 30910127",2 Recámaras | 2 Baños | 165 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-a-vial-fray-junipero-serra-nuevo-refugio-queretaro-30910127
Queretaro,84,2026-04-06 01:27,"$3,095,000 MXN","Se vende casa , Col. Misiones de Corregidora, Corregidora, Querétaro, México, C.P. 76900, ID: 30867834",3 Recámaras | 3 Baños,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-misiones-de-corregidora-queretaro-30867834
Queretaro,84,2026-04-06 01:27,"$2,800,000 MXN","Casa en venta, , Col. Tejeda, Corregidora, Querétaro, México, C.P. 76904, ID: 29280427",4 Recámaras | 2 Baños | 107 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-tejeda-queretaro-29280427
Queretaro,84,2026-04-06 01:27,"$6,750,000 MXN","Se vende casa en jose maria morelos y pavon, Col. Centro, Querétaro, Querétaro, México, C.P. 76000, ID: 31021879",5 Recámaras | 5 Baños | 250 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-jose-maria-morelos-y-pavon-centro-queretaro-31021879
Queretaro,84,2026-04-06 01:27,"$20,500,000 MXN","Casa en venta disponible en , Col. Ecológico la Rica, Querétaro, Querétaro, México, C.P. 76226, ID: 30939591",4 Recámaras | 4 Baños | 572 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ecologico-la-rica-queretaro-30939591
Queretaro,84,2026-04-06 01:27,"$3,545,000 MXN","Se vende casa en , Col. Altos Juriquilla, Querétaro, Querétaro, México, C.P. 76230, ID: 30346189",2 Recámaras | 2 Baños | 125 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-altos-juriquilla-queretaro-30346189
Queretaro,84,2026-04-06 01:27,"$3,480,000 MXN","Paseo de Pitahayas, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30686791",3 Recámaras | 2 Baños | 161 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-paseo-de-pitahayas-zibata-queretaro-30686791
Queretaro,85,2026-04-06 01:27,"$5,950,000 MXN","Casa disponible en venta en FAISAN, Col. Nuevo Refugio, Querétaro, Querétaro, México, C.P. 76237, ID: 29025290",3 Recámaras | 3 Baños | 203 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-faisan-nuevo-refugio-queretaro-29025290
Queretaro,85,2026-04-06 01:27,"$4,700,000 MXN","Venta de casa en Cascada de Agua Azul, Col. Real de Juriquilla, Querétaro, Querétaro, México, C.P. 76226, ID: 30925997",3 Recámaras | 2 Baños | 318 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cascada-de-agua-azul-real-de-juriquilla-queretaro-30925997
Queretaro,85,2026-04-06 01:27,"$13,900,000 MXN","Venta de casa en Pedernal, Col. El Pedregal de Querétaro, Querétaro, Querétaro, México, C.P. 76144, ID: 30866141",4 Recámaras | 5 Baños | 600 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-pedernal-el-pedregal-de-queretaro-queretaro-30866141
Queretaro,85,2026-04-06 01:27,"$3,440,000 MXN","LUCASTA, Col. VYNMSA Querétaro Industrial Park, El Marqués, Querétaro, México, C.P. 76245, ID: 30833466",3 Recámaras | 3 Baños | 155 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-lucasta-vynmsa-queretaro-industrial-park-queretaro-30833466
Queretaro,85,2026-04-06 01:27,"$2,300,000 MXN","Venta de casa Marianas 21 #21, Col. Misión de San Carlos, Corregidora, Querétaro, México, C.P. 76903, ID: 30976481",3 Recámaras | 3 Baños | 105 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-marianas-21-21-mision-de-san-carlos-queretaro-30976481
Queretaro,85,2026-04-06 01:27,"$3,290,000 MXN","Casa disponible en venta en DEPAULA 533 FRACC RESIDENCIAL EL REFUGIO, Col. Residencial el Refugio, Querétaro, Querétaro, México, C.P. 76146, ID: 30174086",3 Recámaras | 2 Baños | 156 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-depaula-533-fracc-residencial-el-refugio-residencial-el-refugio-queretaro-30174086
Queretaro,85,2026-04-06 01:27,"$3,250,000 MXN","Se vende casa en , Col. Zakia, El Marqués, Querétaro, México, C.P. 76269, ID: 30984577",3 Recámaras | 2 Baños | 184 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-zakia-queretaro-30984577
Queretaro,85,2026-04-06 01:27,"$3,982,880 MXN","Venta casa en cactus, Col. Zibatá, El Marqués, Querétaro, México, C.P. 76269, ID: 30988397",2 Recámaras | 2 Baños | 167 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cactus-zibata-queretaro-30988397
Queretaro,85,2026-04-06 01:27,"$3,750,000 MXN","El Mirador, Zen House Prolongación constituyente, Col. El Carmen, El Marqués, Querétaro, México, C.P. 76246, ID: 30808918",3 Recámaras | 3 Baños | 210 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-el-mirador-zen-house-prolongacion-constituyente-el-carmen-queretaro-30808918
Queretaro,85,2026-04-06 01:27,"$1,790,000 MXN","Se vende casa en , Col. Ciudad Marqués, El Marqués, Querétaro, México, C.P. 76246, ID: 30930577",3 Recámaras | 3 Baños | 90 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-ciudad-marques-queretaro-30930577
Queretaro,85,2026-04-06 01:27,"$2,550,000 MXN","Venta casa en Avenida de la Aurora, Col. La Pirámide, Corregidora, Querétaro, México, C.P. 76900, ID: 30771714",3 Recámaras | 3 Baños | 122 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-avenida-de-la-aurora-la-piramide-queretaro-30771714
Queretaro,85,2026-04-06 01:27,"$3,525,000 MXN","Venta de casa Cto. Azaleas, Col. Zakia, El Marqués, Querétaro, México, C.P. 76269, ID: 30154907",5 Recámaras | 4 Baños | 153 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-cto-azaleas-zakia-queretaro-30154907
Queretaro,85,2026-04-06 01:27,"$9,000,000 MXN","Casa disponible en venta en AV LA RICA, Col. Villas del Mesón, Querétaro, Querétaro, México, C.P. 76226, ID: 30902761",4 Recámaras | 3 Baños | 380 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-av-la-rica-villas-del-meson-queretaro-30902761
