Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Colima,1,"$2,680,000
MXN","Se vende casa San Gabriel, San Angel, Colima, Col. Villas Colinas, Colima, Colima, México, C.P. 28017, ID: 30682278",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-gabriel-san-angel-colima-villas-colinas-colima-30682278#tipos=casas-venta&area=colima&pos=29
Colima,1,"$4,744,141
MXN","Casa en venta, Bosque de Oro, Col. Residencial Bosque Real, Villa de Álvarez, Colima, México, C.P. 28978, ID: 26240408",3 Recámaras | 3 Baños | 185 m 2,https://propiedades.com/inmuebles/casa-en-venta-bosque-de-oro-residencial-bosque-real-colima-26240408#tipos=casas-venta&area=colima&pos=30
Colima,1,"$16,450,000
MXN","Casa disponible en venta en , Col. Península de Santiago, Manzanillo, Colima, México, C.P. 28867, ID: 24863726",5 Recámaras | 5 Baños | 617 m 2,https://propiedades.com/inmuebles/casa-en-venta-peninsula-de-santiago-colima-24863726#tipos=casas-venta&area=colima&pos=31
Colima,1,"$3,950,000
MXN","Venta casa en Namibia, Col. Colinas de Santa Fe, Colima, Colima, México, C.P. 28017, ID: 30488466",3 Recámaras | 3 Baños | 150 m 2,https://propiedades.com/inmuebles/casa-en-venta-namibia-colinas-de-santa-fe-colima-30488466#tipos=casas-venta&area=colima&pos=32
Colima,1,"$3,950,000
MXN","Casa en venta disponible en ARBOL DE AGUA, Col. Nuevo Salagua, Manzanillo, Colima, México, C.P. 28869, ID: 30288121",3 Recámaras | 3 Baños | 165 m 2,https://propiedades.com/inmuebles/casa-en-venta-arbol-de-agua-nuevo-salagua-colima-30288121#tipos=casas-venta&area=colima&pos=33
Colima,1,"$819,000
MXN","Casa en venta disponible en C. Bosque de Mazamitla, Bosques del Sur, Colima, Col. Quinta El Tívoli, Colima, Colima, México, C.P. 28089, ID: 30490204",3 Recámaras | 1 Baño | 65 m 2,https://propiedades.com/inmuebles/casa-en-venta-c-bosque-de-mazamitla-bosques-del-sur-colima-quinta-el-tivoli-colima-30490204#tipos=casas-venta&area=colima&pos=34
Colima,1,"$475,000
MXN","Casa en venta disponible en , Col. Tepeyac, Tecomán, Colima, México, C.P. 28110, ID: 28140848",3 Recámaras | 2 Baños | 305 m 2,https://propiedades.com/inmuebles/casa-en-venta-tepeyac-colima-28140848#tipos=casas-venta&area=colima&pos=35
Colima,1,"$32,000,000
MXN","Venta de casa en Calamar 22, Club Santiago, 28868 Manzanillo, Col. #22, Col. Club Santiago, Manzanillo, Colima, México, C.P. 28868, ID: 30241048",5 Recámaras | 5 Baños | 429 m 2,https://propiedades.com/inmuebles/casa-en-venta-calamar-22-club-santiago-28868-manzanillo-col-22-club-santiago-colima-30241048#tipos=casas-venta&area=colima&pos=36
Colima,1,"$4,750,000
MXN","Se vende casa Camino Real #1025, Int. 10, Villa Magna, Colima, Col. Real Vista Hermosa, Colima, Colima, México, C.P. 28018, ID: 30666689",3 Recámaras | 2 Baños | 190 m 2,https://propiedades.com/inmuebles/casa-en-venta-camino-real-1025-int-10-villa-magna-colima-real-vista-hermosa-colima-30666689#tipos=casas-venta&area=colima&pos=37
Colima,1,"$1,980,000
MXN","Venta de casa en , Col. Villas Providencia, Villa de Álvarez, Colima, México, C.P. 28987, ID: 27317906",3 Recámaras | 2 Baños | 126 m 2,https://propiedades.com/inmuebles/casa-en-venta-villas-providencia-colima-27317906#tipos=casas-venta&area=colima&pos=38
Colima,1,"$670,000
MXN","Casa en venta disponible en Fracc. La Castallana, Colima, Col. El Tivoli, Colima, Colima, México, C.P. 28080, ID: 30420682",2 Recámaras | 1 Baño | 56 m 2,https://propiedades.com/inmuebles/casa-en-venta-fracc-la-castallana-colima-el-tivoli-colima-30420682#tipos=casas-venta&area=colima&pos=39
