Estado,Pagina_Extraida,Fecha_Consulta,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Morelos,1,2026-04-05 23:40,"$9,390,000 MXN","Se vende casa en Palma #s/n, Col. Kloster Sumiya, Jiutepec, Morelos, México, C.P. 62563, ID: 30821262",3 Recámaras | 5 Baños | 420 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-palma-sn-kloster-sumiya-morelos-30821262
Morelos,1,2026-04-05 23:40,"$1,440,000 MXN","Casa disponible en venta en CIRCUITO ORIENTE #s/n, Col. Tehuixtla, Jojutla, Morelos, México, C.P. 62910, ID: 30691280",2 Recámaras | 1 Baño | 115 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-circuito-oriente-sn-tehuixtla-morelos-30691280
Morelos,1,2026-04-05 23:40,"$4,600,000 MXN","Fracc Altos de Oaxtepec, Col. Altos de Oaxtepec, Yautepec, Morelos, México, C.P. 62738, ID: 28794837",3 Recámaras | 4 Baños | 270 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fracc-altos-de-oaxtepec-altos-de-oaxtepec-morelos-28794837
Morelos,1,2026-04-05 23:40,"$3,700,000 MXN","Casa en venta, Santiago, Col. Santiago, Yautepec, Morelos, México, C.P. 62732, ID: 30065593",3 Recámaras | 3 Baños | 145 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-santiago-santiago-morelos-30065593
Morelos,1,2026-04-05 23:40,"$4,200,000 MXN","Casa en venta, Altos de Oaxtepec, 62738 Oaxtepec, Mor. #s/n, Col. Emiliano Zapata (Casahuates), Yautepec, Morelos, México, C.P. 62738, ID: 30821369",3 Recámaras | 3 Baños | 214 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-altos-de-oaxtepec-62738-oaxtepec-mor-sn-emiliano-zapata-casahuates-morelos-30821369
Morelos,1,2026-04-05 23:40,"$2,950,000 MXN","Casa en venta, Jiutepec, Mor., Col. Centro Jiutepec, Jiutepec, Morelos, México, C.P. 62550, ID: 30512287",4 Recámaras | 2 Baños | 138 m 2,https://propiedades.comNone
Morelos,1,2026-04-05 23:40,"$5,450,000 MXN","Se vende casa La Cañada, 62160 Cuernavaca, Mor., Col. La Cañada, Cuernavaca, Morelos, México, C.P. 62160, ID: 30508841",4 Recámaras | 4 Baños | 267 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-la-canada-62160-cuernavaca-mor-la-canada-morelos-30508841
Morelos,1,2026-04-05 23:40,"$19,900,000 MXN","Casa en venta disponible en Bellavista, Cuernavaca, Mor., Col. Bellavista, Cuernavaca, Morelos, México, C.P. 62140, ID: 30466520",3 Recámaras | 5 Baños | 471 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-bellavista-cuernavaca-mor-bellavista-morelos-30466520
Morelos,1,2026-04-05 23:40,"$17,000,000 MXN","Venta de casa en Sumiya, 62563 Cuernavaca, Mor., Col. Residencial Sumiya, Jiutepec, Morelos, México, C.P. 62564, ID: 30508683",6 Recámaras | 6 Baños | 700 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-sumiya-62563-cuernavaca-mor-residencial-sumiya-morelos-30508683
Morelos,2,2026-04-05 23:40,"$4,500,000 MXN","Casa en venta, Huertos de Oaxtepec, Col. Huertos de Oaxtepec, Yautepec, Morelos, México, C.P. 62738, ID: 28588026",6 Recámaras | 5 Baños | 370 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-huertos-de-oaxtepec-huertos-de-oaxtepec-morelos-28588026
Morelos,2,2026-04-05 23:40,"$6,500,000 MXN","Casa disponible en venta en Fraccionamiento Burgos, Col. Cuernavaca Centro, Cuernavaca, Morelos, México, C.P. 62000, ID: 30225116",4 Recámaras | 4 Baños | 403 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-fraccionamiento-burgos-cuernavaca-centro-morelos-30225116
Morelos,2,2026-04-05 23:40,"$2,300,000 MXN","Casa disponible en venta en Armando León Bejarano, Iztaccihuatl, 62743 Cuautla, Mor., Col. Ampliación Iztaccihuatl, Cuautla, Morelos, México, C.P. 62743, ID: 30661279",3 Recámaras | 3 Baños | 126 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-armando-leon-bejarano-iztaccihuatl-62743-cuautla-mor-ampliacion-iztaccihuatl-morelos-30661279
Morelos,2,2026-04-05 23:40,"$5,500,000 MXN","Casa disponible en venta en baja california, Col. Emiliano Zapata, Emiliano Zapata, Morelos, México, C.P. 62765, ID: 30407206",4 Recámaras | 3 Baños | 410 m 2,https://propiedades.comhttps://propiedades.com/inmuebles/casa-en-venta-baja-california-emiliano-zapata-morelos-30407206
