ano,estado,municipio,pcu,tipo_vivienda,viviendas,clave_municipio,clave_estado
2023,Nuevo León,Cadereyta Jiménez,U3,Horizontal,140,009,19
2021,México,Atlacomulco,FC,Horizontal,88,014,15
2023,México,Toluca,U3,Horizontal,46,106,15
2023,San Luis Potosí,San Luis Potosí,FC,Horizontal,45,028,24
2023,Puebla,Cuautlancingo,U3,Vertical,223,041,21
2022,Veracruz de Ignacio de la Llave,Perote,U1,Horizontal,8,128,30
2021,Tlaxcala,Xicohtzinco,U2,Horizontal,5,042,29
2021,Jalisco,San Pedro Tlaquepaque,U1,Vertical,44,098,14
2022,Tabasco,Centro,FC,Vertical,146,004,27
2022,Colima,Villa de Álvarez,U2,Horizontal,61,010,06
2022,México,Tianguistenco,U3,Horizontal,548,101,15
2023,México,Chalco,U2,Horizontal,26,025,15
2023,Ciudad de México,Cuauhtémoc,U2,Vertical,171,015,09
2021,Ciudad de México,Miguel Hidalgo,U1,Vertical,114,016,09
2021,San Luis Potosí,Cerritos,U3,Horizontal,10,008,24
2021,Zacatecas,Villanueva,FC,Horizontal,2,055,32
2022,Guanajuato,Apaseo el Grande,U2,Horizontal,5,005,11
2022,Zacatecas,Zacatecas,FC,Horizontal,320,056,32
2023,Puebla,Chignahuapan,U3,Horizontal,3,053,21
2022,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,U3,Horizontal,128,014,11
2023,Yucatán,Umán,U3,Horizontal,891,101,31
2022,Veracruz de Ignacio de la Llave,Pánuco,U2,Horizontal,2,123,30
2023,Jalisco,Puerto Vallarta,FC,Vertical,229,067,14
2022,Guanajuato,San Francisco del Rincón,FC,Horizontal,1,031,11
2023,Jalisco,Atotonilco el Alto,U1,Horizontal,4,013,14
2021,Puebla,Xiutetelco,U1,Horizontal,3,199,21
2023,Baja California,Tijuana,U1,Horizontal,57,004,02
2021,México,Ixtapaluca,FC,Horizontal,3,039,15
2021,Hidalgo,Tula de Allende,FC,Horizontal,10,076,13
2022,Quintana Roo,Othón P. Blanco,U2,Horizontal,5,004,23
2023,Chihuahua,Chihuahua,U2,Vertical,8,019,08
2022,Tlaxcala,Apizaco,U2,Horizontal,12,005,29
2022,Guanajuato,Acámbaro,FC,Horizontal,1,002,11
2022,Ciudad de México,Benito Juárez,U1,Vertical,18,014,09
2023,Baja California Sur,Comondú,U2,Horizontal,19,001,03
2022,Querétaro,El Marqués,U3,Horizontal,977,011,22
2023,Jalisco,Guadalajara,U3,Horizontal,146,039,14
2023,Chihuahua,Cuauhtémoc,FC,Horizontal,8,017,08
2022,Guanajuato,Silao de la Victoria,U3,Horizontal,91,037,11
2021,Chihuahua,Hidalgo del Parral,U2,Horizontal,109,032,08
2021,Guanajuato,Irapuato,U1,Horizontal,20,017,11
2021,México,Tlalnepantla de Baz,U2,Vertical,88,104,15
2023,México,Toluca,FC,Horizontal,55,106,15
2021,Michoacán de Ocampo,Morelia,U1,Horizontal,42,053,16
2023,Sinaloa,Culiacán,U2,Horizontal,104,006,25
2022,Chihuahua,Jiménez,U1,Horizontal,4,036,08
2021,Ciudad de México,Cuauhtémoc,U1,Vertical,67,015,09
2023,Guanajuato,Guanajuato,FC,Horizontal,23,015,11
2021,Chiapas,Tapachula,U1,Horizontal,3,089,07
2023,Jalisco,Zapopan,U2,Vertical,438,120,14
2021,Coahuila de Zaragoza,Sabinas,U3,Horizontal,28,028,05
2021,Baja California,Ensenada,U3,Horizontal,133,001,02
2021,Querétaro,San Juan del Río,U2,Horizontal,42,016,22
2022,San Luis Potosí,Ciudad Valles,U3,Vertical,27,013,24
2023,Baja California,Mexicali,FC,Horizontal,32,002,02
2021,Puebla,Teziutlán,U3,Vertical,12,174,21
2021,Baja California Sur,Mulegé,U3,Horizontal,4,002,03
2022,Puebla,Coronango,U2,Horizontal,4,034,21
2021,San Luis Potosí,San Luis Potosí,FC,Horizontal,73,028,24
2023,Coahuila de Zaragoza,Sacramento,FC,Horizontal,8,029,05
2023,San Luis Potosí,Matehuala,U3,Horizontal,7,020,24
2023,Sinaloa,Ahome,FC,Horizontal,14,001,25
2021,Morelos,Temixco,U2,Horizontal,10,018,17
2023,Sonora,Agua Prieta,U3,Horizontal,175,002,26
2021,Guanajuato,Apaseo el Grande,FC,Vertical,328,005,11
2023,Jalisco,Tonalá,U2,Horizontal,249,101,14
2022,Coahuila de Zaragoza,Arteaga,U1,Horizontal,1,004,05
2021,Tamaulipas,Tampico,U2,Horizontal,16,038,28
2023,Guanajuato,Silao de la Victoria,U3,Horizontal,82,037,11
2021,Jalisco,San Pedro Tlaquepaque,U3,Vertical,160,098,14
2021,Michoacán de Ocampo,Uruapan,U2,Horizontal,4,102,16
2022,Morelos,Yecapixtla,U3,Horizontal,10,030,17
2021,Veracruz de Ignacio de la Llave,Coatepec,U1,Vertical,13,038,30
2021,Guanajuato,Irapuato,U3,Vertical,144,017,11
2023,Aguascalientes,San Francisco de los Romo,FC,Horizontal,51,011,01
2021,Hidalgo,Pachuca de Soto,U1,Horizontal,1,048,13
2022,Tamaulipas,Tampico,U1,Horizontal,6,038,28
2022,Colima,Colima,U1,Horizontal,134,002,06
2023,Sonora,Cajeme,U3,Horizontal,369,018,26
2023,Aguascalientes,Aguascalientes,FC,Horizontal,36,001,01
2021,Oaxaca,Santa María Atzompa,FC,Horizontal,23,399,20
2023,Querétaro,Pedro Escobedo,FC,Horizontal,202,012,22
2023,Puebla,Puebla,U3,Vertical,97,114,21
2023,México,Melchor Ocampo,U3,Horizontal,92,053,15
2021,Veracruz de Ignacio de la Llave,Coatzacoalcos,U2,Vertical,6,039,30
2023,Sonora,Hermosillo,U2,Horizontal,443,030,26
2022,Veracruz de Ignacio de la Llave,Fortín,U1,Horizontal,2,068,30
2021,Veracruz de Ignacio de la Llave,Boca del Río,FC,Horizontal,19,028,30
2022,Tamaulipas,Victoria,U2,Horizontal,7,041,28
2021,Tabasco,Centro,U3,Vertical,123,004,27
2021,Michoacán de Ocampo,Apatzingán,U2,Horizontal,4,006,16
2022,Guanajuato,León,U2,Horizontal,29,020,11
2021,México,Toluca,U3,Horizontal,13,106,15
2023,Puebla,Tehuacán,U2,Horizontal,30,156,21
2021,Chihuahua,Nuevo Casas Grandes,U1,Horizontal,8,050,08
2021,Tlaxcala,Huamantla,U2,Horizontal,3,013,29
2022,Guanajuato,San Luis de la Paz,FC,Horizontal,286,033,11
2021,Sinaloa,Culiacán,U3,Horizontal,801,006,25
2021,Michoacán de Ocampo,Hidalgo,U2,Horizontal,17,034,16
2023,Jalisco,Tlajomulco de Zúñiga,U2,Horizontal,46,097,14
2023,Morelos,Xochitepec,FC,Horizontal,130,028,17
2022,Baja California Sur,La Paz,U3,Horizontal,413,003,03
2021,México,Toluca,FC,Horizontal,32,106,15
2021,Nuevo León,Juárez,U2,Horizontal,808,031,19
2021,Jalisco,La Barca,U3,Vertical,126,018,14
2022,Durango,Durango,FC,Vertical,272,005,10
2023,Chihuahua,Nuevo Casas Grandes,U2,Horizontal,32,050,08
2021,Zacatecas,Calera,U3,Horizontal,42,005,32
2022,Veracruz de Ignacio de la Llave,Coatepec,U1,Vertical,2,038,30
2022,Jalisco,Tlajomulco de Zúñiga,U3,Vertical,1819,097,14
2023,Nayarit,Xalisco,U3,Horizontal,6,008,18
2022,Veracruz de Ignacio de la Llave,Coatepec,U2,Horizontal,4,038,30
2021,Zacatecas,Loreto,U2,Horizontal,3,024,32
2023,Querétaro,Querétaro,U2,Horizontal,15,014,22
2021,Tamaulipas,Matamoros,U2,Horizontal,27,022,28
2023,San Luis Potosí,Ebano,U2,Horizontal,1,016,24
2021,Jalisco,Encarnación de Díaz,U2,Horizontal,17,035,14
2021,Jalisco,Zapotlán el Grande,U3,Vertical,8,023,14
2021,Baja California Sur,Los Cabos,U2,Horizontal,7,008,03
2021,Guanajuato,San Francisco del Rincón,FC,Horizontal,3,031,11
2022,Guanajuato,Acámbaro,U1,Horizontal,4,002,11
2023,Yucatán,Mérida,U2,Horizontal,155,050,31
2023,Sonora,Nogales,U1,Horizontal,1,043,26
2021,Michoacán de Ocampo,Zamora,U2,Horizontal,20,108,16
2023,Puebla,Tehuacán,U2,Vertical,17,156,21
2021,Nayarit,Xalisco,U3,Vertical,33,008,18
2021,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,U3,Horizontal,80,085,30
2021,Guanajuato,San Miguel de Allende,U3,Horizontal,98,003,11
2023,Querétaro,Querétaro,U3,Horizontal,365,014,22
2022,Chiapas,Berriozábal,FC,Horizontal,16,012,07
2023,Durango,Durango,U1,Vertical,21,005,10
2021,Chihuahua,Aquiles Serdán,U3,Horizontal,392,004,08
2022,Coahuila de Zaragoza,Acuña,U2,Horizontal,122,002,05
2022,Baja California,Ensenada,U2,Horizontal,1,001,02
2021,San Luis Potosí,San Luis Potosí,U2,Horizontal,330,028,24
2023,Tamaulipas,Tampico,U2,Vertical,92,038,28
2022,Tamaulipas,Reynosa,U2,Horizontal,317,032,28
2023,Coahuila de Zaragoza,Matamoros,U2,Horizontal,41,017,05
2023,Tlaxcala,Tlaxco,U3,Horizontal,1,034,29
2023,Michoacán de Ocampo,Uruapan,U1,Horizontal,2,102,16
2023,Nuevo León,Guadalupe,U1,Horizontal,6,026,19
2022,Puebla,San Martín Texmelucan,U3,Vertical,60,132,21
2023,Sinaloa,Guasave,U3,Horizontal,163,011,25
2022,Jalisco,Zacoalco de Torres,U2,Horizontal,1,119,14
2023,Baja California Sur,La Paz,U3,Horizontal,292,003,03
2022,Michoacán de Ocampo,Vista Hermosa,FC,Horizontal,34,105,16
2022,Sonora,Puerto Peñasco,U2,Horizontal,79,048,26
2023,Morelos,Jiutepec,U2,Vertical,18,011,17
2022,Sinaloa,Mazatlán,U1,Horizontal,10,012,25
2021,Michoacán de Ocampo,Hidalgo,U3,Horizontal,3,034,16
2023,Hidalgo,Zempoala,U3,Horizontal,228,083,13
2021,Baja California Sur,Mulegé,FC,Horizontal,14,002,03
2022,Jalisco,San Pedro Tlaquepaque,U1,Horizontal,9,098,14
2022,Yucatán,Valladolid,U2,Horizontal,6,102,31
2023,Querétaro,Corregidora,FC,Horizontal,4,006,22
2021,Tabasco,Nacajuca,U1,Vertical,213,013,27
2022,Aguascalientes,Aguascalientes,U3,Horizontal,2689,001,01
2022,Nuevo León,Montemorelos,U2,Horizontal,20,038,19
2021,Sinaloa,Mazatlán,U2,Horizontal,49,012,25
2021,México,Zinacantepec,U3,Horizontal,152,118,15
2021,Guanajuato,Apaseo el Alto,U2,Horizontal,3,004,11
2022,San Luis Potosí,Venado,FC,Horizontal,7,045,24
2021,Puebla,Coronango,U1,Vertical,150,034,21
2021,Jalisco,Ocotlán,U2,Horizontal,32,063,14
2021,Yucatán,Umán,U2,Horizontal,27,101,31
2023,Oaxaca,Oaxaca de Juárez,U2,Vertical,16,067,20
2022,Michoacán de Ocampo,Morelia,U3,Horizontal,482,053,16
2021,Coahuila de Zaragoza,Sabinas,U1,Horizontal,2,028,05
2023,México,Tecámac,U3,Horizontal,774,081,15
2022,Guerrero,Acapulco de Juárez,U2,Vertical,28,001,12
2022,Coahuila de Zaragoza,Zaragoza,FC,Horizontal,36,038,05
2021,Tamaulipas,Victoria,U1,Horizontal,8,041,28
2023,Baja California Sur,Loreto,FC,Horizontal,5,009,03
2022,Chihuahua,Juárez,U1,Horizontal,122,037,08
2022,Sinaloa,Culiacán,U3,Horizontal,978,006,25
2021,Puebla,Puebla,U2,Vertical,719,114,21
2021,Querétaro,Corregidora,U1,Horizontal,1,006,22
2021,Michoacán de Ocampo,Zitácuaro,U2,Horizontal,8,112,16
2022,Sonora,Cananea,U2,Horizontal,3,019,26
2023,San Luis Potosí,Ciudad Valles,U3,Horizontal,26,013,24
2021,Querétaro,Querétaro,U3,Horizontal,385,014,22
2023,Veracruz de Ignacio de la Llave,Naranjos Amatlán,U2,Horizontal,3,013,30
2023,Sinaloa,Mazatlán,FC,Horizontal,18,012,25
2021,Tabasco,Nacajuca,U3,Vertical,106,013,27
2023,Hidalgo,Tepeji del Río de Ocampo,U2,Horizontal,19,063,13
2021,Tamaulipas,Miguel Alemán,U2,Horizontal,10,025,28
2023,Michoacán de Ocampo,Morelia,FC,Horizontal,42,053,16
2022,Baja California,Mexicali,U1,Horizontal,328,002,02
2022,Zacatecas,Fresnillo,U3,Horizontal,21,010,32
2022,Aguascalientes,Aguascalientes,U3,Vertical,40,001,01
2021,Nayarit,Tepic,U2,Horizontal,69,017,18
2023,Guanajuato,Salamanca,U2,Horizontal,7,027,11
2022,Veracruz de Ignacio de la Llave,Tuxpan,U2,Horizontal,31,189,30
2022,Oaxaca,Santa María Atzompa,U1,Horizontal,2,399,20
2021,Chihuahua,Guachochi,U3,Horizontal,69,027,08
2021,Nuevo León,Apodaca,U1,Horizontal,245,006,19
2021,Puebla,Puebla,U3,Vertical,254,114,21
2023,Tabasco,Nacajuca,U3,Vertical,239,013,27
2021,Nuevo León,El Carmen,U3,Horizontal,2422,010,19
2021,Sonora,Cananea,U3,Horizontal,22,019,26
2022,Coahuila de Zaragoza,San Juan de Sabinas,U2,Horizontal,7,032,05
2021,Jalisco,Tlajomulco de Zúñiga,FC,Horizontal,10,097,14
2022,Veracruz de Ignacio de la Llave,Veracruz,U2,Horizontal,102,193,30
2021,Nuevo León,Ciénega de Flores,U3,Horizontal,235,012,19
2021,Michoacán de Ocampo,Zitácuaro,U3,Horizontal,3,112,16
2021,Chihuahua,Chihuahua,U3,Horizontal,1940,019,08
2023,Colima,Comala,U2,Horizontal,3,003,06
2021,Tlaxcala,Zacatelco,U1,Horizontal,2,044,29
2023,Sonora,Guaymas,U2,Horizontal,25,029,26
2021,Zacatecas,Guadalupe,U3,Horizontal,853,017,32
2023,Michoacán de Ocampo,Jiquilpan,U3,Horizontal,10,045,16
2023,Colima,Villa de Álvarez,U1,Vertical,4,010,06
2021,Nuevo León,García,FC,Horizontal,176,018,19
2022,Guanajuato,Irapuato,U3,Horizontal,105,017,11
2022,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,U2,Horizontal,16,182,30
2022,Chihuahua,Delicias,U3,Horizontal,117,021,08
2023,Puebla,Puebla,U2,Horizontal,106,114,21
2022,Guanajuato,Celaya,U3,Vertical,7,007,11
2022,Tlaxcala,Santa Cruz Tlaxcala,U1,Horizontal,23,026,29
2021,Zacatecas,Zacatecas,U2,Horizontal,9,056,32
2023,Nuevo León,El Carmen,U3,Horizontal,1091,010,19
2021,Veracruz de Ignacio de la Llave,Córdoba,U3,Horizontal,31,044,30
2022,Oaxaca,Heroica Ciudad de Huajuapan de León,U3,Vertical,4,039,20
2021,Veracruz de Ignacio de la Llave,Fortín,U1,Horizontal,5,068,30
2023,Tlaxcala,Tlaxcala,U3,Horizontal,1,033,29
2023,Sinaloa,Guasave,FC,Horizontal,1,011,25
2022,Tlaxcala,Chiautempan,U3,Horizontal,4,010,29
2023,Morelos,Tlaltizapán de Zapata,FC,Horizontal,7,024,17
2021,Sonora,Nogales,U2,Horizontal,36,043,26
2022,Durango,Gómez Palacio,U1,Horizontal,52,007,10
2021,México,Zumpango,FC,Vertical,357,120,15
2022,Tlaxcala,Cuapiaxtla,FC,Horizontal,1,008,29
2021,Puebla,San Andrés Cholula,U1,Horizontal,2,119,21
2021,México,Chalco,U2,Horizontal,57,025,15
2022,Campeche,Campeche,U3,Horizontal,13,002,04
2023,San Luis Potosí,San Luis Potosí,U1,Horizontal,2,028,24
2022,Nayarit,Tepic,U2,Horizontal,34,017,18
2023,Coahuila de Zaragoza,Cuatro Ciénegas,FC,Horizontal,1,007,05
2022,Jalisco,Ixtlahuacán de los Membrillos,U3,Vertical,18,044,14
2022,Veracruz de Ignacio de la Llave,Orizaba,U2,Horizontal,10,118,30
2021,Chihuahua,Aldama,U2,Horizontal,19,002,08
2021,Michoacán de Ocampo,Lázaro Cárdenas,U2,Horizontal,7,052,16
2023,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Horizontal,102,105,30
2022,Guerrero,Acapulco de Juárez,FC,Horizontal,122,001,12
2021,Puebla,Huejotzingo,U3,Vertical,754,074,21
2021,Coahuila de Zaragoza,Arteaga,U3,Horizontal,321,004,05
2022,Nuevo León,Salinas Victoria,U2,Horizontal,64,045,19
2021,Coahuila de Zaragoza,San Pedro,U2,Horizontal,36,033,05
2022,Durango,Poanas,FC,Horizontal,7,022,10
2021,Hidalgo,Ixmiquilpan,U3,Horizontal,3,030,13
2022,Yucatán,Motul,U3,Horizontal,3,052,31
2023,Puebla,San Salvador el Verde,FC,Horizontal,6,143,21
2021,Guanajuato,Moroleón,U2,Horizontal,8,021,11
2021,Nuevo León,Linares,U2,Horizontal,19,033,19
2023,Sonora,Magdalena,U3,Horizontal,21,036,26
2023,Coahuila de Zaragoza,Francisco I. Madero,U1,Horizontal,48,009,05
2021,Guerrero,Ometepec,FC,Horizontal,23,046,12
2022,Michoacán de Ocampo,Hidalgo,FC,Horizontal,3,034,16
2021,Puebla,Puebla,U3,Horizontal,172,114,21
2022,Coahuila de Zaragoza,San Pedro,U2,Horizontal,37,033,05
2021,Coahuila de Zaragoza,Sabinas,U2,Horizontal,153,028,05
2021,Aguascalientes,Rincón de Romos,U2,Horizontal,58,007,01
2021,Sonora,San Luis Río Colorado,U3,Horizontal,30,055,26
2023,Coahuila de Zaragoza,Ramos Arizpe,U3,Horizontal,133,027,05
2021,Sonora,Caborca,U2,Horizontal,22,017,26
2022,Michoacán de Ocampo,Sahuayo,U2,Horizontal,15,076,16
2021,Tamaulipas,Reynosa,FC,Horizontal,471,032,28
2021,Querétaro,Querétaro,U2,Vertical,131,014,22
2023,Nuevo León,General Terán,FC,Horizontal,13,022,19
2023,Guanajuato,León,U2,Horizontal,112,020,11
2021,Chihuahua,Juárez,U2,Horizontal,1261,037,08
2022,Tlaxcala,Zacatelco,U2,Horizontal,6,044,29
2021,Guanajuato,Silao de la Victoria,U3,Horizontal,94,037,11
2022,México,Tlalnepantla de Baz,U2,Vertical,59,104,15
2022,México,Otzolotepec,FC,Vertical,163,067,15
2021,Colima,Coquimatlán,U3,Horizontal,34,004,06
2021,Chihuahua,Nuevo Casas Grandes,U2,Horizontal,92,050,08
2023,Tamaulipas,Reynosa,U1,Horizontal,70,032,28
2021,Veracruz de Ignacio de la Llave,Naranjos Amatlán,U2,Horizontal,4,013,30
2023,Guanajuato,San Luis de la Paz,U3,Horizontal,49,033,11
2022,Tlaxcala,Tlaxco,U3,Vertical,8,034,29
2022,Baja California Sur,Mulegé,FC,Horizontal,25,002,03
2023,Chiapas,Tapachula,U3,Horizontal,18,089,07
2023,Nayarit,Bahía de Banderas,U3,Vertical,305,020,18
2023,México,Chalco,U3,Vertical,264,025,15
2022,Baja California,Playas de Rosarito,FC,Vertical,181,005,02
2023,Aguascalientes,Aguascalientes,U3,Vertical,482,001,01
2021,Colima,Villa de Álvarez,U1,Horizontal,39,010,06
2022,México,Tianguistenco,FC,Horizontal,143,101,15
2021,Veracruz de Ignacio de la Llave,Veracruz,FC,Vertical,1,193,30
2022,Sinaloa,Rosario,U1,Horizontal,6,014,25
2021,Quintana Roo,Solidaridad,FC,Vertical,96,008,23
2022,Puebla,Tianguismanalco,FC,Vertical,176,175,21
2023,Nuevo León,Apodaca,U3,Horizontal,521,006,19
2022,Ciudad de México,Venustiano Carranza,U1,Vertical,180,017,09
2023,Coahuila de Zaragoza,Monclova,U1,Horizontal,76,018,05
2023,Guanajuato,Irapuato,U3,Vertical,70,017,11
2021,Tamaulipas,Valle Hermoso,U1,Horizontal,4,040,28
2021,Jalisco,Tlajomulco de Zúñiga,U3,Vertical,2823,097,14
2021,Colima,Manzanillo,U2,Horizontal,80,007,06
2022,Tlaxcala,Tzompantepec,U3,Horizontal,1,038,29
2021,Coahuila de Zaragoza,Ramos Arizpe,U2,Horizontal,107,027,05
2021,Veracruz de Ignacio de la Llave,Fortín,U3,Horizontal,10,068,30
2021,Veracruz de Ignacio de la Llave,Ixhuatlancillo,U2,Horizontal,1,081,30
2022,Veracruz de Ignacio de la Llave,Córdoba,U2,Horizontal,2,044,30
2023,Puebla,Coronango,U3,Vertical,136,034,21
2023,Ciudad de México,Azcapotzalco,U1,Vertical,395,002,09
2023,Sonora,Empalme,U3,Horizontal,32,025,26
2023,Guerrero,Acapulco de Juárez,U3,Horizontal,106,001,12
2021,Tlaxcala,Apetatitlán de Antonio Carvajal,U3,Horizontal,7,002,29
2022,Jalisco,Tlajomulco de Zúñiga,FC,Horizontal,10,097,14
2023,Colima,Manzanillo,U3,Horizontal,142,007,06
2023,Tamaulipas,Nuevo Laredo,U2,Horizontal,215,027,28
2022,Chiapas,Villaflores,U2,Horizontal,1,108,07
2021,Jalisco,San Juan de los Lagos,U2,Horizontal,2,073,14
2023,Baja California,Tijuana,U3,Vertical,731,004,02
2023,Tlaxcala,Apizaco,U1,Horizontal,1,005,29
2021,Guanajuato,León,U2,Vertical,262,020,11
2022,Nuevo León,García,U3,Horizontal,3904,018,19
2023,Guanajuato,San José Iturbide,U3,Horizontal,59,032,11
2022,Jalisco,Tlajomulco de Zúñiga,U1,Horizontal,117,097,14
2021,Durango,Santiago Papasquiaro,U2,Horizontal,1,032,10
2022,Guanajuato,San Felipe,U3,Horizontal,97,030,11
2021,Tamaulipas,Matamoros,U3,Horizontal,1222,022,28
2021,Jalisco,Lagos de Moreno,U3,Horizontal,460,053,14
2021,Guanajuato,Villagrán,U3,Horizontal,262,044,11
2021,Guanajuato,San Miguel de Allende,U3,Vertical,108,003,11
2022,Tamaulipas,Río Bravo,U2,Horizontal,89,033,28
2023,Coahuila de Zaragoza,Piedras Negras,U1,Horizontal,56,025,05
2023,Durango,Lerdo,U2,Horizontal,5,012,10
2023,Tlaxcala,Tlaxcala,U2,Horizontal,6,033,29
2023,Jalisco,Zapopan,U3,Vertical,1085,120,14
2022,Coahuila de Zaragoza,Saltillo,U2,Horizontal,412,030,05
2021,Veracruz de Ignacio de la Llave,Medellín de Bravo,U3,Horizontal,150,105,30
2021,Sinaloa,Guasave,FC,Horizontal,28,011,25
2023,Coahuila de Zaragoza,Torreón,U1,Vertical,12,035,05
2022,Coahuila de Zaragoza,Ramos Arizpe,U3,Horizontal,15,027,05
2022,México,Otzolotepec,FC,Horizontal,213,067,15
2022,Querétaro,Querétaro,FC,Horizontal,4,014,22
2021,Morelos,Xochitepec,U3,Horizontal,65,028,17
2023,Guanajuato,Salvatierra,U3,Horizontal,421,028,11
2022,Zacatecas,Río Grande,U2,Horizontal,7,039,32
2023,Jalisco,Guadalajara,U1,Vertical,14,039,14
2022,Tlaxcala,Tzompantepec,U2,Horizontal,3,038,29
2023,Coahuila de Zaragoza,Nava,U2,Horizontal,42,022,05
2023,Tamaulipas,Matamoros,FC,Horizontal,14,022,28
2021,Chihuahua,Nuevo Casas Grandes,U3,Horizontal,58,050,08
2022,Ciudad de México,Cuauhtémoc,U2,Vertical,97,015,09
2023,Coahuila de Zaragoza,Saltillo,U3,Vertical,147,030,05
2023,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,50,088,16
2022,Jalisco,San Pedro Tlaquepaque,U3,Horizontal,50,098,14
2023,Aguascalientes,Cosío,FC,Horizontal,10,004,01
2023,Guanajuato,Irapuato,U1,Horizontal,92,017,11
2021,Jalisco,Tonalá,U3,Vertical,657,101,14
2023,Durango,Gómez Palacio,U2,Horizontal,392,007,10
2022,Michoacán de Ocampo,Morelia,U1,Horizontal,8,053,16
2021,Coahuila de Zaragoza,Saltillo,U1,Vertical,276,030,05
2023,Michoacán de Ocampo,Apatzingán,U2,Horizontal,10,006,16
2023,Ciudad de México,Miguel Hidalgo,U1,Vertical,99,016,09
2021,Nuevo León,General Zuazua,FC,Horizontal,1035,025,19
2021,Sinaloa,El Fuerte,FC,Horizontal,4,010,25
2021,Sinaloa,Mazatlán,U2,Vertical,71,012,25
2022,Jalisco,Colotlán,FC,Horizontal,1,025,14
2021,Jalisco,Puerto Vallarta,U2,Vertical,33,067,14
2023,México,Ixtapaluca,FC,Vertical,284,039,15
2022,Nuevo León,Apodaca,FC,Horizontal,613,006,19
2022,Tlaxcala,Yauhquemehcan,U2,Vertical,50,043,29
2022,Jalisco,Tlajomulco de Zúñiga,FC,Vertical,96,097,14
2022,Veracruz de Ignacio de la Llave,Emiliano Zapata,U3,Vertical,518,065,30
2023,Guanajuato,Salamanca,FC,Horizontal,150,027,11
2022,Coahuila de Zaragoza,Saltillo,U2,Vertical,248,030,05
2023,Aguascalientes,Aguascalientes,U1,Vertical,4,001,01
2021,Puebla,Amozoc,U1,Horizontal,21,015,21
2023,Puebla,Chignautla,U2,Horizontal,1,054,21
2023,Michoacán de Ocampo,Morelia,FC,Vertical,32,053,16
2021,Querétaro,Querétaro,U2,Horizontal,52,014,22
2021,Hidalgo,Villa de Tezontepec,FC,Horizontal,19,066,13
2021,Coahuila de Zaragoza,Matamoros,U3,Horizontal,408,017,05
2021,Jalisco,Zapopan,FC,Horizontal,999,120,14
2021,Nayarit,Bahía de Banderas,U2,Horizontal,34,020,18
2023,Coahuila de Zaragoza,Monclova,U3,Horizontal,59,018,05
2021,Coahuila de Zaragoza,San Buenaventura,U2,Horizontal,22,031,05
2021,Yucatán,Kanasín,U3,Vertical,156,041,31
2023,Hidalgo,Villa de Tezontepec,FC,Horizontal,109,066,13
2022,Tabasco,Nacajuca,U3,Horizontal,56,013,27
2023,Sonora,Caborca,U2,Horizontal,20,017,26
2022,Chiapas,Tapachula,U2,Horizontal,20,089,07
2022,Chihuahua,Juárez,U2,Horizontal,1218,037,08
2022,Tlaxcala,Papalotla de Xicohténcatl,U2,Horizontal,1,041,29
2022,Coahuila de Zaragoza,Cuatro Ciénegas,FC,Horizontal,2,007,05
2022,Chihuahua,Ignacio Zaragoza,FC,Horizontal,6,034,08
2021,México,Acolman,U3,Horizontal,20,002,15
2022,México,Chalco,U3,Horizontal,436,025,15
2021,Chiapas,Tapachula,U2,Horizontal,70,089,07
2021,Coahuila de Zaragoza,Parras,U2,Horizontal,4,024,05
2023,Coahuila de Zaragoza,Saltillo,U3,Horizontal,175,030,05
2021,Aguascalientes,Aguascalientes,U1,Horizontal,30,001,01
2021,Coahuila de Zaragoza,Saltillo,U3,Vertical,20,030,05
2021,Coahuila de Zaragoza,Múzquiz,U1,Horizontal,13,020,05
2023,Chihuahua,Guachochi,U3,Horizontal,58,027,08
2022,Jalisco,San Juan de los Lagos,U2,Horizontal,10,073,14
2023,Coahuila de Zaragoza,Torreón,FC,Horizontal,265,035,05
2022,Michoacán de Ocampo,Hidalgo,U2,Horizontal,11,034,16
2022,Chihuahua,Delicias,U1,Horizontal,26,021,08
2021,Coahuila de Zaragoza,Piedras Negras,U1,Horizontal,29,025,05
2023,Guanajuato,San José Iturbide,U2,Horizontal,13,032,11
2023,Chiapas,Tuxtla Gutiérrez,U3,Horizontal,1,101,07
2021,Guanajuato,León,U2,Horizontal,324,020,11
2021,Coahuila de Zaragoza,San Juan de Sabinas,U2,Horizontal,41,032,05
2021,Chihuahua,Delicias,U3,Horizontal,43,021,08
2021,Morelos,Emiliano Zapata,U1,Horizontal,23,008,17
2022,Hidalgo,Zempoala,FC,Horizontal,637,083,13
2021,México,Almoloya de Juárez,U2,Horizontal,6,005,15
2022,Aguascalientes,Aguascalientes,FC,Horizontal,16,001,01
2023,Nuevo León,Salinas Victoria,FC,Horizontal,588,045,19
2022,Veracruz de Ignacio de la Llave,Tuxpan,U2,Vertical,26,189,30
2021,Aguascalientes,San Francisco de los Romo,U1,Horizontal,109,011,01
2023,Nuevo León,Guadalupe,U2,Horizontal,15,026,19
2022,Puebla,Chignautla,U3,Horizontal,7,054,21
2023,Morelos,Xochitepec,FC,Vertical,28,028,17
