ano,estado,municipio,pcu,tipo_vivienda,viviendas,clave_municipio,clave_estado
2019,Guerrero,Iguala de la Independencia,U2,Vertical,48,035,12
2020,Tlaxcala,Ixtacuixtla de Mariano Matamoros,U3,Vertical,234,015,29
2020,Nayarit,Tepic,U2,Vertical,22,017,18
2020,Chiapas,Palenque,FC,Horizontal,1,065,07
2020,Jalisco,Tonalá,U2,Vertical,509,101,14
2020,Oaxaca,San Jacinto Amilpas,U1,Horizontal,2,157,20
2019,Puebla,Tehuacán,U2,Horizontal,78,156,21
2019,Aguascalientes,Calvillo,FC,Horizontal,1,003,01
2020,Coahuila de Zaragoza,Saltillo,U3,Horizontal,327,030,05
2020,Hidalgo,Zempoala,FC,Horizontal,557,083,13
2018,Michoacán de Ocampo,Zacapu,U2,Horizontal,22,107,16
2019,Nuevo León,Cadereyta Jiménez,U2,Horizontal,7,009,19
2020,México,Tianguistenco,FC,Horizontal,86,101,15
2020,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,12,088,16
2020,Guanajuato,Apaseo el Grande,U3,Horizontal,793,005,11
2018,Nuevo León,Cadereyta Jiménez,U2,Horizontal,8,009,19
2020,Oaxaca,Heroica Ciudad de Huajuapan de León,U2,Horizontal,22,039,20
2019,Tamaulipas,Nuevo Laredo,U2,Horizontal,265,027,28
2019,Coahuila de Zaragoza,Arteaga,U1,Horizontal,31,004,05
2020,Durango,Gómez Palacio,U1,Horizontal,209,007,10
2019,Puebla,Puebla,U1,Horizontal,8,114,21
2018,Sonora,Santa Ana,FC,Horizontal,1,058,26
2018,México,Calimaya,FC,Horizontal,1,018,15
2018,Chihuahua,Hidalgo del Parral,U1,Horizontal,249,032,08
2019,México,Zumpango,FC,Vertical,999,120,15
2018,Querétaro,San Juan del Río,FC,Vertical,16,016,22
2018,Sonora,Puerto Peñasco,U1,Horizontal,3,048,26
2019,Tabasco,Teapa,FC,Horizontal,1,016,27
2019,Yucatán,Motul,U2,Horizontal,21,052,31
2020,Sinaloa,Ahome,U1,Horizontal,9,001,25
2020,Guanajuato,San Miguel de Allende,U3,Vertical,108,003,11
2020,Tabasco,Paraíso,U3,Horizontal,2,014,27
2018,Veracruz de Ignacio de la Llave,Río Blanco,U2,Horizontal,30,138,30
2018,Puebla,Cuautlancingo,U3,Vertical,81,041,21
2020,Nayarit,Bahía de Banderas,U2,Vertical,15,020,18
2018,México,Texcoco,U2,Horizontal,36,099,15
2018,Sinaloa,Ahome,U2,Horizontal,594,001,25
2019,Sonora,Cajeme,U2,Horizontal,160,018,26
2020,Chiapas,Berriozábal,U3,Horizontal,68,012,07
2019,Veracruz de Ignacio de la Llave,Perote,U3,Horizontal,71,128,30
2019,Ciudad de México,Cuauhtémoc,U2,Horizontal,1,015,09
2020,Guanajuato,Villagrán,FC,Horizontal,122,044,11
2019,Chiapas,Chiapa de Corzo,FC,Horizontal,10,027,07
2020,Jalisco,Tepatitlán de Morelos,U3,Horizontal,40,093,14
2020,Sonora,Navojoa,U3,Horizontal,74,042,26
2020,Yucatán,Mérida,U3,Vertical,33,050,31
2020,Nayarit,Xalisco,U3,Vertical,45,008,18
2019,Michoacán de Ocampo,Uruapan,U3,Horizontal,5,102,16
2018,Hidalgo,Tula de Allende,FC,Horizontal,24,076,13
2019,Chihuahua,Delicias,U2,Horizontal,156,021,08
2018,Tamaulipas,Victoria,U1,Horizontal,12,041,28
2019,Chiapas,Tuxtla Gutiérrez,U2,Horizontal,42,101,07
2019,Veracruz de Ignacio de la Llave,Xalapa,U2,Horizontal,13,087,30
2020,Tlaxcala,Yauhquemehcan,U2,Vertical,12,043,29
2020,Hidalgo,Zapotlán de Juárez,FC,Horizontal,3,082,13
2020,Jalisco,Zapopan,U2,Vertical,88,120,14
2020,Nayarit,Bahía de Banderas,FC,Vertical,126,020,18
2018,Quintana Roo,Othón P. Blanco,U2,Horizontal,24,004,23
2020,Ciudad de México,Azcapotzalco,U2,Vertical,58,002,09
2018,Michoacán de Ocampo,Hidalgo,U2,Horizontal,14,034,16
2018,Michoacán de Ocampo,Marcos Castellanos,FC,Horizontal,16,051,16
2020,Sonora,Hermosillo,FC,Horizontal,62,030,26
2018,México,Zumpango,U3,Horizontal,1801,120,15
2020,Nuevo León,Linares,U3,Horizontal,28,033,19
2018,Sonora,Puerto Peñasco,U3,Horizontal,124,048,26
2020,Nayarit,Santiago Ixcuintla,FC,Horizontal,1,015,18
2020,Hidalgo,Apan,U2,Horizontal,3,008,13
2019,Puebla,Atlixco,U1,Horizontal,1,019,21
2019,Hidalgo,Actopan,U2,Horizontal,1,003,13
2019,Querétaro,Pedro Escobedo,FC,Horizontal,155,012,22
2020,Colima,Tecomán,U3,Horizontal,1,009,06
2018,Nuevo León,Santa Catarina,U2,Horizontal,102,048,19
2019,Veracruz de Ignacio de la Llave,Papantla,U2,Horizontal,1,124,30
2018,Veracruz de Ignacio de la Llave,Mariano Escobedo,U3,Horizontal,30,101,30
2020,Hidalgo,Atotonilco de Tula,FC,Vertical,356,013,13
2018,Coahuila de Zaragoza,Piedras Negras,U1,Horizontal,39,025,05
2020,Nuevo León,Guadalupe,U2,Horizontal,42,026,19
2020,México,Zinacantepec,FC,Horizontal,6,118,15
2018,Veracruz de Ignacio de la Llave,Tuxpan,U3,Vertical,70,189,30
2018,Baja California,Tijuana,U1,Horizontal,1,004,02
2020,Guanajuato,San Luis de la Paz,FC,Horizontal,235,033,11
2019,Sinaloa,Ahome,U1,Horizontal,33,001,25
2018,México,Atizapán de Zaragoza,U2,Vertical,2,013,15
2019,Nuevo León,Monterrey,U2,Horizontal,68,039,19
2018,Chihuahua,Allende,FC,Horizontal,9,003,08
2020,Sinaloa,Guasave,U3,Horizontal,204,011,25
2019,Tabasco,Centro,U2,Horizontal,32,004,27
2019,Baja California Sur,La Paz,FC,Horizontal,49,003,03
2019,Hidalgo,Ixmiquilpan,U2,Horizontal,2,030,13
2019,Jalisco,Tonalá,U3,Vertical,651,101,14
2020,Zacatecas,Zacatecas,U1,Horizontal,31,056,32
2018,Chiapas,Villaflores,U3,Horizontal,220,108,07
2019,Ciudad de México,Azcapotzalco,U1,Vertical,198,002,09
2018,Guanajuato,San Miguel de Allende,FC,Horizontal,1,003,11
2020,Tlaxcala,Tetla de la Solidaridad,U2,Horizontal,23,031,29
2019,Zacatecas,Guadalupe,U1,Horizontal,3,017,32
2018,Guerrero,Chilpancingo de los Bravo,U3,Vertical,226,029,12
2020,Baja California Sur,Loreto,U3,Horizontal,3,009,03
2018,Jalisco,Puerto Vallarta,U2,Vertical,108,067,14
2018,Chihuahua,Chihuahua,U2,Horizontal,1098,019,08
2018,Guanajuato,San Felipe,U2,Horizontal,120,030,11
2019,Puebla,Tehuacán,U1,Vertical,2,156,21
2019,Ciudad de México,Benito Juárez,U1,Vertical,10,014,09
2020,Michoacán de Ocampo,Uruapan,U3,Horizontal,2,102,16
2018,Puebla,Tehuacán,U2,Vertical,312,156,21
2019,Michoacán de Ocampo,Zamora,U1,Horizontal,1,108,16
2018,Hidalgo,Zapotlán de Juárez,FC,Horizontal,5,082,13
2020,Morelos,Cuernavaca,U1,Horizontal,5,007,17
2018,Chihuahua,Chihuahua,U1,Horizontal,40,019,08
2019,Baja California,Ensenada,U1,Horizontal,1,001,02
2018,Chihuahua,Chihuahua,FC,Horizontal,2,019,08
2020,Nuevo León,Montemorelos,U3,Horizontal,194,038,19
2019,Coahuila de Zaragoza,Torreón,FC,Horizontal,61,035,05
2019,Oaxaca,San Juan Bautista Tuxtepec,U3,Horizontal,31,184,20
2018,Jalisco,Zapotlán el Grande,U2,Horizontal,1,023,14
2020,Guanajuato,León,U1,Horizontal,254,020,11
2019,Nuevo León,El Carmen,U2,Horizontal,405,010,19
2018,Jalisco,Chapala,U3,Horizontal,1,030,14
2019,México,Nextlalpan,U3,Vertical,113,059,15
2020,Jalisco,San Pedro Tlaquepaque,U3,Horizontal,88,098,14
2020,Jalisco,Zapopan,FC,Horizontal,618,120,14
2019,Colima,Villa de Álvarez,U2,Vertical,6,010,06
2020,Tlaxcala,Xaloztoc,U1,Vertical,35,039,29
2020,Hidalgo,Tulancingo de Bravo,U2,Horizontal,9,077,13
2020,San Luis Potosí,Soledad de Graciano Sánchez,U2,Horizontal,222,035,24
2020,Guanajuato,San Francisco del Rincón,U1,Horizontal,22,031,11
2018,Colima,Colima,FC,Horizontal,2,002,06
2020,Campeche,Campeche,U2,Horizontal,15,002,04
2020,Tabasco,Tenosique,U2,Horizontal,2,017,27
2020,San Luis Potosí,Matehuala,U3,Horizontal,34,020,24
2018,Nuevo León,Allende,U2,Horizontal,195,004,19
2020,México,Chalco,U3,Horizontal,1862,025,15
2018,Puebla,Tehuacán,U2,Horizontal,214,156,21
2020,Guanajuato,Salvatierra,U2,Horizontal,7,028,11
2019,Guanajuato,Irapuato,U1,Horizontal,22,017,11
2018,Guerrero,Coyuca de Benítez,U2,Horizontal,4,021,12
2018,Guanajuato,Pénjamo,U3,Horizontal,1,023,11
2020,Jalisco,Encarnación de Díaz,FC,Horizontal,14,035,14
2019,Aguascalientes,Rincón de Romos,U2,Horizontal,121,007,01
2019,Oaxaca,San Agustín de las Juntas,U1,Horizontal,2,083,20
2020,Campeche,Calkiní,FC,Horizontal,1,001,04
2019,Michoacán de Ocampo,La Piedad,U2,Horizontal,8,069,16
2019,Puebla,Izúcar de Matamoros,U2,Horizontal,6,085,21
2019,Durango,Durango,U3,Horizontal,718,005,10
2020,Puebla,Puebla,FC,Horizontal,147,114,21
2019,Michoacán de Ocampo,Numarán,U3,Vertical,86,060,16
2018,Nuevo León,Montemorelos,U1,Horizontal,19,038,19
2018,México,Tecámac,U2,Vertical,461,081,15
2019,Puebla,Puebla,U3,Vertical,800,114,21
2020,Puebla,Coronango,U1,Horizontal,154,034,21
2020,Querétaro,El Marqués,U3,Horizontal,705,011,22
2020,Sonora,Hermosillo,U3,Horizontal,1391,030,26
2020,Quintana Roo,Felipe Carrillo Puerto,U3,Horizontal,39,002,23
2019,Hidalgo,Actopan,U3,Horizontal,1,003,13
2020,Jalisco,Zapotiltic,U2,Horizontal,9,121,14
2018,Tamaulipas,Reynosa,U3,Vertical,49,032,28
2018,México,Huixquilucan,U2,Vertical,74,037,15
2020,Zacatecas,Pinos,FC,Horizontal,6,038,32
2018,México,Huehuetoca,U1,Horizontal,376,035,15
2020,Jalisco,La Barca,FC,Horizontal,16,018,14
2018,Oaxaca,Santa María Huatulco,U2,Vertical,15,413,20
2019,Guanajuato,Apaseo el Grande,U2,Horizontal,25,005,11
2020,Nuevo León,General Escobedo,U2,Horizontal,284,021,19
2020,Jalisco,La Barca,U2,Horizontal,9,018,14
2019,Sonora,Hermosillo,U2,Horizontal,331,030,26
2020,Guerrero,Quechultenango,FC,Horizontal,8,051,12
2020,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U3,Horizontal,4,056,13
2020,Jalisco,Ocotlán,U2,Vertical,68,063,14
2018,Yucatán,Valladolid,FC,Horizontal,2,102,31
2018,Sonora,Puerto Peñasco,U2,Horizontal,211,048,26
2020,Veracruz de Ignacio de la Llave,Banderilla,U1,Horizontal,2,026,30
2018,Jalisco,San Miguel el Alto,U1,Horizontal,1,078,14
2018,Nuevo León,Guadalupe,U3,Horizontal,466,026,19
2018,Guanajuato,León,U1,Horizontal,333,020,11
2018,Sonora,Guaymas,FC,Vertical,6,029,26
2018,Hidalgo,Mineral de la Reforma,U3,Horizontal,982,051,13
2020,Michoacán de Ocampo,Lázaro Cárdenas,U1,Horizontal,35,052,16
2020,Jalisco,Zapotlanejo,FC,Horizontal,15,124,14
2019,Nayarit,Compostela,U3,Horizontal,10,004,18
2018,Tabasco,Huimanguillo,U3,Vertical,105,008,27
2018,Yucatán,Valladolid,U3,Horizontal,54,102,31
2020,Nuevo León,Juárez,U2,Vertical,10,031,19
2018,Coahuila de Zaragoza,Francisco I. Madero,U3,Horizontal,1,009,05
2020,Puebla,San Pedro Cholula,U1,Vertical,5,140,21
2020,Michoacán de Ocampo,La Piedad,U3,Horizontal,31,069,16
2020,Jalisco,Puerto Vallarta,U2,Vertical,50,067,14
2019,Querétaro,El Marqués,U3,Horizontal,931,011,22
2018,Jalisco,Tlajomulco de Zúñiga,U3,Horizontal,346,097,14
2018,Zacatecas,Calera,U2,Horizontal,17,005,32
2019,Guanajuato,Cortazar,U2,Horizontal,54,011,11
2020,Michoacán de Ocampo,Zamora,FC,Horizontal,14,108,16
2020,Baja California Sur,La Paz,U2,Horizontal,163,003,03
2020,México,Tlalmanalco,U3,Horizontal,83,103,15
2020,Chihuahua,Aldama,U3,Horizontal,11,002,08
2020,México,Chalco,U2,Horizontal,57,025,15
2020,Veracruz de Ignacio de la Llave,Veracruz,U3,Horizontal,726,193,30
2018,Veracruz de Ignacio de la Llave,Banderilla,U1,Horizontal,2,026,30
2018,Sonora,San Luis Río Colorado,U1,Horizontal,5,055,26
2020,Nuevo León,El Carmen,U3,Horizontal,1666,010,19
2020,Jalisco,Tlajomulco de Zúñiga,U1,Horizontal,72,097,14
2018,Sonora,Navojoa,U1,Horizontal,216,042,26
2020,Querétaro,Querétaro,U2,Vertical,82,014,22
2019,Coahuila de Zaragoza,Múzquiz,U2,Horizontal,20,020,05
2019,Colima,Villa de Álvarez,U1,Horizontal,100,010,06
2020,Chiapas,Tuxtla Gutiérrez,U2,Horizontal,132,101,07
2019,Morelos,Temixco,U2,Horizontal,10,018,17
2018,Michoacán de Ocampo,La Piedad,U2,Horizontal,44,069,16
2019,México,Tecámac,U1,Horizontal,43,081,15
2019,Tabasco,Centro,FC,Vertical,592,004,27
2018,Colima,Tecomán,U2,Horizontal,179,009,06
2018,Jalisco,Tlajomulco de Zúñiga,U1,Horizontal,283,097,14
2018,Oaxaca,Salina Cruz,U3,Horizontal,9,079,20
2018,Guanajuato,León,U2,Horizontal,1005,020,11
2019,Guanajuato,Silao de la Victoria,U3,Horizontal,59,037,11
2020,Baja California Sur,Loreto,FC,Horizontal,2,009,03
2020,Guerrero,Iguala de la Independencia,U1,Horizontal,126,035,12
2019,Sonora,Empalme,U2,Horizontal,11,025,26
2020,Guanajuato,Celaya,U3,Horizontal,227,007,11
2020,Chiapas,Tuxtla Gutiérrez,U1,Horizontal,9,101,07
2018,Baja California,Mexicali,U1,Horizontal,244,002,02
2020,México,Tultepec,U2,Horizontal,274,108,15
2018,Puebla,San Pedro Cholula,U1,Horizontal,1,140,21
2019,Nayarit,Bahía de Banderas,U2,Vertical,6,020,18
2018,San Luis Potosí,San Luis Potosí,U2,Vertical,167,028,24
2020,Coahuila de Zaragoza,Torreón,U1,Vertical,16,035,05
2020,Sinaloa,Culiacán,U1,Vertical,2,006,25
2020,Yucatán,Hunucmá,U1,Horizontal,3,038,31
2020,Aguascalientes,Pabellón de Arteaga,U1,Horizontal,13,006,01
2019,Quintana Roo,Solidaridad,FC,Horizontal,76,008,23
2020,Veracruz de Ignacio de la Llave,Veracruz,U2,Vertical,22,193,30
2019,Puebla,Cuautlancingo,U3,Vertical,1,041,21
2018,Guanajuato,Guanajuato,U1,Horizontal,1,015,11
2018,Michoacán de Ocampo,Lázaro Cárdenas,U2,Horizontal,44,052,16
2018,Tabasco,Centro,U2,Vertical,64,004,27
2018,Puebla,San Andrés Cholula,U3,Horizontal,1,119,21
2019,San Luis Potosí,San Luis Potosí,FC,Horizontal,158,028,24
2020,Sonora,Caborca,U3,Horizontal,2,017,26
2019,Chiapas,Chiapa de Corzo,U3,Horizontal,4,027,07
2019,Tlaxcala,Santa Cruz Tlaxcala,U2,Horizontal,62,026,29
2019,Coahuila de Zaragoza,San Juan de Sabinas,FC,Horizontal,15,032,05
2018,Guanajuato,León,U3,Horizontal,2035,020,11
2019,Michoacán de Ocampo,Sahuayo,U1,Horizontal,18,076,16
2019,Sonora,Puerto Peñasco,U2,Horizontal,221,048,26
2018,Guanajuato,Apaseo el Grande,FC,Vertical,296,005,11
2019,Nayarit,Bahía de Banderas,U3,Vertical,510,020,18
2019,Guanajuato,Moroleón,U3,Horizontal,11,021,11
2018,Chihuahua,Juárez,U2,Horizontal,614,037,08
2018,Guanajuato,San Felipe,U3,Horizontal,77,030,11
2018,Nuevo León,Anáhuac,U3,Horizontal,70,005,19
2019,México,Zinacantepec,FC,Horizontal,4,118,15
2020,Sinaloa,Mazatlán,U1,Vertical,27,012,25
2019,Sonora,Hermosillo,FC,Horizontal,62,030,26
2018,México,Cuautitlán Izcalli,U2,Vertical,20,121,15
2020,Jalisco,San Pedro Tlaquepaque,U1,Horizontal,38,098,14
2018,Puebla,San Andrés Cholula,U1,Horizontal,1,119,21
2018,Morelos,Yecapixtla,U3,Vertical,78,030,17
2018,Aguascalientes,Rincón de Romos,U2,Horizontal,126,007,01
2018,Coahuila de Zaragoza,Torreón,U2,Horizontal,1365,035,05
2019,Puebla,San Salvador el Verde,U3,Horizontal,2,143,21
2020,Coahuila de Zaragoza,Torreón,FC,Horizontal,34,035,05
2019,México,Tianguistenco,FC,Horizontal,66,101,15
2020,Coahuila de Zaragoza,Múzquiz,U1,Horizontal,14,020,05
2020,Baja California,Tijuana,U2,Horizontal,42,004,02
2018,Nuevo León,Linares,U2,Horizontal,102,033,19
2020,Nayarit,Xalisco,U3,Horizontal,14,008,18
2019,Guerrero,Chilpancingo de los Bravo,U1,Vertical,63,029,12
2019,Guanajuato,Romita,U2,Horizontal,5,026,11
2018,Tamaulipas,Tampico,U1,Vertical,14,038,28
2018,Guanajuato,Romita,U2,Horizontal,3,026,11
2020,Tlaxcala,Ixtacuixtla de Mariano Matamoros,FC,Horizontal,4,015,29
2019,Ciudad de México,Azcapotzalco,U2,Vertical,1,002,09
2018,México,Toluca,U3,Horizontal,287,106,15
2019,Veracruz de Ignacio de la Llave,Coatepec,U1,Vertical,30,038,30
2020,Jalisco,Atotonilco el Alto,U1,Horizontal,53,013,14
2018,Michoacán de Ocampo,Puruándiro,U2,Horizontal,2,071,16
2019,Baja California Sur,La Paz,U1,Horizontal,34,003,03
2018,Baja California,Ensenada,U2,Vertical,12,001,02
2020,Aguascalientes,Aguascalientes,U3,Horizontal,3290,001,01
2019,Ciudad de México,Miguel Hidalgo,U1,Vertical,2,016,09
2020,Zacatecas,Calera,U1,Horizontal,2,005,32
2019,Jalisco,Zapopan,U1,Vertical,63,120,14
2018,Jalisco,El Salto,U2,Vertical,319,070,14
2020,Veracruz de Ignacio de la Llave,Jalacingo,U1,Horizontal,1,086,30
2019,Sonora,Puerto Peñasco,U3,Horizontal,131,048,26
2020,Michoacán de Ocampo,Pátzcuaro,FC,Horizontal,6,066,16
2018,San Luis Potosí,Rioverde,U1,Horizontal,10,024,24
2018,Puebla,Coronango,U2,Vertical,252,034,21
2020,Puebla,Xiutetelco,U1,Horizontal,2,199,21
2018,México,Atlacomulco,FC,Horizontal,142,014,15
2018,Jalisco,Zapopan,U2,Horizontal,45,120,14
2018,Sonora,Hermosillo,U3,Horizontal,1650,030,26
2018,Michoacán de Ocampo,Yurécuaro,U2,Horizontal,19,106,16
2019,Hidalgo,Santiago Tulantepec de Lugo Guerrero,U1,Horizontal,2,056,13
2018,Zacatecas,Loreto,U2,Horizontal,5,024,32
2020,Puebla,San Martín Texmelucan,U2,Vertical,48,132,21
2019,San Luis Potosí,San Luis Potosí,U2,Vertical,168,028,24
2018,Puebla,Teziutlán,U1,Vertical,3,174,21
2018,Michoacán de Ocampo,Apatzingán,U1,Horizontal,1,006,16
2020,San Luis Potosí,Soledad de Graciano Sánchez,U3,Horizontal,1138,035,24
2020,Quintana Roo,Benito Juárez,U2,Vertical,168,005,23
2020,Durango,Vicente Guerrero,U2,Horizontal,1,038,10
2020,Guerrero,Iguala de la Independencia,U1,Vertical,44,035,12
2019,Guanajuato,San Luis de la Paz,U3,Horizontal,201,033,11
2018,Tabasco,Centro,U3,Vertical,52,004,27
2020,Nuevo León,Apodaca,U3,Horizontal,985,006,19
2018,Nuevo León,Montemorelos,U3,Horizontal,194,038,19
2019,Oaxaca,Villa de Zaachila,U3,Horizontal,1,565,20
2018,Morelos,Tlaltizapán de Zapata,FC,Vertical,48,024,17
2019,Jalisco,San Pedro Tlaquepaque,U2,Vertical,876,098,14
2018,Zacatecas,Fresnillo,U3,Horizontal,430,010,32
2019,Tamaulipas,Tampico,U1,Horizontal,10,038,28
2019,Veracruz de Ignacio de la Llave,Pánuco,U3,Horizontal,1,123,30
2019,Guanajuato,San Francisco del Rincón,FC,Horizontal,8,031,11
2020,México,Toluca,U1,Vertical,12,106,15
2019,Puebla,Teziutlán,U2,Horizontal,98,174,21
2018,Jalisco,Ixtlahuacán de los Membrillos,U3,Horizontal,30,044,14
2018,Tabasco,Huimanguillo,U2,Horizontal,4,008,27
2019,Hidalgo,Actopan,U1,Horizontal,1,003,13
2019,Tlaxcala,Yauhquemehcan,U2,Vertical,40,043,29
2018,Tlaxcala,Zacatelco,U1,Horizontal,4,044,29
2018,Nuevo León,Pesquería,U3,Horizontal,1247,041,19
2020,Guerrero,Acapulco de Juárez,U1,Horizontal,50,001,12
2020,Hidalgo,Actopan,U3,Horizontal,4,003,13
2020,Chihuahua,Nuevo Casas Grandes,U2,Horizontal,30,050,08
2018,Guanajuato,San José Iturbide,FC,Horizontal,46,032,11
2018,Puebla,Huauchinango,U2,Vertical,64,071,21
2018,Ciudad de México,Venustiano Carranza,U1,Vertical,363,017,09
2019,Sinaloa,Culiacán,U3,Vertical,446,006,25
2019,Guanajuato,Irapuato,U3,Vertical,121,017,11
2020,Sonora,Empalme,U3,Horizontal,100,025,26
2020,Tamaulipas,Reynosa,FC,Horizontal,262,032,28
2019,Sinaloa,Culiacán,U2,Vertical,313,006,25
2019,Veracruz de Ignacio de la Llave,Ixhuatlancillo,U3,Horizontal,2,081,30
2018,Chiapas,Comitán de Domínguez,U3,Horizontal,36,019,07
2019,Hidalgo,Tula de Allende,FC,Horizontal,27,076,13
2019,Sonora,Guaymas,U1,Horizontal,9,029,26
2018,Guanajuato,Irapuato,U2,Horizontal,87,017,11
2020,México,La Paz,U2,Horizontal,14,070,15
2020,Tlaxcala,Xicohtzinco,U1,Horizontal,1,042,29
2020,Tabasco,Centro,U3,Vertical,226,004,27
2019,Hidalgo,Tulancingo de Bravo,U1,Horizontal,39,077,13
2020,Guanajuato,Irapuato,U2,Horizontal,25,017,11
2019,Ciudad de México,Iztapalapa,U1,Vertical,107,007,09
2020,Tlaxcala,Ixtacuixtla de Mariano Matamoros,U1,Horizontal,3,015,29
2019,San Luis Potosí,San Luis Potosí,U2,Horizontal,359,028,24
2018,Sonora,Cajeme,U3,Horizontal,527,018,26
2018,Jalisco,Autlán de Navarro,U2,Horizontal,29,015,14
2018,Ciudad de México,Cuauhtémoc,U1,Vertical,369,015,09
2020,Jalisco,Ixtlahuacán de los Membrillos,U2,Vertical,138,044,14
2020,Morelos,Jojutla,FC,Horizontal,23,012,17
2020,Chiapas,Chiapa de Corzo,U3,Horizontal,56,027,07
2018,Guanajuato,Celaya,U2,Horizontal,767,007,11
2018,Querétaro,Tequisquiapan,U1,Horizontal,1,017,22
2018,Tamaulipas,Nuevo Laredo,U1,Horizontal,309,027,28
2019,Veracruz de Ignacio de la Llave,Cosoleacaque,U1,Horizontal,8,048,30
2018,Michoacán de Ocampo,Maravatío,U2,Horizontal,9,050,16
2020,Coahuila de Zaragoza,Parras,U2,Horizontal,13,024,05
2018,Nuevo León,General Zuazua,FC,Horizontal,1422,025,19
2019,Hidalgo,San Agustín Tlaxiaca,U2,Horizontal,2,052,13
2020,Jalisco,Tlajomulco de Zúñiga,FC,Vertical,2,097,14
2018,Tlaxcala,Chiautempan,U1,Horizontal,5,010,29
2018,Ciudad de México,Benito Juárez,U1,Horizontal,1,014,09
2020,Nuevo León,Pesquería,FC,Horizontal,994,041,19
2018,Tamaulipas,Ciudad Madero,U2,Vertical,27,009,28
2019,Zacatecas,Morelos,FC,Horizontal,4,032,32
2019,Veracruz de Ignacio de la Llave,Coatepec,U3,Vertical,18,038,30
2018,Guanajuato,Salamanca,U3,Horizontal,161,027,11
2020,Morelos,Yecapixtla,U3,Horizontal,104,030,17
2019,Guerrero,Chilpancingo de los Bravo,U1,Horizontal,24,029,12
2018,Guanajuato,Apaseo el Grande,U2,Horizontal,55,005,11
2019,Morelos,Cuernavaca,U2,Vertical,5,007,17
2018,Colima,Villa de Álvarez,U1,Horizontal,39,010,06
2018,Veracruz de Ignacio de la Llave,Tuxpan,U3,Horizontal,197,189,30
2020,Tlaxcala,Tlaxco,FC,Horizontal,2,034,29
2019,Morelos,Jiutepec,U2,Horizontal,8,011,17
2018,Guanajuato,Irapuato,U1,Vertical,26,017,11
2018,Michoacán de Ocampo,Tarímbaro,U3,Horizontal,163,088,16
2018,Sinaloa,El Fuerte,FC,Horizontal,15,010,25
2020,Guanajuato,San Felipe,FC,Horizontal,1,030,11
2020,Veracruz de Ignacio de la Llave,Medellín de Bravo,U2,Horizontal,234,105,30
2019,Aguascalientes,Aguascalientes,U1,Vertical,16,001,01
2019,Guanajuato,Irapuato,U2,Horizontal,50,017,11
2018,Coahuila de Zaragoza,Villa Unión,FC,Horizontal,2,037,05
2018,Morelos,Temixco,U2,Horizontal,66,018,17
2020,Guanajuato,León,U1,Vertical,33,020,11
2019,Coahuila de Zaragoza,Frontera,U2,Horizontal,4,010,05
2019,San Luis Potosí,San Luis Potosí,FC,Vertical,6,028,24
2019,Tlaxcala,Xaloztoc,U1,Vertical,20,039,29
2018,Hidalgo,Mineral de la Reforma,U3,Vertical,520,051,13
2019,Tabasco,Huimanguillo,U3,Horizontal,5,008,27
2019,Sonora,Caborca,U1,Horizontal,2,017,26
2020,Jalisco,Tuxpan,U3,Horizontal,16,108,14
2020,Puebla,Cuautlancingo,U3,Vertical,64,041,21
2019,Chiapas,Berriozábal,FC,Vertical,60,012,07
2020,Jalisco,Zapopan,U2,Horizontal,12,120,14
2019,Yucatán,Kanasín,FC,Horizontal,57,041,31
2020,Durango,Durango,FC,Horizontal,1,005,10
2019,Sonora,Empalme,U3,Horizontal,4,025,26
2020,México,Tonanitla,U3,Horizontal,13,125,15
2020,Michoacán de Ocampo,La Piedad,U2,Horizontal,11,069,16
2020,Puebla,Amozoc,U3,Horizontal,80,015,21
2019,Nuevo León,García,U3,Horizontal,4620,018,19
2018,Michoacán de Ocampo,Múgica,U2,Horizontal,1,055,16
2020,Tlaxcala,Yauhquemehcan,U1,Horizontal,1,043,29
2018,Puebla,Puebla,U2,Horizontal,151,114,21
2018,Guerrero,Chilpancingo de los Bravo,U1,Vertical,83,029,12
2019,Veracruz de Ignacio de la Llave,Emiliano Zapata,FC,Horizontal,2,065,30
2018,Chiapas,Tonalá,U2,Horizontal,41,097,07
2020,Tamaulipas,Matamoros,U3,Horizontal,1158,022,28
2018,San Luis Potosí,San Luis Potosí,FC,Horizontal,702,028,24
2018,Coahuila de Zaragoza,San Juan de Sabinas,U2,Horizontal,45,032,05
2018,Coahuila de Zaragoza,Matamoros,U3,Horizontal,395,017,05
2018,Jalisco,El Salto,U3,Vertical,1330,070,14
2020,México,Zinacantepec,U3,Vertical,96,118,15
2019,Michoacán de Ocampo,Lázaro Cárdenas,U3,Horizontal,5,052,16
2020,Jalisco,Zapotlanejo,U2,Horizontal,5,124,14
2018,Coahuila de Zaragoza,Saltillo,U2,Horizontal,947,030,05
2018,Puebla,San Andrés Cholula,U1,Vertical,1,119,21
2020,Guanajuato,San Miguel de Allende,U3,Horizontal,151,003,11
2020,México,Nextlalpan,U3,Horizontal,309,059,15
2018,Tlaxcala,Apizaco,U1,Horizontal,16,005,29
2020,Nuevo León,Salinas Victoria,U2,Horizontal,107,045,19
2018,Puebla,Coronango,U3,Horizontal,170,034,21
