ano,estado,municipio,organismo,modalidad,clave_municipio,clave_estado,acciones,monto
2020,Nayarit,San Blas,BANCA (CNBV),Viviendas nuevas,012,18,1,1010000.0
2020,Nayarit,San Blas,BANCA (CNBV),Mejoramientos,012,18,10,327492.0
2020,Nayarit,San Pedro Lagunillas,FOVISSSTE,Viviendas existentes,013,18,1,1100000.0
2020,Nayarit,Santa María del Oro,FOVISSSTE,Viviendas existentes,014,18,1,700000.0
2020,Nayarit,Santa María del Oro,INFONAVIT,Viviendas existentes,014,18,2,807679.0590352
2020,Nayarit,Santa María del Oro,INFONAVIT,Mejoramientos,014,18,18,0.0
2020,Nayarit,Santa María del Oro,HABITAT MEXICO,Viviendas nuevas,014,18,3,97090.86
2020,Nayarit,Santa María del Oro,HABITAT MEXICO,Mejoramientos,014,18,6,252000.0
2020,Nayarit,Santa María del Oro,BANCA (CNBV),Mejoramientos,014,18,11,355803.0
2020,Nayarit,Santiago Ixcuintla,FOVISSSTE,Viviendas nuevas,015,18,5,2747183.02
2020,Nayarit,Santiago Ixcuintla,FOVISSSTE,Viviendas existentes,015,18,9,5213019.88
2020,Nayarit,Santiago Ixcuintla,INFONAVIT,Viviendas nuevas,015,18,9,3603749.7450496
2020,Nayarit,Santiago Ixcuintla,INFONAVIT,Viviendas existentes,015,18,21,10449095.427592
2020,Nayarit,Santiago Ixcuintla,INFONAVIT,Mejoramientos,015,18,26,1233454.9810912
2020,Nayarit,Santiago Ixcuintla,BANCA (CNBV),Viviendas existentes,015,18,3,859973.0
2020,Nayarit,Santiago Ixcuintla,BANCA (CNBV),Mejoramientos,015,18,16,464059.0
2020,Nayarit,Tecuala,FOVISSSTE,Viviendas existentes,016,18,5,3299192.79
2020,Nayarit,Tecuala,INFONAVIT,Viviendas existentes,016,18,1,472501.3678848
2020,Nayarit,Tecuala,INFONAVIT,Mejoramientos,016,18,3,0.0
2020,Nayarit,Tecuala,BANCA (CNBV),Viviendas nuevas,016,18,1,267079.0
2020,Nayarit,Tecuala,BANCA (CNBV),Viviendas existentes,016,18,1,681300.0
2020,Nayarit,Tecuala,BANCA (CNBV),Mejoramientos,016,18,2,59203.0
2020,Nayarit,Tepic,FOVISSSTE,Viviendas nuevas,017,18,137,93347679.86
2020,Nayarit,Tepic,FOVISSSTE,Viviendas existentes,017,18,240,174615382.74
2020,Nayarit,Tepic,FOVISSSTE,Otros programas,017,18,1,370000.0
2020,Nayarit,Tepic,INFONAVIT,Viviendas nuevas,017,18,134,61277776.5004112
2020,Nayarit,Tepic,INFONAVIT,Viviendas existentes,017,18,551,243291472.8648336
2020,Nayarit,Tepic,INFONAVIT,Mejoramientos,017,18,463,7007637.6636128
2020,Nayarit,Tepic,INFONAVIT,Otros programas,017,18,1,336780.3939616
2020,Nayarit,Tepic,SHF (FONDEO),Viviendas nuevas,017,18,15,0.0
2020,Nayarit,Tepic,SHF (FONDEO),Viviendas existentes,017,18,2,0.0
2020,Nayarit,Tepic,SHF (FONDEO),Mejoramientos,017,18,2,0.0
2020,Nayarit,Tepic,CFE,Viviendas nuevas,017,18,1,897210.0
2020,Nayarit,Tepic,CFE,Viviendas existentes,017,18,1,827706.0
2020,Nayarit,Tepic,CFE,Mejoramientos,017,18,2,2000396.0
2020,Nayarit,Tepic,INSUS,Otros programas,017,18,22,264000.0
2020,Nayarit,Tepic,BANJERCITO,Viviendas nuevas,017,18,1,658000.0
2020,Nayarit,Tepic,BANJERCITO,Viviendas existentes,017,18,1,666900.0
2020,Nayarit,Tepic,BANCA (CNBV),Viviendas nuevas,017,18,194,202311417.0
2020,Nayarit,Tepic,BANCA (CNBV),Viviendas existentes,017,18,67,62820392.0
2020,Nayarit,Tepic,BANCA (CNBV),Mejoramientos,017,18,346,29300072.0
2020,Nayarit,Tepic,BANCA (CNBV),Otros programas,017,18,62,46210060.0
2020,Nayarit,Tuxpan,FOVISSSTE,Viviendas existentes,018,18,2,1023446.77
2020,Nayarit,Tuxpan,INFONAVIT,Viviendas existentes,018,18,9,4341631.4842784
2020,Nayarit,Tuxpan,INFONAVIT,Mejoramientos,018,18,10,0.0
2020,Nayarit,Tuxpan,BANCA (CNBV),Mejoramientos,018,18,9,265243.0
2020,Nayarit,Bahía de Banderas,FOVISSSTE,Viviendas nuevas,020,18,150,105604400.43
2020,Nayarit,Bahía de Banderas,FOVISSSTE,Viviendas existentes,020,18,9,6143027.92
2020,Nayarit,Bahía de Banderas,FOVISSSTE,Otros programas,020,18,1,831158.9
2020,Nayarit,Bahía de Banderas,INFONAVIT,Viviendas nuevas,020,18,966,416969195.8144256
2020,Nayarit,Bahía de Banderas,INFONAVIT,Viviendas existentes,020,18,532,227669494.728096
2020,Nayarit,Bahía de Banderas,INFONAVIT,Mejoramientos,020,18,253,1084077.4776576
2020,Nayarit,Bahía de Banderas,INFONAVIT,Otros programas,020,18,6,2665098.5365184
2020,Nayarit,Bahía de Banderas,SHF (FONDEO),Viviendas nuevas,020,18,27,0.0
2020,Nayarit,Bahía de Banderas,SHF (FONDEO),Mejoramientos,020,18,46,0.0
2020,Nayarit,Bahía de Banderas,CFE,Otros programas,020,18,1,855122.69
2020,Nayarit,Bahía de Banderas,HABITAT MEXICO,Mejoramientos,020,18,1,42000.0
2020,Nayarit,Bahía de Banderas,BANJERCITO,Viviendas existentes,020,18,1,500000.0
2020,Nayarit,Bahía de Banderas,BANCA (CNBV),Viviendas nuevas,020,18,610,1218298194.0
2020,Nayarit,Bahía de Banderas,BANCA (CNBV),Viviendas existentes,020,18,110,339022648.0
2020,Nayarit,Bahía de Banderas,BANCA (CNBV),Mejoramientos,020,18,209,51046135.0
2020,Nayarit,Bahía de Banderas,BANCA (CNBV),Otros programas,020,18,67,91574484.0
2020,Nuevo León,No distribuido,SHF (FONDEO),Viviendas nuevas,000,19,1,0.0
2020,Nuevo León,No distribuido,SHF (FONDEO),Mejoramientos,000,19,0,10464210.0
2020,Nuevo León,No distribuido,SHF (FONDEO),Otros programas,000,19,0,631435402.46
2020,Nuevo León,Abasolo,INFONAVIT,Mejoramientos,001,19,22,802009.0469376
2020,Nuevo León,Abasolo,SHF (FONDEO),Mejoramientos,001,19,3,0.0
2020,Nuevo León,Abasolo,BANCA (CNBV),Viviendas existentes,001,19,1,3400000.0
2020,Nuevo León,Abasolo,BANCA (CNBV),Mejoramientos,001,19,12,411465.0
2020,Nuevo León,Agualeguas,INFONAVIT,Mejoramientos,002,19,1,130931.9410176
2020,Nuevo León,Agualeguas,BANCA (CNBV),Mejoramientos,002,19,5,841219.0
2020,Nuevo León,Allende,FOVISSSTE,Viviendas existentes,004,19,3,1661243.66
2020,Nuevo León,Allende,INFONAVIT,Viviendas nuevas,004,19,217,94841664.627024
2020,Nuevo León,Allende,INFONAVIT,Viviendas existentes,004,19,16,6319232.878208
2020,Nuevo León,Allende,INFONAVIT,Mejoramientos,004,19,96,6362588.2551552
2020,Nuevo León,Allende,SHF (FONDEO),Viviendas nuevas,004,19,2,0.0
2020,Nuevo León,Allende,BANCA (CNBV),Viviendas nuevas,004,19,24,32256275.0
2020,Nuevo León,Allende,BANCA (CNBV),Viviendas existentes,004,19,1,2865240.0
2020,Nuevo León,Allende,BANCA (CNBV),Mejoramientos,004,19,46,19312956.0
2020,Nuevo León,Allende,BANCA (CNBV),Otros programas,004,19,5,3940031.0
2020,Nuevo León,Anáhuac,FOVISSSTE,Viviendas existentes,005,19,1,895000.0
2020,Nuevo León,Anáhuac,INFONAVIT,Viviendas nuevas,005,19,65,22791268.6928
2020,Nuevo León,Anáhuac,INFONAVIT,Mejoramientos,005,19,24,1876191.9768576
2020,Nuevo León,Anáhuac,BANCA (CNBV),Mejoramientos,005,19,11,311007.0
2020,Nuevo León,Anáhuac,BANCA (CNBV),Otros programas,005,19,1,2742284.0
2020,Nuevo León,Apodaca,FOVISSSTE,Viviendas nuevas,006,19,164,110491527.12
2020,Nuevo León,Apodaca,FOVISSSTE,Viviendas existentes,006,19,70,44684581.88
2020,Nuevo León,Apodaca,INFONAVIT,Viviendas nuevas,006,19,3835,1986586434.3695872
2020,Nuevo León,Apodaca,INFONAVIT,Viviendas existentes,006,19,1907,1004023575.1990976
2020,Nuevo León,Apodaca,INFONAVIT,Mejoramientos,006,19,2028,31758595.5105056
2020,Nuevo León,Apodaca,INFONAVIT,Otros programas,006,19,8,2704490.1933888
2020,Nuevo León,Apodaca,SHF (FONDEO),Viviendas nuevas,006,19,138,0.0
2020,Nuevo León,Apodaca,SHF (FONDEO),Viviendas existentes,006,19,2,0.0
2020,Nuevo León,Apodaca,SHF (FONDEO),Mejoramientos,006,19,18,0.0
2020,Nuevo León,Apodaca,CFE,Viviendas existentes,006,19,1,965446.0
2020,Nuevo León,Apodaca,BANJERCITO,Viviendas nuevas,006,19,1,1580033.6
2020,Nuevo León,Apodaca,BANJERCITO,Viviendas existentes,006,19,1,712981.33
2020,Nuevo León,Apodaca,BANCA (CNBV),Viviendas nuevas,006,19,1863,2158639384.0
2020,Nuevo León,Apodaca,BANCA (CNBV),Viviendas existentes,006,19,482,476533385.0
2020,Nuevo León,Apodaca,BANCA (CNBV),Mejoramientos,006,19,1447,87928910.0
2020,Nuevo León,Apodaca,BANCA (CNBV),Otros programas,006,19,177,147714399.0
2020,Nuevo León,Aramberri,BANCA (CNBV),Mejoramientos,007,19,1,282648.0
2020,Nuevo León,Bustamante,INFONAVIT,Viviendas nuevas,008,19,1,776849.836928
2020,Nuevo León,Bustamante,INFONAVIT,Viviendas existentes,008,19,2,1204834.954272
2020,Nuevo León,Bustamante,INFONAVIT,Mejoramientos,008,19,3,144150.114432
2020,Nuevo León,Bustamante,SHF (FONDEO),Mejoramientos,008,19,2,0.0
2020,Nuevo León,Bustamante,BANCA (CNBV),Mejoramientos,008,19,1,15000.0
2020,Nuevo León,Cadereyta Jiménez,FOVISSSTE,Viviendas nuevas,009,19,9,4440915.88
2020,Nuevo León,Cadereyta Jiménez,FOVISSSTE,Viviendas existentes,009,19,14,8965042.12
2020,Nuevo León,Cadereyta Jiménez,INFONAVIT,Viviendas nuevas,009,19,741,316105792.5666528
2020,Nuevo León,Cadereyta Jiménez,INFONAVIT,Viviendas existentes,009,19,367,137676197.668904
2020,Nuevo León,Cadereyta Jiménez,INFONAVIT,Mejoramientos,009,19,90,2433279.6036096
2020,Nuevo León,Cadereyta Jiménez,INFONAVIT,Otros programas,009,19,1,77230.8731968
2020,Nuevo León,Cadereyta Jiménez,SHF (FONDEO),Viviendas nuevas,009,19,3,0.0
2020,Nuevo León,Cadereyta Jiménez,SHF (FONDEO),Mejoramientos,009,19,3,0.0
2020,Nuevo León,Cadereyta Jiménez,BANCA (CNBV),Viviendas nuevas,009,19,30,28722578.0
2020,Nuevo León,Cadereyta Jiménez,BANCA (CNBV),Viviendas existentes,009,19,10,4055100.0
2020,Nuevo León,Cadereyta Jiménez,BANCA (CNBV),Mejoramientos,009,19,61,2039535.0
2020,Nuevo León,Cadereyta Jiménez,BANCA (CNBV),Otros programas,009,19,6,3699317.0
2020,Nuevo León,El Carmen,FOVISSSTE,Viviendas nuevas,010,19,14,6933834.63
2020,Nuevo León,El Carmen,INFONAVIT,Viviendas nuevas,010,19,2505,1080963972.859557
2020,Nuevo León,El Carmen,INFONAVIT,Viviendas existentes,010,19,183,75530004.0384912
2020,Nuevo León,El Carmen,INFONAVIT,Mejoramientos,010,19,104,1680411.5666688
2020,Nuevo León,El Carmen,SHF (FONDEO),Mejoramientos,010,19,2,0.0
2020,Nuevo León,El Carmen,BANCA (CNBV),Viviendas nuevas,010,19,26,9326034.0
2020,Nuevo León,El Carmen,BANCA (CNBV),Viviendas existentes,010,19,1,216574.0
2020,Nuevo León,El Carmen,BANCA (CNBV),Mejoramientos,010,19,74,2370187.0
2020,Nuevo León,Cerralvo,FOVISSSTE,Viviendas existentes,011,19,1,569874.1
2020,Nuevo León,Ciénega de Flores,FOVISSSTE,Viviendas nuevas,012,19,18,9459277.48
2020,Nuevo León,Ciénega de Flores,FOVISSSTE,Viviendas existentes,012,19,1,729237.0
2020,Nuevo León,Ciénega de Flores,INFONAVIT,Viviendas nuevas,012,19,1698,727085267.0510944
2020,Nuevo León,Ciénega de Flores,INFONAVIT,Viviendas existentes,012,19,259,96838802.677104
2020,Nuevo León,Ciénega de Flores,INFONAVIT,Mejoramientos,012,19,78,1367130.265728
2020,Nuevo León,Ciénega de Flores,SHF (FONDEO),Viviendas nuevas,012,19,4,0.0
2020,Nuevo León,Ciénega de Flores,BANJERCITO,Viviendas nuevas,012,19,1,606346.15
2020,Nuevo León,Ciénega de Flores,BANCA (CNBV),Viviendas nuevas,012,19,43,19167748.0
2020,Nuevo León,Ciénega de Flores,BANCA (CNBV),Viviendas existentes,012,19,7,4617952.0
2020,Nuevo León,Ciénega de Flores,BANCA (CNBV),Mejoramientos,012,19,46,1247292.0
2020,Nuevo León,China,INFONAVIT,Viviendas existentes,013,19,2,1252257.4494944
2020,Nuevo León,China,INFONAVIT,Mejoramientos,013,19,3,0.0
2020,Nuevo León,China,BANCA (CNBV),Viviendas nuevas,013,19,1,800000.0
2020,Nuevo León,China,BANCA (CNBV),Mejoramientos,013,19,3,158795.0
2020,Nuevo León,Doctor Arroyo,FOVISSSTE,Viviendas existentes,014,19,1,628693.23
2020,Nuevo León,Doctor Arroyo,INFONAVIT,Mejoramientos,014,19,1,0.0
2020,Nuevo León,Doctor Arroyo,BANCA (CNBV),Mejoramientos,014,19,1,31693.0
2020,Nuevo León,Doctor Coss,INFONAVIT,Mejoramientos,015,19,1,0.0
2020,Nuevo León,Doctor González,INFONAVIT,Viviendas existentes,016,19,1,465329.1073504
2020,Nuevo León,Doctor González,INFONAVIT,Mejoramientos,016,19,4,115692.4939776
2020,Nuevo León,Doctor González,BANCA (CNBV),Mejoramientos,016,19,3,120866.0
2020,Nuevo León,Galeana,FOVISSSTE,Viviendas existentes,017,19,2,1589045.29
2020,Nuevo León,Galeana,INFONAVIT,Mejoramientos,017,19,6,0.0
2020,Nuevo León,Galeana,BANCA (CNBV),Viviendas nuevas,017,19,1,1170000.0
2020,Nuevo León,Galeana,BANCA (CNBV),Mejoramientos,017,19,6,331901.0
2020,Nuevo León,García,FOVISSSTE,Viviendas nuevas,018,19,203,125403725.08
2020,Nuevo León,García,FOVISSSTE,Viviendas existentes,018,19,12,7394182.14
2020,Nuevo León,García,INFONAVIT,Viviendas nuevas,018,19,7074,3215129535.969496
2020,Nuevo León,García,INFONAVIT,Viviendas existentes,018,19,1212,520203502.2245488
2020,Nuevo León,García,INFONAVIT,Mejoramientos,018,19,430,11872584.4777728
2020,Nuevo León,García,INFONAVIT,Otros programas,018,19,1,516659.2259776
2020,Nuevo León,García,SHF (FONDEO),Viviendas nuevas,018,19,47,0.0
2020,Nuevo León,García,SHF (FONDEO),Viviendas existentes,018,19,2,0.0
2020,Nuevo León,García,BANJERCITO,Viviendas nuevas,018,19,1,1857678.55
2020,Nuevo León,García,BANCA (CNBV),Viviendas nuevas,018,19,1330,1851017982.0
2020,Nuevo León,García,BANCA (CNBV),Viviendas existentes,018,19,286,354926169.0
2020,Nuevo León,García,BANCA (CNBV),Mejoramientos,018,19,302,43140393.0
2020,Nuevo León,García,BANCA (CNBV),Otros programas,018,19,129,125496083.0
2020,Nuevo León,San Pedro Garza García,FOVISSSTE,Viviendas existentes,019,19,2,904507.41
2020,Nuevo León,San Pedro Garza García,INFONAVIT,Viviendas nuevas,019,19,7,2045114.95
2020,Nuevo León,San Pedro Garza García,INFONAVIT,Viviendas existentes,019,19,36,24582760.539816
2020,Nuevo León,San Pedro Garza García,INFONAVIT,Mejoramientos,019,19,219,34727846.92048
2020,Nuevo León,San Pedro Garza García,INFONAVIT,Otros programas,019,19,4,2323432.593936
2020,Nuevo León,San Pedro Garza García,SHF (FONDEO),Viviendas nuevas,019,19,13,0.0
2020,Nuevo León,San Pedro Garza García,SHF (FONDEO),Viviendas existentes,019,19,3,0.0
2020,Nuevo León,San Pedro Garza García,SHF (FONDEO),Mejoramientos,019,19,2,0.0
2020,Nuevo León,San Pedro Garza García,BANCA (CNBV),Viviendas nuevas,019,19,153,1086891389.0
2020,Nuevo León,San Pedro Garza García,BANCA (CNBV),Viviendas existentes,019,19,60,466234811.0
2020,Nuevo León,San Pedro Garza García,BANCA (CNBV),Mejoramientos,019,19,147,415433407.0
2020,Nuevo León,San Pedro Garza García,BANCA (CNBV),Otros programas,019,19,158,894402789.0
2020,Nuevo León,General Bravo,INFONAVIT,Mejoramientos,020,19,3,0.0
2020,Nuevo León,General Bravo,BANCA (CNBV),Viviendas existentes,020,19,1,307829.0
2020,Nuevo León,General Bravo,BANCA (CNBV),Mejoramientos,020,19,3,142032.0
2020,Nuevo León,General Bravo,BANCA (CNBV),Otros programas,020,19,3,3386944.0
2020,Nuevo León,General Escobedo,FOVISSSTE,Viviendas nuevas,021,19,31,20435357.11
2020,Nuevo León,General Escobedo,FOVISSSTE,Viviendas existentes,021,19,29,23020481.0
2020,Nuevo León,General Escobedo,INFONAVIT,Viviendas nuevas,021,19,1896,794322048.968184
2020,Nuevo León,General Escobedo,INFONAVIT,Viviendas existentes,021,19,899,432999284.6441744
2020,Nuevo León,General Escobedo,INFONAVIT,Mejoramientos,021,19,905,19207441.6479456
2020,Nuevo León,General Escobedo,INFONAVIT,Otros programas,021,19,4,3087280.9832832
2020,Nuevo León,General Escobedo,SHF (FONDEO),Viviendas nuevas,021,19,35,0.0
2020,Nuevo León,General Escobedo,SHF (FONDEO),Viviendas existentes,021,19,6,0.0
2020,Nuevo León,General Escobedo,SHF (FONDEO),Mejoramientos,021,19,122,0.0
2020,Nuevo León,General Escobedo,BANCA (CNBV),Viviendas nuevas,021,19,543,760413093.0
2020,Nuevo León,General Escobedo,BANCA (CNBV),Viviendas existentes,021,19,147,173506306.0
2020,Nuevo León,General Escobedo,BANCA (CNBV),Mejoramientos,021,19,643,42072524.0
2020,Nuevo León,General Escobedo,BANCA (CNBV),Otros programas,021,19,91,90035139.0
2020,Nuevo León,General Terán,INFONAVIT,Viviendas nuevas,022,19,2,929128.4209504
2020,Nuevo León,General Terán,INFONAVIT,Mejoramientos,022,19,9,412148.0719872
2020,Nuevo León,General Terán,BANCA (CNBV),Viviendas nuevas,022,19,2,2400000.0
2020,Nuevo León,General Terán,BANCA (CNBV),Mejoramientos,022,19,6,147535.0
2020,Nuevo León,General Zuazua,FOVISSSTE,Viviendas nuevas,025,19,7,3534418.72
2020,Nuevo León,General Zuazua,FOVISSSTE,Viviendas existentes,025,19,1,705672.0
2020,Nuevo León,General Zuazua,INFONAVIT,Viviendas nuevas,025,19,1076,487770864.8667344
2020,Nuevo León,General Zuazua,INFONAVIT,Viviendas existentes,025,19,367,155011922.6626816
2020,Nuevo León,General Zuazua,INFONAVIT,Mejoramientos,025,19,149,2745217.6146432
2020,Nuevo León,General Zuazua,SHF (FONDEO),Viviendas nuevas,025,19,3,0.0
2020,Nuevo León,General Zuazua,SHF (FONDEO),Viviendas existentes,025,19,1,0.0
2020,Nuevo León,General Zuazua,BANCA (CNBV),Viviendas nuevas,025,19,32,49015377.0
2020,Nuevo León,General Zuazua,BANCA (CNBV),Viviendas existentes,025,19,11,9653316.0
2020,Nuevo León,General Zuazua,BANCA (CNBV),Mejoramientos,025,19,107,3237676.0
2020,Nuevo León,General Zuazua,BANCA (CNBV),Otros programas,025,19,8,7467978.0
2020,Nuevo León,Guadalupe,FOVISSSTE,Viviendas nuevas,026,19,58,41649131.68
2020,Nuevo León,Guadalupe,FOVISSSTE,Viviendas existentes,026,19,80,53730384.35
2020,Nuevo León,Guadalupe,INFONAVIT,Viviendas nuevas,026,19,725,411328105.3588016
2020,Nuevo León,Guadalupe,INFONAVIT,Viviendas existentes,026,19,915,504648433.5004672
2020,Nuevo León,Guadalupe,INFONAVIT,Mejoramientos,026,19,1600,40387597.924544
2020,Nuevo León,Guadalupe,INFONAVIT,Otros programas,026,19,2,546535.506912
2020,Nuevo León,Guadalupe,SHF (FONDEO),Viviendas nuevas,026,19,64,0.0
2020,Nuevo León,Guadalupe,SHF (FONDEO),Viviendas existentes,026,19,6,0.0
2020,Nuevo León,Guadalupe,SHF (FONDEO),Mejoramientos,026,19,118,0.0
2020,Nuevo León,Guadalupe,BANCA (CNBV),Viviendas nuevas,026,19,849,1152390929.0
2020,Nuevo León,Guadalupe,BANCA (CNBV),Viviendas existentes,026,19,206,222441237.0
2020,Nuevo León,Guadalupe,BANCA (CNBV),Mejoramientos,026,19,1092,106074695.0
2020,Nuevo León,Guadalupe,BANCA (CNBV),Otros programas,026,19,135,134926321.0
2020,Nuevo León,Higueras,INFONAVIT,Mejoramientos,028,19,5,109055.0148864
2020,Nuevo León,Higueras,SHF (FONDEO),Mejoramientos,028,19,4,0.0
2020,Nuevo León,Higueras,BANCA (CNBV),Mejoramientos,028,19,4,103770.0
2020,Nuevo León,Hualahuises,INFONAVIT,Mejoramientos,029,19,14,165940.1466624
2020,Nuevo León,Hualahuises,BANCA (CNBV),Mejoramientos,029,19,10,274597.0
2020,Nuevo León,Juárez,FOVISSSTE,Viviendas nuevas,031,19,154,84486266.63
2020,Nuevo León,Juárez,FOVISSSTE,Viviendas existentes,031,19,30,19226533.98
2020,Nuevo León,Juárez,INFONAVIT,Viviendas nuevas,031,19,8301,3633229536.314462
2020,Nuevo León,Juárez,INFONAVIT,Viviendas existentes,031,19,1231,533880928.244208
2020,Nuevo León,Juárez,INFONAVIT,Mejoramientos,031,19,651,11131849.9165888
2020,Nuevo León,Juárez,INFONAVIT,Otros programas,031,19,2,860295.260912
2020,Nuevo León,Juárez,SHF (FONDEO),Viviendas nuevas,031,19,25,0.0
2020,Nuevo León,Juárez,SHF (FONDEO),Mejoramientos,031,19,146,0.0
2020,Nuevo León,Juárez,CFE,Mejoramientos,031,19,1,897210.0
2020,Nuevo León,Juárez,BANCA (CNBV),Viviendas nuevas,031,19,321,204322130.0
2020,Nuevo León,Juárez,BANCA (CNBV),Viviendas existentes,031,19,56,27629378.0
2020,Nuevo León,Juárez,BANCA (CNBV),Mejoramientos,031,19,442,14687954.0
2020,Nuevo León,Juárez,BANCA (CNBV),Otros programas,031,19,13,5203118.0
2020,Nuevo León,Lampazos de Naranjo,INFONAVIT,Mejoramientos,032,19,2,0.0
2020,Nuevo León,Lampazos de Naranjo,SHF (FONDEO),Mejoramientos,032,19,12,0.0
2020,Nuevo León,Lampazos de Naranjo,BANCA (CNBV),Mejoramientos,032,19,2,35597.0
2020,Nuevo León,Linares,FOVISSSTE,Viviendas nuevas,033,19,9,4601650.88
2020,Nuevo León,Linares,FOVISSSTE,Viviendas existentes,033,19,16,10165217.17
2020,Nuevo León,Linares,INFONAVIT,Viviendas nuevas,033,19,62,26996818.4682336
2020,Nuevo León,Linares,INFONAVIT,Viviendas existentes,033,19,55,22970722.4672752
2020,Nuevo León,Linares,INFONAVIT,Mejoramientos,033,19,399,3964858.2933504
2020,Nuevo León,Linares,SHF (FONDEO),Viviendas nuevas,033,19,1,0.0
2020,Nuevo León,Linares,BANCA (CNBV),Viviendas nuevas,033,19,7,8448026.0
2020,Nuevo León,Linares,BANCA (CNBV),Viviendas existentes,033,19,1,623200.0
2020,Nuevo León,Linares,BANCA (CNBV),Mejoramientos,033,19,280,7644987.0
2020,Nuevo León,Linares,BANCA (CNBV),Otros programas,033,19,4,1578286.0
2020,Nuevo León,Marín,INFONAVIT,Mejoramientos,034,19,25,128700.4316928
2020,Nuevo León,Marín,BANCA (CNBV),Mejoramientos,034,19,14,594134.0
2020,Nuevo León,Marín,BANCA (CNBV),Otros programas,034,19,1,2030000.0
2020,Nuevo León,Mina,INFONAVIT,Mejoramientos,037,19,41,2112913.1483136
2020,Nuevo León,Mina,BANCA (CNBV),Mejoramientos,037,19,25,905320.0
2020,Nuevo León,Montemorelos,FOVISSSTE,Viviendas nuevas,038,19,16,11312195.76
2020,Nuevo León,Montemorelos,FOVISSSTE,Viviendas existentes,038,19,7,4516575.17
2020,Nuevo León,Montemorelos,INFONAVIT,Viviendas nuevas,038,19,93,43527981.2503104
2020,Nuevo León,Montemorelos,INFONAVIT,Viviendas existentes,038,19,41,19010856.65368
2020,Nuevo León,Montemorelos,INFONAVIT,Mejoramientos,038,19,204,5311290.9073152
2020,Nuevo León,Montemorelos,SHF (FONDEO),Viviendas nuevas,038,19,2,0.0
2020,Nuevo León,Montemorelos,BANCA (CNBV),Viviendas nuevas,038,19,18,18894668.0
2020,Nuevo León,Montemorelos,BANCA (CNBV),Viviendas existentes,038,19,3,1900507.0
2020,Nuevo León,Montemorelos,BANCA (CNBV),Mejoramientos,038,19,122,3030600.0
2020,Nuevo León,Montemorelos,BANCA (CNBV),Otros programas,038,19,9,8654078.0
2020,Nuevo León,Monterrey,FOVISSSTE,Viviendas nuevas,039,19,7,3711620.73
2020,Nuevo León,Monterrey,FOVISSSTE,Viviendas existentes,039,19,67,48126907.91
2020,Nuevo León,Monterrey,INFONAVIT,Viviendas nuevas,039,19,605,290513523.8454944
2020,Nuevo León,Monterrey,INFONAVIT,Viviendas existentes,039,19,900,585890029.9776752
2020,Nuevo León,Monterrey,INFONAVIT,Mejoramientos,039,19,2236,108099034.7224128
2020,Nuevo León,Monterrey,INFONAVIT,Otros programas,039,19,25,16451123.0224688
2020,Nuevo León,Monterrey,SHF (FONDEO),Viviendas nuevas,039,19,143,0.0
2020,Nuevo León,Monterrey,SHF (FONDEO),Viviendas existentes,039,19,21,0.0
2020,Nuevo León,Monterrey,SHF (FONDEO),Mejoramientos,039,19,103,0.0
2020,Nuevo León,Monterrey,BANCA (CNBV),Viviendas nuevas,039,19,1660,4189084775.0
2020,Nuevo León,Monterrey,BANCA (CNBV),Viviendas existentes,039,19,414,994414297.0
2020,Nuevo León,Monterrey,BANCA (CNBV),Mejoramientos,039,19,1603,663081322.0
2020,Nuevo León,Monterrey,BANCA (CNBV),Otros programas,039,19,652,1252456979.0
2020,Nuevo León,Parás,SHF (FONDEO),Mejoramientos,040,19,35,0.0
2020,Nuevo León,Pesquería,FOVISSSTE,Viviendas nuevas,041,19,4,1999745.65
2020,Nuevo León,Pesquería,INFONAVIT,Viviendas nuevas,041,19,2283,949865886.9218112
2020,Nuevo León,Pesquería,INFONAVIT,Viviendas existentes,041,19,543,206756388.81548
2020,Nuevo León,Pesquería,INFONAVIT,Mejoramientos,041,19,254,1838730.9333504
2020,Nuevo León,Pesquería,SHF (FONDEO),Viviendas nuevas,041,19,2,0.0
2020,Nuevo León,Pesquería,INSUS,Otros programas,041,19,12,144000.0
2020,Nuevo León,Pesquería,BANCA (CNBV),Viviendas nuevas,041,19,33,13268397.0
2020,Nuevo León,Pesquería,BANCA (CNBV),Viviendas existentes,041,19,5,1496821.0
2020,Nuevo León,Pesquería,BANCA (CNBV),Mejoramientos,041,19,185,5585029.0
2020,Nuevo León,Los Ramones,INFONAVIT,Mejoramientos,042,19,1,0.0
2020,Nuevo León,Los Ramones,BANCA (CNBV),Mejoramientos,042,19,1,35862.0
2020,Nuevo León,Sabinas Hidalgo,FOVISSSTE,Viviendas nuevas,044,19,2,1318277.95
2020,Nuevo León,Sabinas Hidalgo,FOVISSSTE,Viviendas existentes,044,19,19,11926612.3
2020,Nuevo León,Sabinas Hidalgo,INFONAVIT,Viviendas nuevas,044,19,100,39215173.5064672
2020,Nuevo León,Sabinas Hidalgo,INFONAVIT,Viviendas existentes,044,19,17,7236454.5219648
2020,Nuevo León,Sabinas Hidalgo,INFONAVIT,Mejoramientos,044,19,22,1292162.7508992
2020,Nuevo León,Sabinas Hidalgo,BANCA (CNBV),Viviendas nuevas,044,19,1,2000000.0
2020,Nuevo León,Sabinas Hidalgo,BANCA (CNBV),Mejoramientos,044,19,9,259706.0
