clave_municipio,clave_estado,ano,estado,municipio,modalidad,esquema,acciones,monto
002,04,2018,Campeche,Campeche,Vivienda Existente,Pensionados,5,1901533.5
002,04,2018,Campeche,Campeche,Vivienda Existente,Alia2+ Plus,5,1860196.94
003,04,2018,Campeche,Carmen,Vivienda Nueva,Tradicional,3,1911024.29
003,04,2018,Campeche,Carmen,Vivienda Existente,Tradicional,25,19294251.36
003,04,2018,Campeche,Carmen,Vivienda Existente,Alia2+ Plus,1,304330.74
004,04,2018,Campeche,Champotón,Vivienda Existente,Tradicional,16,13565296.77
005,04,2018,Campeche,Hecelchakán,Vivienda Nueva,Tradicional,1,955180.15
005,04,2018,Campeche,Hecelchakán,Vivienda Nueva,Pensionados,1,380000.0
005,04,2018,Campeche,Hecelchakán,Vivienda Existente,Tradicional,27,22234758.0
006,04,2018,Campeche,Hopelchén,Vivienda Nueva,Tradicional,1,980515.0
006,04,2018,Campeche,Hopelchén,Vivienda Existente,Tradicional,8,5869046.92
008,04,2018,Campeche,Tenabo,Vivienda Existente,Tradicional,3,2794214.34
009,04,2018,Campeche,Escárcega,Vivienda Existente,Tradicional,27,20182966.12
011,04,2018,Campeche,Candelaria,Vivienda Existente,Tradicional,3,2143912.77
002,05,2018,Coahuila de Zaragoza,Acuña,Vivienda Nueva,Tradicional,6,3439116.08
002,05,2018,Coahuila de Zaragoza,Acuña,Vivienda Existente,Tradicional,19,13843777.71
002,05,2018,Coahuila de Zaragoza,Acuña,Vivienda Existente,Fovissste infonavit conyugal,2,1377294.47
003,05,2018,Coahuila de Zaragoza,Allende,Vivienda Nueva,Tradicional,1,566364.14
003,05,2018,Coahuila de Zaragoza,Allende,Vivienda Existente,Tradicional,3,2820472.56
004,05,2018,Coahuila de Zaragoza,Arteaga,Vivienda Nueva,Tradicional,49,35375830.25
004,05,2018,Coahuila de Zaragoza,Arteaga,Vivienda Nueva,Fovissste infonavit conyugal,4,1819562.65
004,05,2018,Coahuila de Zaragoza,Arteaga,Vivienda Nueva,Alia2+ Plus,6,1627294.05
004,05,2018,Coahuila de Zaragoza,Arteaga,Vivienda Existente,Tradicional,1,424311.81
006,05,2018,Coahuila de Zaragoza,Castaños,Vivienda Existente,Tradicional,3,1521823.29
007,05,2018,Coahuila de Zaragoza,Cuatro Ciénegas,Vivienda Nueva,Tradicional,1,609929.25
007,05,2018,Coahuila de Zaragoza,Cuatro Ciénegas,Vivienda Existente,Tradicional,10,7894812.23
007,05,2018,Coahuila de Zaragoza,Cuatro Ciénegas,Vivienda Existente,Alia2+ Plus,1,183909.82
009,05,2018,Coahuila de Zaragoza,Francisco I. Madero,Vivienda Existente,Tradicional,19,11535875.95
009,05,2018,Coahuila de Zaragoza,Francisco I. Madero,Vivienda Existente,Fovissste infonavit conyugal,4,2112443.85
009,05,2018,Coahuila de Zaragoza,Francisco I. Madero,Vivienda Existente,Pensionados,1,343357.35
010,05,2018,Coahuila de Zaragoza,Frontera,Vivienda Nueva,Tradicional,10,7481198.98
010,05,2018,Coahuila de Zaragoza,Frontera,Vivienda Nueva,Fovissste infonavit conyugal,2,1067545.24
010,05,2018,Coahuila de Zaragoza,Frontera,Vivienda Nueva,Pensionados,1,505919.21
010,05,2018,Coahuila de Zaragoza,Frontera,Vivienda Existente,Tradicional,17,13504122.14
010,05,2018,Coahuila de Zaragoza,Frontera,Vivienda Existente,Fovissste infonavit conyugal,2,1211567.48
016,05,2018,Coahuila de Zaragoza,Lamadrid,Vivienda Existente,Tradicional,1,662807.44
017,05,2018,Coahuila de Zaragoza,Matamoros,Vivienda Nueva,Tradicional,1,418000.0
017,05,2018,Coahuila de Zaragoza,Matamoros,Vivienda Existente,Tradicional,37,21678951.21
017,05,2018,Coahuila de Zaragoza,Matamoros,Vivienda Existente,Pensionados,1,505919.21
018,05,2018,Coahuila de Zaragoza,Monclova,Vivienda Nueva,Tradicional,9,6643023.07
018,05,2018,Coahuila de Zaragoza,Monclova,Vivienda Nueva,Fovissste infonavit conyugal,1,613542.66
018,05,2018,Coahuila de Zaragoza,Monclova,Vivienda Nueva,Alia2+ Plus,1,477382.18
018,05,2018,Coahuila de Zaragoza,Monclova,Vivienda Existente,Tradicional,54,41419863.83
018,05,2018,Coahuila de Zaragoza,Monclova,Vivienda Existente,Fovissste infonavit conyugal,6,4586478.04
020,05,2018,Coahuila de Zaragoza,Múzquiz,Vivienda Existente,Tradicional,14,11209229.86
022,05,2018,Coahuila de Zaragoza,Nava,Vivienda Existente,Tradicional,2,1153777.37
024,05,2018,Coahuila de Zaragoza,Parras,Vivienda Existente,Tradicional,8,4594274.24
024,05,2018,Coahuila de Zaragoza,Parras,Vivienda Existente,Pensionados,1,505919.21
025,05,2018,Coahuila de Zaragoza,Piedras Negras,Vivienda Nueva,Tradicional,11,9136510.15
025,05,2018,Coahuila de Zaragoza,Piedras Negras,Vivienda Nueva,Fovissste infonavit conyugal,3,2673678.81
025,05,2018,Coahuila de Zaragoza,Piedras Negras,Vivienda Nueva,Alia2+ Plus,7,2990916.37
025,05,2018,Coahuila de Zaragoza,Piedras Negras,Vivienda Existente,Tradicional,20,13711599.5
025,05,2018,Coahuila de Zaragoza,Piedras Negras,Vivienda Existente,Pensionados,1,474241.78
025,05,2018,Coahuila de Zaragoza,Piedras Negras,Vivienda Existente,Alia2+ Plus,3,900382.1
027,05,2018,Coahuila de Zaragoza,Ramos Arizpe,Vivienda Nueva,Tradicional,10,7588061.4
027,05,2018,Coahuila de Zaragoza,Ramos Arizpe,Vivienda Nueva,Fovissste infonavit conyugal,3,1714930.75
027,05,2018,Coahuila de Zaragoza,Ramos Arizpe,Vivienda Nueva,Alia2+ Plus,1,738117.68
027,05,2018,Coahuila de Zaragoza,Ramos Arizpe,Vivienda Existente,Tradicional,8,5415410.1
028,05,2018,Coahuila de Zaragoza,Sabinas,Vivienda Nueva,Tradicional,8,5286780.3
028,05,2018,Coahuila de Zaragoza,Sabinas,Vivienda Existente,Tradicional,14,12448274.78
028,05,2018,Coahuila de Zaragoza,Sabinas,Vivienda Existente,Fovissste infonavit conyugal,1,300000.0
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Nueva,Tradicional,112,83705811.53
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Nueva,Fovissste infonavit conyugal,18,10080110.53
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Nueva,Alia2+ Plus,18,5971036.27
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Existente,Tradicional,90,60264507.0
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Existente,Fovissste infonavit conyugal,7,3914761.06
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Existente,Pensionados,3,1315245.4
030,05,2018,Coahuila de Zaragoza,Saltillo,Vivienda Existente,Alia2+ Plus,2,940140.42
031,05,2018,Coahuila de Zaragoza,San Buenaventura,Vivienda Nueva,Tradicional,1,580000.0
031,05,2018,Coahuila de Zaragoza,San Buenaventura,Vivienda Existente,Tradicional,17,12460150.99
031,05,2018,Coahuila de Zaragoza,San Buenaventura,Vivienda Existente,Fovissste infonavit conyugal,3,2940812.8
031,05,2018,Coahuila de Zaragoza,San Buenaventura,Vivienda Existente,Pensionados,2,920844.19
032,05,2018,Coahuila de Zaragoza,San Juan de Sabinas,Vivienda Existente,Tradicional,15,11864856.66
032,05,2018,Coahuila de Zaragoza,San Juan de Sabinas,Vivienda Existente,Pensionados,1,476000.0
033,05,2018,Coahuila de Zaragoza,San Pedro,Vivienda Existente,Tradicional,31,18697793.47
033,05,2018,Coahuila de Zaragoza,San Pedro,Vivienda Existente,Fovissste infonavit conyugal,1,423428.84
033,05,2018,Coahuila de Zaragoza,San Pedro,Vivienda Existente,Pensionados,2,826615.83
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Nueva,Tradicional,158,120971752.38
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Nueva,Fovissste infonavit conyugal,22,11447241.46
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Nueva,Pensionados,6,2544146.14
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Nueva,Subsidios,7,2858418.34
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Nueva,Alia2+ Plus,29,8769716.78
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Existente,Tradicional,171,117862800.79
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Existente,Fovissste infonavit conyugal,7,3969904.47
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Existente,Pensionados,3,1476844.19
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Existente,Subsidios,1,330745.89
035,05,2018,Coahuila de Zaragoza,Torreón,Vivienda Existente,Alia2+ Plus,9,2913414.02
001,06,2018,Colima,Armería,Vivienda Nueva,Tradicional,4,2274932.96
002,06,2018,Colima,Colima,Vivienda Nueva,Tradicional,98,65597751.54
002,06,2018,Colima,Colima,Vivienda Nueva,Fovissste infonavit conyugal,4,2435174.16
002,06,2018,Colima,Colima,Vivienda Nueva,Pensionados,1,473844.19
002,06,2018,Colima,Colima,Vivienda Nueva,Subsidios,3,1228060.16
002,06,2018,Colima,Colima,Vivienda Nueva,Alia2+ Plus,18,6250435.46
002,06,2018,Colima,Colima,Vivienda Existente,Tradicional,61,44325992.57
002,06,2018,Colima,Colima,Vivienda Existente,Fovissste infonavit conyugal,2,1252544.01
002,06,2018,Colima,Colima,Vivienda Existente,Pensionados,2,1012874.04
002,06,2018,Colima,Colima,Vivienda Existente,Alia2+ Plus,1,282383.28
003,06,2018,Colima,Comala,Vivienda Nueva,Tradicional,1,662679.0
004,06,2018,Colima,Coquimatlán,Vivienda Nueva,Tradicional,7,4384453.3
004,06,2018,Colima,Coquimatlán,Vivienda Nueva,Subsidios,1,440498.05
004,06,2018,Colima,Coquimatlán,Vivienda Existente,Tradicional,5,3755913.06
005,06,2018,Colima,Cuauhtémoc,Vivienda Nueva,Alia2+ Plus,1,202465.71
005,06,2018,Colima,Cuauhtémoc,Vivienda Existente,Tradicional,4,2350802.63
007,06,2018,Colima,Manzanillo,Vivienda Nueva,Tradicional,39,28067225.26
007,06,2018,Colima,Manzanillo,Vivienda Nueva,Fovissste infonavit conyugal,3,2068457.74
007,06,2018,Colima,Manzanillo,Vivienda Nueva,Pensionados,1,784183.85
007,06,2018,Colima,Manzanillo,Vivienda Nueva,Alia2+ Plus,10,3273350.62
007,06,2018,Colima,Manzanillo,Vivienda Existente,Tradicional,27,20526922.89
007,06,2018,Colima,Manzanillo,Vivienda Existente,Fovissste infonavit conyugal,1,583293.42
007,06,2018,Colima,Manzanillo,Vivienda Existente,Pensionados,2,745562.0
009,06,2018,Colima,Tecomán,Vivienda Nueva,Tradicional,6,3993089.3
009,06,2018,Colima,Tecomán,Vivienda Existente,Tradicional,15,9774465.0
009,06,2018,Colima,Tecomán,Vivienda Existente,Fovissste infonavit conyugal,2,1482124.0
009,06,2018,Colima,Tecomán,Vivienda Existente,Alia2+ Plus,1,134809.01
010,06,2018,Colima,Villa de Álvarez,Vivienda Nueva,Tradicional,146,104597648.34
010,06,2018,Colima,Villa de Álvarez,Vivienda Nueva,Fovissste infonavit conyugal,4,2382487.3
010,06,2018,Colima,Villa de Álvarez,Vivienda Nueva,Pensionados,4,1783003.64
010,06,2018,Colima,Villa de Álvarez,Vivienda Nueva,Subsidios,1,420146.38
010,06,2018,Colima,Villa de Álvarez,Vivienda Nueva,Alia2+ Plus,12,2779095.16
010,06,2018,Colima,Villa de Álvarez,Vivienda Nueva,Respalda2,3,1043591.9
010,06,2018,Colima,Villa de Álvarez,Vivienda Existente,Tradicional,104,73752736.26
010,06,2018,Colima,Villa de Álvarez,Vivienda Existente,Fovissste infonavit conyugal,1,275591.3
010,06,2018,Colima,Villa de Álvarez,Vivienda Existente,Pensionados,4,1659210.63
010,06,2018,Colima,Villa de Álvarez,Vivienda Existente,Alia2+ Plus,6,2597041.7
002,07,2018,Chiapas,Acala,Vivienda Existente,Tradicional,11,5977584.47
003,07,2018,Chiapas,Acapetahua,Vivienda Existente,Tradicional,1,373101.14
004,07,2018,Chiapas,Altamirano,Vivienda Existente,Tradicional,1,463685.37
008,07,2018,Chiapas,Ángel Albino Corzo,Vivienda Existente,Tradicional,1,538312.72
009,07,2018,Chiapas,Arriaga,Vivienda Nueva,Tradicional,1,798454.95
009,07,2018,Chiapas,Arriaga,Vivienda Existente,Tradicional,12,7545672.8
009,07,2018,Chiapas,Arriaga,Vivienda Existente,Pensionados,1,505919.21
012,07,2018,Chiapas,Berriozábal,Vivienda Nueva,Tradicional,89,49998740.06
012,07,2018,Chiapas,Berriozábal,Vivienda Nueva,Pensionados,3,1485682.61
012,07,2018,Chiapas,Berriozábal,Vivienda Nueva,Alia2+ Plus,1,346691.02
012,07,2018,Chiapas,Berriozábal,Vivienda Existente,Tradicional,22,12876620.61
012,07,2018,Chiapas,Berriozábal,Vivienda Existente,Fovissste infonavit conyugal,1,592504.8
013,07,2018,Chiapas,Bochil,Vivienda Existente,Tradicional,8,4733384.07
015,07,2018,Chiapas,Cacahoatán,Vivienda Existente,Tradicional,10,8909335.94
016,07,2018,Chiapas,Catazajá,Vivienda Existente,Tradicional,1,607822.83
017,07,2018,Chiapas,Cintalapa de Figueroa,Vivienda Nueva,Tradicional,1,920394.16
017,07,2018,Chiapas,Cintalapa de Figueroa,Vivienda Existente,Tradicional,29,22342249.15
018,07,2018,Chiapas,Coapilla,Vivienda Existente,Tradicional,2,1174177.51
019,07,2018,Chiapas,Comitán de Domínguez,Vivienda Nueva,Tradicional,58,36693851.85
019,07,2018,Chiapas,Comitán de Domínguez,Vivienda Nueva,Alia2+ Plus,4,1080243.04
019,07,2018,Chiapas,Comitán de Domínguez,Vivienda Existente,Tradicional,67,49322929.03
019,07,2018,Chiapas,Comitán de Domínguez,Vivienda Existente,Fovissste infonavit conyugal,1,539720.49
019,07,2018,Chiapas,Comitán de Domínguez,Vivienda Existente,Pensionados,2,975412.24
019,07,2018,Chiapas,Comitán de Domínguez,Vivienda Existente,Alia2+ Plus,1,260847.56
020,07,2018,Chiapas,La Concordia,Vivienda Existente,Tradicional,1,467574.91
021,07,2018,Chiapas,Copainalá,Vivienda Existente,Tradicional,3,2298749.07
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Nueva,Tradicional,25,12274522.07
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Nueva,Fovissste infonavit conyugal,1,300144.23
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Nueva,Pensionados,5,2035427.15
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Nueva,Alia2+ Plus,1,155558.52
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Existente,Tradicional,48,30878252.25
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Existente,Pensionados,4,1740592.52
027,07,2018,Chiapas,Chiapa de Corzo,Vivienda Existente,Respalda2,1,270101.67
032,07,2018,Chiapas,Escuintla,Vivienda Existente,Tradicional,8,5412936.56
035,07,2018,Chiapas,Frontera Hidalgo,Vivienda Existente,Tradicional,1,472249.83
037,07,2018,Chiapas,Huehuetán,Vivienda Existente,Tradicional,6,3836648.76
039,07,2018,Chiapas,Huitiupán,Vivienda Existente,Tradicional,1,619845.45
040,07,2018,Chiapas,Huixtla,Vivienda Existente,Tradicional,34,22070885.99
040,07,2018,Chiapas,Huixtla,Vivienda Existente,Pensionados,1,389268.7
043,07,2018,Chiapas,Ixtacomitán,Vivienda Existente,Tradicional,1,931504.41
044,07,2018,Chiapas,Ixtapa,Vivienda Existente,Tradicional,1,816444.54
046,07,2018,Chiapas,Jiquipilas,Vivienda Existente,Tradicional,5,4437220.71
046,07,2018,Chiapas,Jiquipilas,Vivienda Existente,Pensionados,1,391147.83
047,07,2018,Chiapas,Jitotol,Vivienda Existente,Tradicional,1,602341.45
048,07,2018,Chiapas,Juárez,Vivienda Existente,Tradicional,3,2858002.72
050,07,2018,Chiapas,La Libertad,Vivienda Existente,Tradicional,1,591938.6
051,07,2018,Chiapas,Mapastepec,Vivienda Existente,Tradicional,2,1132517.52
052,07,2018,Chiapas,Las Margaritas,Vivienda Existente,Pensionados,1,608450.21
054,07,2018,Chiapas,Mazatán,Vivienda Existente,Tradicional,3,2390902.54
057,07,2018,Chiapas,Motozintla,Vivienda Existente,Tradicional,3,1728950.11
059,07,2018,Chiapas,Ocosingo,Vivienda Nueva,Tradicional,2,1714570.45
059,07,2018,Chiapas,Ocosingo,Vivienda Existente,Tradicional,17,13105664.02
060,07,2018,Chiapas,Ocotepec,Vivienda Existente,Tradicional,1,578561.11
061,07,2018,Chiapas,Ocozocoautla de Espinosa,Vivienda Nueva,Tradicional,5,2777302.17
061,07,2018,Chiapas,Ocozocoautla de Espinosa,Vivienda Nueva,Pensionados,1,521096.71
061,07,2018,Chiapas,Ocozocoautla de Espinosa,Vivienda Existente,Tradicional,7,4723077.09
062,07,2018,Chiapas,Ostuacán,Vivienda Existente,Tradicional,1,578509.47
065,07,2018,Chiapas,Palenque,Vivienda Nueva,Tradicional,19,10947760.05
065,07,2018,Chiapas,Palenque,Vivienda Existente,Tradicional,25,18248071.01
065,07,2018,Chiapas,Palenque,Vivienda Existente,Fovissste infonavit conyugal,1,464161.73
066,07,2018,Chiapas,Pantelhó,Vivienda Existente,Tradicional,1,875928.98
068,07,2018,Chiapas,Pichucalco,Vivienda Existente,Tradicional,16,11043707.19
069,07,2018,Chiapas,Pijijiapan,Vivienda Existente,Tradicional,1,688000.0
071,07,2018,Chiapas,Villa Comaltitlán,Vivienda Existente,Tradicional,3,2268817.24
073,07,2018,Chiapas,Rayón,Vivienda Existente,Tradicional,2,1000580.0
074,07,2018,Chiapas,Reforma,Vivienda Existente,Tradicional,1,916808.18
078,07,2018,Chiapas,San Cristóbal de las Casas,Vivienda Nueva,Tradicional,14,13232557.52
078,07,2018,Chiapas,San Cristóbal de las Casas,Vivienda Nueva,Alia2+ Plus,2,1255580.11
078,07,2018,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Tradicional,93,75577038.42
078,07,2018,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Fovissste infonavit conyugal,1,589355.82
078,07,2018,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Pensionados,1,505919.21
078,07,2018,Chiapas,San Cristóbal de las Casas,Vivienda Existente,Alia2+ Plus,2,1039257.59
079,07,2018,Chiapas,San Fernando,Vivienda Nueva,Tradicional,2,1701000.0
079,07,2018,Chiapas,San Fernando,Vivienda Existente,Tradicional,5,4107964.54
081,07,2018,Chiapas,Simojovel,Vivienda Existente,Tradicional,1,608124.33
085,07,2018,Chiapas,Soyaló,Vivienda Existente,Tradicional,1,513403.66
086,07,2018,Chiapas,Suchiapa,Vivienda Existente,Tradicional,5,3727096.84
087,07,2018,Chiapas,Suchiate,Vivienda Existente,Tradicional,1,547000.0
089,07,2018,Chiapas,Tapachula,Vivienda Nueva,Tradicional,48,30409554.36
089,07,2018,Chiapas,Tapachula,Vivienda Nueva,Fovissste infonavit conyugal,2,1157664.32
089,07,2018,Chiapas,Tapachula,Vivienda Nueva,Respalda2,1,394348.95
089,07,2018,Chiapas,Tapachula,Vivienda Existente,Tradicional,271,193558231.75
089,07,2018,Chiapas,Tapachula,Vivienda Existente,Fovissste infonavit conyugal,4,2551741.52
089,07,2018,Chiapas,Tapachula,Vivienda Existente,Pensionados,3,1404085.86
089,07,2018,Chiapas,Tapachula,Vivienda Existente,Alia2+ Plus,6,1918628.13
090,07,2018,Chiapas,Tapalapa,Vivienda Existente,Tradicional,1,667000.0
091,07,2018,Chiapas,Tapilula,Vivienda Existente,Tradicional,8,5051483.1
092,07,2018,Chiapas,Tecpatán,Vivienda Existente,Tradicional,2,956797.69
094,07,2018,Chiapas,Teopisca,Vivienda Existente,Tradicional,2,1542000.0
097,07,2018,Chiapas,Tonalá,Vivienda Nueva,Tradicional,2,2196014.87
097,07,2018,Chiapas,Tonalá,Vivienda Existente,Tradicional,39,24508998.6
099,07,2018,Chiapas,La Trinitaria,Vivienda Existente,Tradicional,2,2580023.01
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Tradicional,120,83949246.28
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Fovissste infonavit conyugal,3,2502028.11
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Pensionados,5,2039368.27
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Alia2+ Plus,15,6466346.48
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Nueva,Respalda2,2,931899.4
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Tradicional,549,417099062.21
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Fovissste infonavit conyugal,5,2967648.09
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Fovissste pesos,1,89447.23
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Pensionados,20,9572384.24
101,07,2018,Chiapas,Tuxtla Gutiérrez,Vivienda Existente,Alia2+ Plus,2,683712.0
102,07,2018,Chiapas,Tuxtla Chico,Vivienda Existente,Tradicional,15,11530255.07
103,07,2018,Chiapas,Tuzantán,Vivienda Existente,Tradicional,2,1307000.0
106,07,2018,Chiapas,Venustiano Carranza,Vivienda Existente,Tradicional,6,3082485.66
107,07,2018,Chiapas,Villa Corzo,Vivienda Existente,Tradicional,5,3258156.94
108,07,2018,Chiapas,Villaflores,Vivienda Nueva,Tradicional,18,10119581.99
108,07,2018,Chiapas,Villaflores,Vivienda Nueva,Alia2+ Plus,1,340219.15
108,07,2018,Chiapas,Villaflores,Vivienda Nueva,Respalda2,1,593130.66
108,07,2018,Chiapas,Villaflores,Vivienda Existente,Tradicional,39,27692782.66
108,07,2018,Chiapas,Villaflores,Vivienda Existente,Pensionados,1,369176.48
109,07,2018,Chiapas,Yajalón,Vivienda Existente,Tradicional,6,4314223.42
001,08,2018,Chihuahua,Ahumada,Vivienda Existente,Tradicional,1,698121.41
002,08,2018,Chihuahua,Aldama,Vivienda Nueva,Tradicional,1,560000.0
002,08,2018,Chihuahua,Aldama,Vivienda Existente,Tradicional,3,2291094.32
003,08,2018,Chihuahua,Allende,Vivienda Existente,Tradicional,4,2553446.18
004,08,2018,Chihuahua,Aquiles Serdán,Vivienda Existente,Tradicional,2,1055746.43
007,08,2018,Chihuahua,Balleza,Vivienda Nueva,Tradicional,1,819770.07
009,08,2018,Chihuahua,Bocoyna,Vivienda Existente,Tradicional,9,7527770.15
010,08,2018,Chihuahua,Buenaventura,Vivienda Existente,Tradicional,1,477928.83
011,08,2018,Chihuahua,Camargo,Vivienda Nueva,Tradicional,3,1586789.35
011,08,2018,Chihuahua,Camargo,Vivienda Existente,Tradicional,23,16117459.93
011,08,2018,Chihuahua,Camargo,Vivienda Existente,Fovissste infonavit conyugal,1,194741.8
013,08,2018,Chihuahua,Casas Grandes,Vivienda Existente,Tradicional,2,1065391.41
014,08,2018,Chihuahua,Coronado,Vivienda Existente,Tradicional,1,551491.61
016,08,2018,Chihuahua,La Cruz,Vivienda Existente,Tradicional,1,1150000.0
017,08,2018,Chihuahua,Cuauhtémoc,Vivienda Nueva,Tradicional,21,14618663.83
017,08,2018,Chihuahua,Cuauhtémoc,Vivienda Nueva,Fovissste infonavit conyugal,1,511538.52
017,08,2018,Chihuahua,Cuauhtémoc,Vivienda Nueva,Alia2+ Plus,2,403900.4
017,08,2018,Chihuahua,Cuauhtémoc,Vivienda Existente,Tradicional,70,46457613.77
017,08,2018,Chihuahua,Cuauhtémoc,Vivienda Existente,Fovissste infonavit conyugal,6,4378384.55
019,08,2018,Chihuahua,Chihuahua,Vivienda Nueva,Tradicional,286,224179609.24
019,08,2018,Chihuahua,Chihuahua,Vivienda Nueva,Fovissste infonavit conyugal,36,21596609.28
019,08,2018,Chihuahua,Chihuahua,Vivienda Nueva,Pensionados,7,3252919.81
019,08,2018,Chihuahua,Chihuahua,Vivienda Nueva,Alia2+ Plus,22,6731576.66
019,08,2018,Chihuahua,Chihuahua,Vivienda Nueva,Respalda2,2,710542.59
019,08,2018,Chihuahua,Chihuahua,Vivienda Existente,Tradicional,405,279949073.91
019,08,2018,Chihuahua,Chihuahua,Vivienda Existente,Fovissste infonavit conyugal,17,8850105.51
019,08,2018,Chihuahua,Chihuahua,Vivienda Existente,Pensionados,10,4522228.3
019,08,2018,Chihuahua,Chihuahua,Vivienda Existente,Alia2+ Plus,12,4390006.98
019,08,2018,Chihuahua,Chihuahua,Vivienda Existente,Respalda2,2,335864.72
021,08,2018,Chihuahua,Delicias,Vivienda Nueva,Tradicional,13,12014006.75
021,08,2018,Chihuahua,Delicias,Vivienda Nueva,Fovissste infonavit conyugal,2,1045139.85
021,08,2018,Chihuahua,Delicias,Vivienda Nueva,Alia2+ Plus,1,587824.76
021,08,2018,Chihuahua,Delicias,Vivienda Nueva,Respalda2,1,473980.89
021,08,2018,Chihuahua,Delicias,Vivienda Existente,Tradicional,62,42354556.17
021,08,2018,Chihuahua,Delicias,Vivienda Existente,Fovissste infonavit conyugal,4,2819191.24
024,08,2018,Chihuahua,Santa Isabel,Vivienda Existente,Tradicional,1,546123.17
025,08,2018,Chihuahua,Gómez Farías,Vivienda Existente,Tradicional,2,1014199.08
027,08,2018,Chihuahua,Guachochi,Vivienda Nueva,Tradicional,7,5498397.5
027,08,2018,Chihuahua,Guachochi,Vivienda Existente,Tradicional,160,111214594.97
029,08,2018,Chihuahua,Guadalupe y Calvo,Vivienda Existente,Tradicional,1,696556.23
031,08,2018,Chihuahua,Guerrero,Vivienda Existente,Tradicional,4,2447569.31
032,08,2018,Chihuahua,Hidalgo del Parral,Vivienda Nueva,Tradicional,24,14307789.57
032,08,2018,Chihuahua,Hidalgo del Parral,Vivienda Nueva,Fovissste infonavit conyugal,1,577969.99
032,08,2018,Chihuahua,Hidalgo del Parral,Vivienda Existente,Tradicional,70,47227549.54
036,08,2018,Chihuahua,Jiménez,Vivienda Nueva,Tradicional,2,1099072.1
036,08,2018,Chihuahua,Jiménez,Vivienda Existente,Tradicional,19,12677896.58
036,08,2018,Chihuahua,Jiménez,Vivienda Existente,Fovissste infonavit conyugal,1,501918.02
037,08,2018,Chihuahua,Juárez,Vivienda Nueva,Tradicional,109,81187032.66
037,08,2018,Chihuahua,Juárez,Vivienda Nueva,Fovissste infonavit conyugal,3,1724704.79
037,08,2018,Chihuahua,Juárez,Vivienda Nueva,Alia2+ Plus,11,4582855.5
037,08,2018,Chihuahua,Juárez,Vivienda Existente,Tradicional,159,111371760.75
037,08,2018,Chihuahua,Juárez,Vivienda Existente,Fovissste infonavit conyugal,7,3619807.94
037,08,2018,Chihuahua,Juárez,Vivienda Existente,Pensionados,3,1480919.21
037,08,2018,Chihuahua,Juárez,Vivienda Existente,Alia2+ Plus,8,2744230.42
044,08,2018,Chihuahua,Matamoros,Vivienda Existente,Tradicional,1,1127700.0
045,08,2018,Chihuahua,Meoqui,Vivienda Existente,Tradicional,12,7056355.75
050,08,2018,Chihuahua,Nuevo Casas Grandes,Vivienda Nueva,Tradicional,8,5116533.72
050,08,2018,Chihuahua,Nuevo Casas Grandes,Vivienda Existente,Tradicional,22,14090709.92
052,08,2018,Chihuahua,Ojinaga,Vivienda Nueva,Tradicional,1,429000.0
052,08,2018,Chihuahua,Ojinaga,Vivienda Existente,Tradicional,10,6949436.23
055,08,2018,Chihuahua,Rosales,Vivienda Existente,Tradicional,3,2166869.79
058,08,2018,Chihuahua,San Francisco de Conchos,Vivienda Nueva,Tradicional,1,1061534.42
