clave_municipio,clave_estado,ano,estado,municipio,modalidad,zona,acciones,monto
057,15,2021,México,Naucalpan de Juárez,Viviendas existentes,Urbano,232,735442276.0
057,15,2021,México,Naucalpan de Juárez,Mejoramientos,Urbano,983,62039546.0
057,15,2021,México,Naucalpan de Juárez,Otros programas,Urbano,174,481717285.0
058,15,2021,México,Nezahualcóyotl,Viviendas nuevas,Urbano,117,198799956.0
058,15,2021,México,Nezahualcóyotl,Viviendas existentes,Urbano,70,102747611.0
058,15,2021,México,Nezahualcóyotl,Mejoramientos,Urbano,753,30015602.0
058,15,2021,México,Nezahualcóyotl,Otros programas,Urbano,23,32613782.0
059,15,2021,México,Nextlalpan,Viviendas nuevas,Urbano,158,229060588.0
059,15,2021,México,Nextlalpan,Viviendas existentes,Urbano,36,37755660.0
059,15,2021,México,Nextlalpan,Mejoramientos,Urbano,25,886552.0
059,15,2021,México,Nextlalpan,Otros programas,Urbano,2,1888974.0
060,15,2021,México,Nicolás Romero,Viviendas nuevas,Urbano,84,81480908.0
060,15,2021,México,Nicolás Romero,Viviendas existentes,Urbano,44,30244245.0
060,15,2021,México,Nicolás Romero,Mejoramientos,Urbano,647,24049690.0
060,15,2021,México,Nicolás Romero,Otros programas,Urbano,11,6231739.0
061,15,2021,México,Nopaltepec,Mejoramientos,Semiurbano,4,171144.0
062,15,2021,México,Ocoyoacac,Viviendas nuevas,Mixto,62,184916585.0
062,15,2021,México,Ocoyoacac,Viviendas existentes,Mixto,17,57260209.0
062,15,2021,México,Ocoyoacac,Mejoramientos,Mixto,231,19674963.0
062,15,2021,México,Ocoyoacac,Otros programas,Mixto,23,50379736.0
063,15,2021,México,Ocuilan,Mejoramientos,Rural,13,539475.0
064,15,2021,México,El Oro,Mejoramientos,Rural,37,1323655.0
065,15,2021,México,Otumba,Viviendas nuevas,Semiurbano,1,700000.0
065,15,2021,México,Otumba,Viviendas existentes,Semiurbano,1,3040295.0
065,15,2021,México,Otumba,Mejoramientos,Semiurbano,12,379755.0
065,15,2021,México,Otumba,Otros programas,Semiurbano,1,500000.0
067,15,2021,México,Otzolotepec,Viviendas nuevas,Semiurbano,63,45015084.0
067,15,2021,México,Otzolotepec,Viviendas existentes,Semiurbano,51,29067933.0
067,15,2021,México,Otzolotepec,Mejoramientos,Semiurbano,304,11275849.0
067,15,2021,México,Otzolotepec,Otros programas,Semiurbano,6,4265369.0
068,15,2021,México,Ozumba,Mejoramientos,Urbano,8,205645.0
069,15,2021,México,Papalotla,Viviendas nuevas,Semiurbano,2,6470450.0
069,15,2021,México,Papalotla,Mejoramientos,Semiurbano,4,99521.0
070,15,2021,México,La Paz,Viviendas nuevas,Urbano,13,10831373.0
070,15,2021,México,La Paz,Viviendas existentes,Urbano,10,7396036.0
070,15,2021,México,La Paz,Mejoramientos,Urbano,191,6604448.0
071,15,2021,México,Polotitlán,Mejoramientos,Rural,4,89079.0
072,15,2021,México,Rayón,Mejoramientos,Semiurbano,63,2735736.0
073,15,2021,México,San Antonio la Isla,Viviendas nuevas,Urbano,16,12718757.0
073,15,2021,México,San Antonio la Isla,Viviendas existentes,Urbano,11,5470885.0
073,15,2021,México,San Antonio la Isla,Mejoramientos,Urbano,97,5028316.0
073,15,2021,México,San Antonio la Isla,Otros programas,Urbano,8,3221172.0
074,15,2021,México,San Felipe del Progreso,Viviendas existentes,Rural,3,3601960.0
074,15,2021,México,San Felipe del Progreso,Mejoramientos,Rural,14,557163.0
075,15,2021,México,San Martín de las Pirámides,Mejoramientos,Rural,7,204408.0
076,15,2021,México,San Mateo Atenco,Viviendas nuevas,Urbano,161,343123453.0
076,15,2021,México,San Mateo Atenco,Viviendas existentes,Urbano,37,63063635.0
076,15,2021,México,San Mateo Atenco,Mejoramientos,Urbano,538,23347244.0
076,15,2021,México,San Mateo Atenco,Otros programas,Urbano,40,60441111.0
078,15,2021,México,Santo Tomás,Mejoramientos,Rural,1,37773.0
078,15,2021,México,Santo Tomás,Otros programas,Rural,2,9403956.0
079,15,2021,México,Soyaniquilpan de Juárez,Viviendas nuevas,Rural,3,2593326.0
079,15,2021,México,Soyaniquilpan de Juárez,Viviendas existentes,Rural,1,512800.0
079,15,2021,México,Soyaniquilpan de Juárez,Mejoramientos,Rural,8,266529.0
080,15,2021,México,Sultepec,Viviendas nuevas,Rural,1,2185993.0
081,15,2021,México,Tecámac,Viviendas nuevas,Urbano,610,600542999.0
081,15,2021,México,Tecámac,Viviendas existentes,Urbano,221,235414101.0
081,15,2021,México,Tecámac,Mejoramientos,Urbano,270,12810575.0
081,15,2021,México,Tecámac,Otros programas,Urbano,52,40725973.0
082,15,2021,México,Tejupilco,Viviendas nuevas,Rural,1,855000.0
082,15,2021,México,Tejupilco,Mejoramientos,Rural,7,365435.0
083,15,2021,México,Temamatla,Mejoramientos,Semiurbano,11,397899.0
084,15,2021,México,Temascalapa,Mejoramientos,Semiurbano,22,773082.0
085,15,2021,México,Temascalcingo,Mejoramientos,Rural,62,2043276.0
086,15,2021,México,Temascaltepec,Mejoramientos,Rural,4,182007.0
087,15,2021,México,Temoaya,Viviendas nuevas,Semiurbano,5,2604059.0
087,15,2021,México,Temoaya,Viviendas existentes,Semiurbano,7,3200988.0
087,15,2021,México,Temoaya,Mejoramientos,Semiurbano,93,3627496.0
088,15,2021,México,Tenancingo,Viviendas nuevas,Semiurbano,4,4269923.0
088,15,2021,México,Tenancingo,Viviendas existentes,Semiurbano,3,8729832.0
088,15,2021,México,Tenancingo,Mejoramientos,Semiurbano,39,1657155.0
088,15,2021,México,Tenancingo,Otros programas,Semiurbano,1,834587.0
089,15,2021,México,Tenango del Aire,Mejoramientos,Semiurbano,8,312372.0
090,15,2021,México,Tenango del Valle,Viviendas nuevas,Semiurbano,1,1964125.0
090,15,2021,México,Tenango del Valle,Viviendas existentes,Semiurbano,2,2077800.0
090,15,2021,México,Tenango del Valle,Mejoramientos,Semiurbano,124,5403136.0
090,15,2021,México,Tenango del Valle,Otros programas,Semiurbano,1,1641380.0
091,15,2021,México,Teoloyucan,Mejoramientos,Urbano,122,4763304.0
092,15,2021,México,Teotihuacán,Viviendas nuevas,Mixto,4,6282150.0
092,15,2021,México,Teotihuacán,Viviendas existentes,Mixto,19,21291934.0
092,15,2021,México,Teotihuacán,Mejoramientos,Mixto,39,1512560.0
092,15,2021,México,Teotihuacán,Otros programas,Mixto,1,1092000.0
093,15,2021,México,Tepetlaoxtoc,Mejoramientos,Semiurbano,22,956803.0
094,15,2021,México,Tepetlixpa,Viviendas existentes,Semiurbano,1,1017000.0
094,15,2021,México,Tepetlixpa,Mejoramientos,Semiurbano,18,616274.0
095,15,2021,México,Tepotzotlán,Viviendas nuevas,Mixto,9,20617800.0
095,15,2021,México,Tepotzotlán,Viviendas existentes,Mixto,7,16864164.0
095,15,2021,México,Tepotzotlán,Mejoramientos,Mixto,136,5316947.0
095,15,2021,México,Tepotzotlán,Otros programas,Mixto,1,662400.0
096,15,2021,México,Tequixquiac,Mejoramientos,Urbano,10,622645.0
097,15,2021,México,Texcaltitlán,Viviendas existentes,Rural,1,4049550.0
097,15,2021,México,Texcaltitlán,Mejoramientos,Rural,1,24078.0
098,15,2021,México,Texcalyacac,Mejoramientos,Semiurbano,11,454404.0
099,15,2021,México,Texcoco,Viviendas nuevas,Semiurbano,31,59634242.0
099,15,2021,México,Texcoco,Viviendas existentes,Semiurbano,10,17988824.0
099,15,2021,México,Texcoco,Mejoramientos,Semiurbano,173,6968323.0
099,15,2021,México,Texcoco,Otros programas,Semiurbano,10,11012697.0
100,15,2021,México,Tezoyuca,Viviendas nuevas,Urbano,1,970200.0
100,15,2021,México,Tezoyuca,Mejoramientos,Urbano,25,950780.0
101,15,2021,México,Tianguistenco,Viviendas nuevas,Semiurbano,72,51402535.0
101,15,2021,México,Tianguistenco,Viviendas existentes,Semiurbano,6,3340423.0
101,15,2021,México,Tianguistenco,Mejoramientos,Semiurbano,207,7052789.0
101,15,2021,México,Tianguistenco,Otros programas,Semiurbano,10,6524587.0
102,15,2021,México,Timilpan,Mejoramientos,Rural,4,126452.0
103,15,2021,México,Tlalmanalco,Viviendas nuevas,Mixto,41,39754389.0
103,15,2021,México,Tlalmanalco,Viviendas existentes,Mixto,5,3614232.0
103,15,2021,México,Tlalmanalco,Mejoramientos,Mixto,44,1511068.0
103,15,2021,México,Tlalmanalco,Otros programas,Mixto,3,5916761.0
104,15,2021,México,Tlalnepantla de Baz,Viviendas nuevas,Urbano,459,881508906.0
104,15,2021,México,Tlalnepantla de Baz,Viviendas existentes,Urbano,213,412009561.0
104,15,2021,México,Tlalnepantla de Baz,Mejoramientos,Urbano,831,45326794.0
104,15,2021,México,Tlalnepantla de Baz,Otros programas,Urbano,104,171313970.0
105,15,2021,México,Tlatlaya,Mejoramientos,Rural,1,32693.0
106,15,2021,México,Toluca,Viviendas nuevas,Urbano,376,546579854.0
106,15,2021,México,Toluca,Viviendas existentes,Urbano,192,233111898.0
106,15,2021,México,Toluca,Mejoramientos,Urbano,2372,93043182.0
106,15,2021,México,Toluca,Otros programas,Urbano,144,170122129.0
108,15,2021,México,Tultepec,Viviendas nuevas,Urbano,98,89966545.0
108,15,2021,México,Tultepec,Viviendas existentes,Urbano,43,33607940.0
108,15,2021,México,Tultepec,Mejoramientos,Urbano,208,7192366.0
108,15,2021,México,Tultepec,Otros programas,Urbano,11,11145747.0
